subject,game,option,choice,correct,rt,true_offer_value,recalled_offer_value,recalled_total_count,recalled_offer_count
116,4,Small,1.0,0.0,53.16147337493021,-2.0,0.0,4,2
116,4,Sea,1.0,1.0,6.542615459067747,7.0,7.0,4,3
116,4,Solid,1.0,1.0,55.710994916036725,6.0,0.0,4,2
116,4,Pattern,1.0,1.0,10.900822125026025,4.0,6.0,4,2
116,4,Large,1.0,1.0,14.160994125064462,12.0,6.0,4,2
116,4,Land,0.0,0.0,30.18272020795848,3.0,-1.0,4,1
116,5,Land,0.0,1.0,26.949847000068985,-1.0,15.0,6,3
116,5,Small,1.0,0.0,30.63735495798755,-1.0,-1.0,6,3
116,5,Sea,0.0,1.0,11.25188779097516,-7.0,-7.0,6,3
116,5,Object,0.0,1.0,18.071415374986827,-10.0,-10.0,6,3
116,5,Animal,1.0,1.0,7.865392875042744,2.0,18.0,6,3
116,5,Solid,0.0,1.0,25.915246332995594,-1.0,15.0,6,3
116,5,Large,0.0,1.0,5.237419082899578,-7.0,9.0,6,3
116,5,Pattern,0.0,1.0,23.57500908302609,-7.0,-7.0,6,3
116,6,Sea,1.0,1.0,84.08818441699259,2.0,4.0,6,3
116,6,Pattern,0.0,1.0,53.716488917008974,-2.0,0.0,6,3
116,6,Land,0.0,1.0,30.335439749993384,-3.0,-3.0,6,3
116,6,Object,0.0,0.0,30.24083475000225,1.0,1.0,6,3
116,6,Small,0.0,1.0,55.789463542052545,-3.0,-4.0,6,3
116,6,Animal,0.0,1.0,16.169065332971513,-2.0,0.0,6,3
116,6,Large,1.0,1.0,45.309584917034954,2.0,5.0,6,3
116,6,Solid,1.0,1.0,47.73156525008381,1.0,1.0,6,3
116,7,Small,0.0,1.0,83.23389812500682,-1.0,-1.0,4,2
116,7,Object,1.0,1.0,33.31862162507605,1.0,8.0,4,1
116,7,Pattern,0.0,0.0,25.75464070797898,1.0,7.0,4,1
116,7,Land,0.0,0.0,59.34695058304351,1.0,8.0,4,1
116,7,Solid,0.0,0.0,39.00034604105167,1.0,-7.0,4,3
116,7,Sea,0.0,0.0,24.39120554202236,1.0,-8.0,4,3
116,7,Large,0.0,0.0,50.33835962496232,3.0,1.0,4,2
116,7,Animal,0.0,0.0,13.667119416058997,1.0,-8.0,4,3
117,1,Sea,0.0,1.0,10.883506458019838,-1.0,-5.0,4,1
117,1,Small,1.0,1.0,12.2591008329764,2.0,7.0,4,3
117,1,Solid,1.0,0.0,2.6702032920438796,-2.0,3.0,4,3
117,1,Large,0.0,1.0,6.86613754206337,-1.0,-5.0,4,1
117,1,Animal,0.0,1.0,12.868410875089468,-1.0,0.0,4,2
117,1,Land,1.0,1.0,1.4376003749202937,2.0,7.0,4,3
117,1,Object,1.0,1.0,0.9891647500917315,2.0,2.0,4,2
117,1,Pattern,0.0,0.0,4.437147167045623,3.0,-1.0,4,1
117,2,Object,0.0,1.0,4.793305583996698,-15.0,-7.0,4,2
117,2,Small,1.0,0.0,3.566961041186005,-4.0,-4.0,4,1
117,2,Animal,0.0,0.0,12.79412666684948,1.0,4.0,4,2
117,2,Sea,0.0,1.0,2.8598915829788893,-8.0,-8.0,4,1
117,2,Solid,0.0,1.0,3.176030083093792,-15.0,-7.0,4,2
117,2,Land,1.0,0.0,7.407914124894887,-6.0,5.0,4,3
117,2,Large,0.0,1.0,7.440494915936142,-10.0,1.0,4,3
117,2,Pattern,1.0,1.0,2.4296570408623666,1.0,4.0,4,2
117,3,Animal,1.0,1.0,7.469988957978785,1.0,7.0,5,2
117,3,Pattern,0.0,1.0,9.149989708093926,-3.0,2.0,5,3
117,3,Object,1.0,0.0,7.411637665936723,-3.0,2.0,5,3
117,3,Large,1.0,0.0,2.664020041935146,-3.0,10.0,5,3
117,3,Small,0.0,0.0,3.013726333156228,1.0,-1.0,5,2
117,3,Land,0.0,1.0,15.52345791598782,-3.0,8.0,5,3
117,3,Sea,1.0,1.0,6.372371207922697,1.0,1.0,5,2
117,3,Solid,1.0,1.0,1.5251602921634912,1.0,7.0,5,2
117,4,Pattern,1.0,0.0,22.60261525004171,-3.0,1.0,5,3
117,4,Solid,1.0,1.0,25.30107062496245,3.0,3.0,5,2
117,4,Small,0.0,0.0,12.857286459067836,1.0,7.0,5,2
117,4,Animal,1.0,0.0,2.6800621249713004,-1.0,1.0,5,3
117,4,Large,0.0,1.0,4.517508666962385,-1.0,-3.0,5,3
117,4,Land,1.0,1.0,9.882086500059811,1.0,7.0,5,2
117,4,Sea,0.0,1.0,0.549345999956131,-1.0,-3.0,5,3
117,4,Object,1.0,1.0,1.2724917088635266,1.0,3.0,5,2
117,5,Land,0.0,1.0,10.886277707992122,-1.0,1.0,6,3
117,5,Large,1.0,1.0,2.978840042138472,4.0,-5.0,6,3
117,5,Small,0.0,0.0,6.642352417111397,2.0,6.0,6,3
117,5,Object,1.0,1.0,2.735191958025098,7.0,-1.0,6,3
117,5,Pattern,0.0,1.0,4.915327334078029,-1.0,2.0,6,3
117,5,Solid,1.0,1.0,4.51476658298634,7.0,-1.0,6,3
117,5,Animal,1.0,0.0,1.4022950001526624,-1.0,2.0,6,3
117,5,Sea,1.0,1.0,2.0280460419598967,7.0,0.0,6,3
117,6,Sea,0.0,1.0,7.068049333058298,-2.0,-2.0,6,3
117,6,Pattern,0.0,1.0,6.792015083832666,-1.0,-3.0,6,3
117,6,Solid,1.0,0.0,5.223395250039175,-2.0,-4.0,6,3
117,6,Object,0.0,1.0,3.069318958092481,-1.0,-3.0,6,3
117,6,Large,0.0,0.0,3.134465541923418,1.0,-3.0,6,3
117,6,Animal,0.0,1.0,3.556453709024936,-2.0,-4.0,6,3
117,6,Land,0.0,1.0,1.751625791890547,-1.0,-5.0,6,3
117,6,Small,0.0,1.0,1.9887436667922884,-4.0,-4.0,6,3
117,7,Solid,1.0,0.0,7.990656290901825,-1.0,1.0,6,3
117,7,Sea,0.0,0.0,1.7872456670738757,1.0,3.0,6,3
117,7,Large,1.0,1.0,2.763515207916498,3.0,5.0,6,3
117,7,Animal,1.0,0.0,5.0516157920937985,-1.0,1.0,6,3
117,7,Pattern,1.0,1.0,1.9674489998724312,5.0,5.0,6,3
117,7,Land,1.0,1.0,1.6616088340524584,3.0,3.0,6,3
117,7,Small,0.0,0.0,0.7814654158428311,1.0,1.0,6,3
117,7,Object,1.0,1.0,3.0491480838973075,5.0,5.0,6,3
118,1,Pattern,1.0,1.0,17.42345712496899,1.0,2.0,5,2
118,1,Land,1.0,0.0,14.209330167155713,-1.0,1.0,5,3
118,1,Object,0.0,1.0,10.012588582932947,-1.0,-4.0,5,2
118,1,Sea,0.0,1.0,4.36704312521033,-1.0,-4.0,5,2
118,1,Solid,0.0,1.0,3.3294271249324083,-3.0,-5.0,5,3
118,1,Animal,1.0,0.0,16.28990091686137,-1.0,1.0,5,3
118,1,Large,0.0,1.0,10.30783583316952,-3.0,-2.0,5,2
118,1,Small,0.0,0.0,9.804087583906949,1.0,-1.0,5,3
118,2,Sea,0.0,0.0,18.561785416910425,1.0,2.0,5,2
118,2,Large,0.0,0.0,15.368631707970051,2.0,-5.0,5,3
118,2,Solid,1.0,0.0,13.652239332906902,-2.0,-2.0,5,3
118,2,Animal,1.0,1.0,7.250959000084549,1.0,2.0,5,2
118,2,Pattern,1.0,1.0,12.789561999961734,5.0,-1.0,5,2
118,2,Object,0.0,0.0,12.331255791941658,2.0,-5.0,5,3
118,2,Land,0.0,0.0,11.965316249988971,2.0,-5.0,5,3
118,2,Small,1.0,1.0,8.427871792111546,1.0,2.0,5,2
118,3,Land,0.0,0.0,16.982401750050485,1.0,1.0,5,3
118,3,Small,0.0,1.0,17.442537209019065,-3.0,2.0,5,2
118,3,Pattern,1.0,0.0,19.735091750044376,-3.0,2.0,5,2
118,3,Animal,1.0,0.0,9.805347916902974,-2.0,-1.0,5,2
118,3,Object,0.0,1.0,0.8129454581066966,-7.0,-7.0,5,3
118,3,Solid,0.0,1.0,8.813332249876112,-6.0,-10.0,5,3
118,3,Sea,1.0,0.0,20.525390999857336,-10.0,-9.0,5,2
118,3,Large,0.0,1.0,3.4979097079485655,-6.0,-10.0,5,3
118,4,Pattern,1.0,1.0,24.104879916878417,3.0,11.0,5,2
118,4,Large,1.0,1.0,12.563955582911149,3.0,5.0,5,2
118,4,Small,1.0,1.0,9.55982149997726,1.0,5.0,5,3
118,4,Object,1.0,1.0,9.858170750085264,6.0,4.0,5,3
118,4,Animal,1.0,0.0,10.004674291005358,-2.0,6.0,5,2
118,4,Sea,1.0,1.0,9.843965291976929,3.0,5.0,5,2
118,4,Solid,0.0,0.0,11.613055207999423,1.0,-1.0,5,3
118,4,Land,0.0,0.0,10.267218082910404,1.0,5.0,5,3
118,5,Large,0.0,1.0,14.472967916168272,-7.0,-4.0,6,3
118,5,Land,1.0,0.0,32.34563187509775,-1.0,0.0,6,3
118,5,Pattern,1.0,0.0,15.48782066698186,-1.0,0.0,6,3
118,5,Animal,0.0,1.0,5.966604333836585,-5.0,2.0,6,3
118,5,Small,1.0,1.0,7.434939791914076,1.0,6.0,6,3
118,5,Object,1.0,0.0,10.856216750107706,-1.0,0.0,6,3
118,5,Sea,0.0,1.0,9.338756249984726,-5.0,2.0,6,3
118,5,Solid,0.0,1.0,5.429793833056465,-5.0,2.0,6,3
118,6,Large,0.0,1.0,11.283762458944691,-2.0,-1.0,5,3
118,6,Small,1.0,1.0,1.5062583750113845,5.0,7.0,5,2
118,6,Pattern,1.0,1.0,1.2186193750239909,5.0,7.0,5,2
118,6,Animal,1.0,1.0,3.403420041082427,1.0,4.0,5,3
118,6,Object,0.0,0.0,3.1921332920901477,2.0,2.0,5,2
118,6,Solid,0.0,1.0,3.924914208007976,-2.0,-1.0,5,3
118,6,Sea,1.0,1.0,0.4237280420493334,2.0,5.0,5,2
118,6,Land,0.0,0.0,0.7061553329695016,1.0,1.0,5,3
118,7,Land,1.0,1.0,9.256175499875098,3.0,2.0,5,2
118,7,Sea,0.0,1.0,4.323566500097513,-3.0,-3.0,5,3
118,7,Pattern,1.0,1.0,4.266422374872491,2.0,2.0,5,2
118,7,Small,0.0,0.0,5.264287500176579,1.0,-4.0,5,2
118,7,Object,0.0,1.0,2.5135684590786695,-3.0,-3.0,5,3
118,7,Solid,0.0,1.0,0.6345050418749452,-2.0,-3.0,5,3
118,7,Animal,1.0,1.0,1.6962060830555856,3.0,2.0,5,2
118,7,Large,1.0,0.0,1.86171295796521,-1.0,3.0,5,3
119,1,Solid,1.0,1.0,11.335592957912011,5.0,3.0,3,2
119,1,Land,0.0,1.0,6.53906058287248,-2.0,-2.0,3,2
119,1,Object,0.0,0.0,13.0729735000059,1.0,-2.0,3,2
119,1,Small,1.0,1.0,2.241690833121538,1.0,2.0,3,1
119,1,Animal,1.0,0.0,5.565580290975049,-2.0,2.0,3,1
119,1,Sea,1.0,1.0,5.956377957947552,1.0,2.0,3,1
119,1,Pattern,0.0,1.0,3.3413581249769777,-6.0,-3.0,3,1
119,1,Large,0.0,1.0,3.014820500044152,-2.0,-2.0,3,2
119,2,Pattern,0.0,0.0,5.481511708116159,8.0,10.0,5,2
119,2,Land,0.0,0.0,5.321933750063181,4.0,3.0,5,3
119,2,Small,0.0,1.0,9.985274583101273,-1.0,-3.0,5,3
119,2,Large,1.0,1.0,4.257110208971426,13.0,16.0,5,2
119,2,Animal,1.0,1.0,1.845184792065993,9.0,11.0,5,2
119,2,Solid,0.0,0.0,7.722794457804412,4.0,3.0,5,3
119,2,Object,0.0,0.0,9.894512166036291,3.0,2.0,5,3
119,2,Sea,1.0,1.0,8.0845186249353,8.0,10.0,5,2
119,3,Solid,1.0,1.0,5.449447999941185,1.0,5.0,3,1
119,3,Animal,1.0,1.0,1.8451766250655055,1.0,8.0,3,1
119,3,Sea,1.0,1.0,0.4486947499681264,1.0,8.0,3,1
119,3,Large,0.0,0.0,1.878378874855116,2.0,3.0,3,2
119,3,Land,0.0,1.0,0.417026124894619,-4.0,3.0,3,2
119,3,Pattern,1.0,0.0,1.4143717498518529,-4.0,6.0,3,2
119,3,Object,0.0,1.0,0.8436330419499427,-4.0,3.0,3,2
119,3,Small,1.0,0.0,0.4599133748561144,-5.0,8.0,3,1
119,4,Small,1.0,0.0,6.970347000053152,-3.0,2.0,5,3
119,4,Animal,1.0,0.0,0.9412903340999036,-4.0,5.0,5,2
119,4,Sea,1.0,0.0,0.8713591669220477,-3.0,2.0,5,3
119,4,Object,1.0,1.0,6.566733625018969,2.0,10.0,5,3
119,4,Land,1.0,1.0,1.8732384589966389,1.0,13.0,5,2
119,4,Pattern,1.0,0.0,6.732054791878909,-1.0,10.0,5,2
119,4,Large,1.0,1.0,5.929588624974713,1.0,13.0,5,2
119,4,Solid,1.0,0.0,2.2393289578612894,-1.0,5.0,5,3
119,5,Small,1.0,1.0,2.386208541924134,2.0,5.0,3,2
119,5,Large,1.0,0.0,5.765923250000924,-7.0,8.0,3,1
119,5,Sea,1.0,0.0,1.4727825419977307,-2.0,5.0,3,2
119,5,Pattern,0.0,0.0,10.828728625085205,2.0,5.0,3,2
119,5,Land,0.0,1.0,5.995405999943614,-3.0,8.0,3,1
119,5,Solid,1.0,0.0,5.02746191713959,-7.0,8.0,3,1
119,5,Animal,0.0,1.0,2.3226409589406103,-3.0,8.0,3,1
119,5,Object,1.0,0.0,7.601482124999165,-2.0,5.0,3,2
119,6,Object,1.0,1.0,0.913111750036478,2.0,9.0,2,1
119,6,Small,1.0,1.0,1.9675482499878856,6.0,9.0,2,1
119,6,Large,0.0,1.0,1.3614590000361204,-2.0,5.0,2,1
119,6,Land,1.0,1.0,3.777262915857136,2.0,9.0,2,1
119,6,Solid,0.0,0.0,2.150622625136748,2.0,5.0,2,1
119,6,Animal,0.0,0.0,2.6246920418925583,2.0,5.0,2,1
119,6,Sea,0.0,0.0,1.6683530830778182,2.0,5.0,2,1
119,6,Pattern,1.0,1.0,5.377789083868265,2.0,9.0,2,1
119,7,Sea,0.0,1.0,3.1608024169690907,-1.0,-5.0,5,2
119,7,Pattern,0.0,1.0,10.124778083059937,-1.0,-5.0,5,2
119,7,Object,1.0,0.0,7.8777170409448445,-1.0,-5.0,5,2
119,7,Land,1.0,0.0,4.124851249856874,-4.0,-2.0,5,3
119,7,Animal,0.0,1.0,6.68713766685687,-4.0,-2.0,5,3
119,7,Solid,0.0,1.0,7.063101082807407,-4.0,-2.0,5,3
119,7,Small,0.0,1.0,5.957133458927274,-6.0,-4.0,5,3
119,7,Large,1.0,1.0,5.482392292004079,1.0,-3.0,5,2
120,1,Sea,1.0,1.0,2.8450680000241846,3.0,12.0,5,2
120,1,Solid,1.0,1.0,16.09292145888321,9.0,10.0,5,3
120,1,Pattern,0.0,1.0,8.117281457874924,-8.0,0.0,5,2
120,1,Object,1.0,1.0,2.5409377079922706,3.0,12.0,5,2
120,1,Land,0.0,1.0,6.332581291906536,-2.0,-2.0,5,3
120,1,Small,1.0,0.0,12.137669584015384,-1.0,7.0,5,2
120,1,Large,1.0,1.0,20.027120999991897,2.0,3.0,5,3
120,1,Animal,0.0,1.0,6.868099209154025,-2.0,-2.0,5,3
120,2,Sea,1.0,0.0,4.03325695800595,-5.0,4.0,3,1
120,2,Land,0.0,1.0,6.232474833028391,-7.0,-5.0,3,2
120,2,Pattern,0.0,0.0,14.918473416939378,1.0,4.0,3,1
120,2,Animal,0.0,1.0,9.679018165916204,-3.0,7.0,3,2
120,2,Small,0.0,1.0,11.017419334035369,-1.0,,3,0
120,2,Large,0.0,1.0,12.451020957902074,-11.0,-1.0,3,3
120,2,Solid,0.0,1.0,17.258078583981842,-13.0,-5.0,3,2
120,2,Object,0.0,1.0,23.101165249943733,-9.0,-8.0,3,1
120,3,Land,1.0,1.0,9.852818500017747,4.0,9.0,4,1
120,3,Large,0.0,0.0,16.862537416862324,9.0,15.0,4,3
120,3,Solid,1.0,1.0,14.421633957885206,4.0,8.0,4,1
120,3,Pattern,1.0,1.0,26.85265575000085,8.0,15.0,4,3
120,3,Animal,1.0,1.0,3.2834130411501974,15.0,16.0,4,2
120,3,Sea,1.0,1.0,2.9412572500295937,8.0,14.0,4,3
120,3,Small,0.0,0.0,7.167183042038232,3.0,8.0,4,1
120,3,Object,0.0,1.0,10.193868917180223,-3.0,7.0,4,2
120,4,Object,0.0,1.0,21.687400332884863,-2.0,9.0,4,1
120,4,Large,1.0,0.0,4.078689499991015,-1.0,8.0,4,3
120,4,Small,0.0,0.0,12.765927790896969,2.0,4.0,4,1
120,4,Land,1.0,1.0,6.319382415851578,3.0,3.0,4,3
120,4,Pattern,0.0,0.0,21.506427499931306,3.0,0.0,4,2
120,4,Solid,1.0,0.0,1.0761277920100838,-2.0,12.0,4,2
120,4,Animal,1.0,1.0,1.5221241670660677,3.0,3.0,4,3
120,4,Sea,1.0,0.0,1.8880114590283483,-2.0,9.0,4,1
120,5,Solid,1.0,1.0,11.512078708969057,1.0,1.0,2,2
120,5,Small,1.0,1.0,2.480357584077865,3.0,-5.0,2,1
120,5,Animal,1.0,0.0,9.442764082923532,-2.0,1.0,2,2
120,5,Large,0.0,1.0,3.3775281668640673,-3.0,6.0,2,1
120,5,Object,1.0,1.0,4.388262042077258,2.0,,2,0
120,5,Sea,1.0,1.0,3.752007625065744,1.0,-5.0,2,1
120,5,Land,1.0,0.0,4.867697000037879,-1.0,6.0,2,1
120,5,Pattern,0.0,1.0,2.673900374909863,-1.0,,2,0
120,6,Sea,1.0,1.0,9.23407074995339,3.0,-2.0,2,1
120,6,Land,1.0,0.0,2.41355691710487,-4.0,2.0,2,1
120,6,Object,1.0,0.0,4.295511875068769,-4.0,-2.0,2,1
120,6,Animal,0.0,0.0,3.7856679160613567,3.0,2.0,2,1
120,6,Solid,1.0,1.0,2.1084789999295026,3.0,2.0,2,1
120,6,Large,1.0,0.0,3.911855167010799,-2.0,-2.0,2,1
120,6,Pattern,1.0,0.0,2.944437582977116,-4.0,-2.0,2,1
120,6,Small,0.0,0.0,9.297521999804305,1.0,2.0,2,1
120,7,Solid,1.0,0.0,2.356830958975479,-4.0,0.0,3,2
120,7,Animal,0.0,1.0,1.3783615839201957,-3.0,,3,0
120,7,Pattern,1.0,0.0,4.776214125100523,-4.0,9.0,3,1
120,7,Sea,1.0,0.0,5.8242426661308855,-4.0,4.0,3,1
120,7,Object,1.0,0.0,0.8216709580738097,-5.0,9.0,3,3
120,7,Small,0.0,1.0,1.815431041875854,-7.0,0.0,3,2
120,7,Large,1.0,0.0,0.764087500050664,-1.0,9.0,3,1
120,7,Land,1.0,0.0,0.0719114581588655,-4.0,5.0,3,2
122,1,Object,1.0,0.0,14.46251254202798,-2.0,-6.0,4,2
122,1,Sea,1.0,0.0,2.401650291867554,-4.0,0.0,4,3
122,1,Large,0.0,1.0,5.128558542113751,-1.0,-6.0,4,2
122,1,Land,0.0,0.0,4.120517915813252,5.0,-8.0,4,1
122,1,Pattern,0.0,1.0,4.948804625077173,-1.0,-6.0,4,2
122,1,Animal,0.0,0.0,9.432623958215116,3.0,-2.0,4,2
122,1,Small,0.0,0.0,10.07149775000289,2.0,-2.0,4,2
122,1,Solid,1.0,1.0,9.584993042051792,2.0,-2.0,4,2
122,2,Small,0.0,1.0,17.270169334020466,-6.0,-1.0,4,3
122,2,Object,0.0,1.0,13.776339208940044,-3.0,-1.0,4,2
122,2,Pattern,0.0,1.0,9.113440416986125,-11.0,-9.0,4,2
122,2,Large,0.0,1.0,7.295969333965331,-3.0,1.0,4,1
122,2,Solid,1.0,1.0,15.750260666012764,2.0,9.0,4,2
122,2,Land,1.0,0.0,7.419093000004068,-6.0,6.0,4,2
122,2,Animal,0.0,1.0,2.559630832867697,-6.0,1.0,4,2
122,2,Sea,0.0,1.0,24.724316083826125,-3.0,-6.0,4,2
122,3,Sea,1.0,1.0,15.45941258314997,10.0,6.0,3,1
122,3,Object,1.0,1.0,3.3954597080592066,11.0,6.0,3,1
122,3,Large,0.0,0.0,5.156400208128616,3.0,,3,0
122,3,Pattern,0.0,0.0,9.43464408395812,6.0,0.0,3,2
122,3,Small,1.0,1.0,3.472166874911636,6.0,6.0,3,3
122,3,Animal,1.0,0.0,4.2081847079098225,-2.0,0.0,3,2
122,3,Solid,1.0,1.0,4.095894958823919,3.0,6.0,3,1
122,3,Land,0.0,1.0,3.8389424588531256,-1.0,0.0,3,2
122,4,Sea,1.0,0.0,3.2725292921531945,-1.0,2.0,4,2
122,4,Object,0.0,1.0,3.593986833933741,-1.0,5.0,4,2
122,4,Large,0.0,0.0,1.6032352920155972,2.0,6.0,4,2
122,4,Small,1.0,0.0,3.9819540828466415,-2.0,2.0,4,2
122,4,Animal,0.0,0.0,2.1074580419808626,1.0,3.0,4,2
122,4,Pattern,0.0,0.0,1.9011217500083148,2.0,6.0,4,2
122,4,Solid,0.0,1.0,1.967278291936964,-2.0,2.0,4,2
122,4,Land,1.0,1.0,5.709816375048831,1.0,6.0,4,2
122,5,Object,0.0,1.0,15.866053042002022,-4.0,-5.0,5,3
122,5,Pattern,1.0,0.0,8.048778916941956,-2.0,-2.0,5,3
122,5,Solid,1.0,0.0,10.293735542101786,-1.0,-8.0,5,2
122,5,Sea,0.0,1.0,14.112775542074814,-5.0,-3.0,5,3
122,5,Small,1.0,1.0,5.153217833023518,2.0,-3.0,5,3
122,5,Animal,0.0,0.0,2.0642014578916132,1.0,-5.0,5,2
122,5,Land,0.0,0.0,1.7093943329527974,2.0,-7.0,5,2
122,5,Large,1.0,0.0,3.198448000010103,-5.0,-7.0,5,2
122,6,Animal,0.0,0.0,8.50073429197073,6.0,-1.0,4,2
122,6,Sea,0.0,0.0,12.821305874967948,2.0,-9.0,4,1
122,6,Object,0.0,0.0,14.576413000002503,2.0,0.0,4,2
122,6,Large,1.0,1.0,0.6051915842108428,9.0,0.0,4,2
122,6,Solid,1.0,1.0,13.562532166019082,9.0,0.0,4,2
122,6,Pattern,1.0,0.0,6.999979833839461,-1.0,-1.0,4,2
122,6,Small,1.0,0.0,10.6785312499851,-1.0,-1.0,4,2
122,6,Land,1.0,1.0,5.0400567499455065,6.0,8.0,4,3
122,7,Sea,1.0,1.0,3.6978589999489486,4.0,6.0,6,3
122,7,Object,1.0,1.0,3.9416889171116054,3.0,5.0,6,3
122,7,Pattern,1.0,1.0,1.723421375034377,6.0,5.0,6,3
122,7,Small,1.0,1.0,6.162160167004913,2.0,4.0,6,3
122,7,Land,1.0,1.0,5.554009082959965,4.0,3.0,6,3
122,7,Animal,1.0,1.0,4.394475916866213,5.0,4.0,6,3
122,7,Large,1.0,1.0,2.3360122081357986,6.0,5.0,6,3
122,7,Solid,1.0,1.0,2.0246058749035,2.0,4.0,6,3
123,1,Object,0.0,1.0,26.477677040966228,-2.0,-2.0,6,3
123,1,Solid,0.0,1.0,14.206396458903328,-1.0,-1.0,6,3
123,1,Small,0.0,1.0,19.23182424996048,-1.0,-1.0,6,3
123,1,Sea,0.0,1.0,15.666507042013109,-6.0,-6.0,6,3
123,1,Animal,1.0,1.0,3.4547302920836955,2.0,2.0,6,3
123,1,Large,1.0,1.0,6.95364566706121,1.0,1.0,6,3
123,1,Pattern,1.0,1.0,10.950462999986485,1.0,1.0,6,3
123,1,Land,1.0,1.0,7.036587374983355,6.0,6.0,6,3
123,2,Sea,1.0,1.0,41.02251833397895,7.0,1.0,6,3
123,2,Small,1.0,1.0,14.927677457919344,13.0,4.0,6,3
123,2,Animal,1.0,1.0,7.5742546250112355,8.0,2.0,6,3
123,2,Land,1.0,1.0,18.315085959155113,4.0,1.0,6,3
123,2,Solid,1.0,1.0,17.716699542012066,4.0,1.0,6,3
123,2,Large,0.0,1.0,12.110065459040923,-2.0,-2.0,6,3
123,2,Pattern,1.0,1.0,13.744707208825275,7.0,1.0,6,3
123,2,Object,1.0,1.0,11.688576250104234,3.0,0.0,6,3
123,3,Land,0.0,1.0,12.51398149994202,-15.0,-15.0,6,3
123,3,Large,0.0,1.0,19.294112917035815,-7.0,-7.0,6,3
123,3,Animal,0.0,1.0,14.129019957967104,-9.0,-9.0,6,3
123,3,Object,0.0,1.0,8.99879812519066,-3.0,-3.0,6,3
123,3,Small,0.0,1.0,12.789615083951505,-5.0,-5.0,6,3
123,3,Pattern,1.0,1.0,8.352114291861653,3.0,3.0,6,3
123,3,Sea,1.0,1.0,5.418852708069608,3.0,3.0,6,3
123,3,Solid,0.0,1.0,9.72890654206276,-15.0,-15.0,6,3
123,4,Sea,0.0,1.0,23.368734083138406,-4.0,-3.0,6,3
123,4,Land,1.0,1.0,13.750884958077222,2.0,8.0,6,3
123,4,Pattern,1.0,1.0,12.650485333055258,1.0,1.0,6,3
123,4,Object,0.0,1.0,11.569143375148997,-1.0,-2.0,6,3
123,4,Solid,1.0,0.0,6.104094041045755,-3.0,4.0,6,3
123,4,Animal,1.0,0.0,6.313363959081471,-1.0,7.0,6,3
123,4,Small,1.0,0.0,6.069152166834101,-3.0,4.0,6,3
123,4,Large,1.0,1.0,7.088504125131294,1.0,1.0,6,3
123,5,Pattern,0.0,1.0,14.129086249973623,-1.0,-1.0,6,3
123,5,Small,1.0,0.0,17.026475749909878,-1.0,-1.0,6,3
123,5,Solid,1.0,1.0,10.396418625023216,4.0,4.0,6,3
123,5,Land,0.0,1.0,4.477957875002176,-1.0,-1.0,6,3
123,5,Animal,1.0,1.0,6.257346959086135,4.0,4.0,6,3
123,5,Object,0.0,1.0,6.542368207825348,-1.0,-1.0,6,3
123,5,Sea,1.0,1.0,4.416044584009796,4.0,4.0,6,3
123,5,Large,0.0,0.0,8.392031749943271,4.0,4.0,6,3
123,6,Pattern,0.0,1.0,7.784880542196333,-1.0,12.0,6,3
123,6,Object,1.0,1.0,8.912348916986957,1.0,14.0,6,3
123,6,Solid,1.0,1.0,9.715371249942107,1.0,1.0,6,3
123,6,Land,0.0,0.0,8.319504375103861,2.0,2.0,6,3
123,6,Sea,0.0,1.0,9.366123208077624,-2.0,11.0,6,3
123,6,Animal,0.0,1.0,5.585863874992356,-1.0,-1.0,6,3
123,6,Small,1.0,1.0,5.654553625034168,2.0,2.0,6,3
123,6,Large,0.0,1.0,6.761225667083636,-2.0,11.0,6,3
123,7,Solid,0.0,1.0,15.696771249873564,-2.0,-5.0,6,3
123,7,Pattern,0.0,1.0,9.955158083001152,-6.0,-4.0,6,3
123,7,Object,0.0,1.0,5.556648875121027,-4.0,-6.0,6,3
123,7,Small,1.0,0.0,8.735018665902317,-6.0,-4.0,6,3
123,7,Large,0.0,1.0,7.0773467919789255,-2.0,-5.0,6,3
123,7,Animal,0.0,1.0,4.421282749855891,-4.0,-3.0,6,3
123,7,Sea,0.0,1.0,6.476491458946839,-3.0,-6.0,6,3
123,7,Land,0.0,1.0,5.274215249810368,-5.0,-3.0,6,3
124,1,Animal,0.0,1.0,13.124133249977604,-4.0,-8.0,2,1
124,1,Small,0.0,1.0,16.362729375017807,-4.0,-8.0,2,1
124,1,Large,1.0,1.0,1.1109989578835666,4.0,8.0,2,1
124,1,Object,1.0,1.0,11.498573541874066,4.0,8.0,2,1
124,1,Sea,0.0,1.0,6.019751667045057,-2.0,,2,0
124,1,Pattern,1.0,0.0,18.16091166716069,-3.0,0.0,2,2
124,1,Solid,1.0,1.0,14.414961708011106,3.0,,2,0
124,1,Land,1.0,1.0,13.47247991594486,2.0,0.0,2,2
124,2,Pattern,1.0,1.0,2.238561083097011,11.0,10.0,2,2
124,2,Animal,1.0,1.0,4.033769958885387,13.0,3.0,2,1
124,2,Object,1.0,0.0,7.132986375130713,-1.0,7.0,2,1
124,2,Large,1.0,1.0,5.735667374916375,6.0,10.0,2,2
124,2,Sea,0.0,0.0,5.965134374797344,6.0,,2,0
124,2,Land,1.0,1.0,5.2894963750150055,6.0,10.0,2,2
124,2,Solid,1.0,1.0,13.600179834058508,1.0,,2,0
