subject,log_rt,recalled_total_count,game
104,-0.2744700699488502,5,5
104,0.3820547959829184,5,5
104,0.06263730092957068,5,5
104,1.248973571519394,5,5
104,1.0501189594688842,5,5
104,0.2128977749156412,5,5
104,1.0021745930406263,4,6
104,1.8870566186475397,4,6
104,1.355477304046447,4,6
104,1.4034021638341756,4,6
104,0.5465854509650399,4,6
104,0.6546853974998965,4,6
104,-0.4973104910002665,4,6
104,2.439372965031714,4,6
104,2.275126705036063,6,7
104,1.0424688009031675,6,7
104,0.41340478330745706,6,7
104,2.418864925363725,6,7
104,1.8336700443054184,6,7
104,1.8549864861940792,6,7
104,1.7064386927349269,6,7
104,2.2444349095673,6,7
105,1.848657718923223,3,1
105,1.3346774617457287,3,1
105,0.10763344277039998,3,1
105,1.4239698204181372,3,1
105,1.6697402940969897,3,1
105,1.0365054014051633,3,1
105,0.8634016912546802,3,1
105,1.1089779349174804,3,1
105,1.3986919425299515,3,2
105,1.4802864851667907,3,2
105,-0.5821403851763279,3,2
105,1.1466761840909871,3,2
105,0.1948096096416774,3,2
105,-0.2395529737530743,3,2
105,-0.18303746221419068,3,2
105,-0.21497662658542316,3,2
105,0.5206408216810302,2,3
105,0.7794285223155147,2,3
105,0.41134142006727187,2,3
105,0.9213596794150729,2,3
105,-0.22592454973686588,2,3
105,0.46647234906878715,2,3
105,0.3733174774182979,2,3
105,0.09913829772179308,2,3
105,1.111435592527827,2,4
105,1.0026085408555907,2,4
105,1.0258300741682156,2,4
105,0.5280692684624089,2,4
105,-1.0077545061254234,2,4
105,-0.5623847430268692,2,4
105,0.8397684961694084,2,4
105,1.353190293084873,2,4
105,0.9679228853905276,2,5
105,1.3212107581293775,2,5
105,1.6874687130245822,2,5
105,1.847817877818093,2,5
105,1.009070546463972,2,5
105,0.8160932908000661,2,5
105,-0.02566756969020219,2,5
105,0.6052429501677005,2,5
105,0.817534011514821,2,6
105,1.5661394861649964,2,6
105,0.7625067573816158,2,6
105,-0.2773070792890286,2,6
105,0.3769493429186338,2,6
105,0.8973857873913899,2,6
105,0.1895184097351948,2,6
105,0.14584600559023317,2,6
105,0.8820271488644061,2,7
105,-0.20177780802521653,2,7
105,0.4385836136793595,2,7
105,1.267600195565348,2,7
105,0.6102535410992245,2,7
105,0.6489474174927284,2,7
105,1.4429694977303726,2,7
105,-0.37365937769113716,2,7
106,1.0415211811492402,5,1
106,-0.4650331370324946,5,1
106,2.0090277001997725,5,1
106,-1.4890964854577338,5,1
106,-0.8469913950457492,5,1
106,-1.2385955920467178,5,1
106,-2.009469369334602,5,1
106,0.7016549287669637,5,1
106,1.3101044474752905,6,2
106,0.7049398316021507,6,2
106,-0.6571640758234447,6,2
106,-0.7945848451677975,6,2
106,0.7587935253197916,6,2
106,1.0194702157251723,6,2
106,0.8042153888369201,6,2
106,0.7199912166476471,6,2
106,2.702575830105689,5,3
106,1.4951256715934063,5,3
106,0.47317866160614297,5,3
106,1.7675716705716331,5,3
106,1.9463173696967764,5,3
106,1.6178305703492069,5,3
106,-1.2439527057416102,5,3
106,2.4435996382734353,5,3
106,2.0848802873480916,5,4
106,2.089487819911118,5,4
106,-0.1575540688535345,5,4
106,0.9336892299901821,5,4
106,0.4847302310755216,5,4
106,1.52122631547675,5,4
106,1.1139937051393893,5,4
106,1.3080908871384997,5,4
106,3.2375570115077985,5,5
106,1.6341340697909144,5,5
106,0.9401284753503518,5,5
106,0.8288100811569163,5,5
106,0.8945302302353842,5,5
106,1.3232408589071785,5,5
106,1.4492498136187948,5,5
106,0.004163985612381576,5,5
106,2.439207241806731,5,6
106,1.1174601439820966,5,6
106,2.0596301853279857,5,6
106,2.318277060934482,5,6
106,0.22713397894855517,5,6
106,1.5785403356961656,5,6
106,-0.7158882250058364,5,6
106,0.40916204338183065,5,6
106,2.1110164534047025,6,7
106,-0.3569648673315569,6,7
106,1.7672308297815602,6,7
106,0.9654450041936388,6,7
106,0.03452887462047636,6,7
106,0.43350441794861616,6,7
106,-0.25888709963181755,6,7
106,0.8602314840214268,6,7
107,3.2418666992765046,5,1
107,1.9901933637292468,5,1
107,2.7763225968360135,5,1
107,1.0139028362147708,5,1
107,1.8310811120754584,5,1
107,0.8778911135023579,5,1
107,2.5219761190258314,5,1
107,1.0844376062092007,5,1
107,2.740897242739647,5,2
107,2.9737837319333087,5,2
107,1.9790444919286498,5,2
107,1.9062969040714293,5,2
107,2.09975841577756,5,2
107,2.4534477159428545,5,2
107,1.6261217598208713,5,2
107,2.00691322590192,5,2
107,2.8742087494444672,5,3
107,1.204681952832378,5,3
107,1.8318848477161926,5,3
107,2.9681664492371134,5,3
107,2.7229231539020793,5,3
107,1.4538519629046027,5,3
107,2.344774560125329,5,3
107,1.3693505493085922,5,3
107,1.755298711607012,3,4
107,2.4849218545029688,3,4
107,2.777197455443833,3,4
107,2.3052506954272274,3,4
107,1.8049085153831206,3,4
107,1.9999141296062066,3,4
107,0.20839877955160352,3,4
107,2.3703041407717294,3,4
107,1.6383494258128422,4,5
107,-0.5832311563715085,4,5
107,2.6229590248000227,4,5
107,1.4143488061456877,4,5
107,1.0846771720181858,4,5
107,-1.1411974239591653,4,5
107,-0.35414683223009163,4,5
107,1.0230252530227282,4,5
107,2.902895344996377,3,6
107,1.4722557112458938,3,6
107,-0.17020846671181472,3,6
107,1.1506743432272144,3,6
107,0.8808957034329753,3,6
107,2.3511014894969144,3,6
107,-1.0237714352675682,3,6
107,1.177497711565961,3,6
107,0.25032996188100465,5,7
107,1.761340280880934,5,7
107,1.5873523622470058,5,7
