subject_id,game,trial_number,v_offer,time_ms_sim_mean,accept_sim_mean
111,3.0,18,1.0,2720.713,0.521
111,3.0,19,-6.0,1660.086,0.292
111,3.0,20,-6.0,1542.04,0.339
111,3.0,22,-5.0,1613.746,0.321
111,3.0,23,0.0,2625.713,0.488
111,3.0,24,-5.0,1631.681,0.312
111,4.0,25,-9.0,2167.215,0.0
111,4.0,26,0.0,4999.281,0.477
111,4.0,31,3.0,4091.55,0.745
111,5.0,33,8.0,1683.941,0.773
111,5.0,34,2.0,2711.557,0.589
111,5.0,36,2.0,2645.607,0.601
111,5.0,40,2.0,2738.168,0.617
111,6.0,41,2.0,2741.201,0.609
111,6.0,46,1.0,2709.603,0.536
111,6.0,48,4.0,1955.826,0.664
111,7.0,50,4.0,2379.64,0.643
111,7.0,51,-4.0,4791.928,0.177
111,7.0,55,-1.0,7782.951,0.345
113,1.0,2,-4.0,5012.03,0.175
113,1.0,4,-16.0,1359.946,0.0
113,1.0,5,-8.0,2792.234,0.001
113,1.0,6,-8.0,2438.416,0.064
113,1.0,7,-2.0,3914.887,0.402
113,1.0,8,6.0,3092.661,1.0
113,2.0,10,1.0,4370.806,0.617
113,2.0,11,9.0,2143.891,1.0
113,2.0,13,-2.0,2410.952,0.323
113,2.0,14,-7.0,2958.677,0.017
113,2.0,16,6.0,2693.373,0.846
113,3.0,17,1.0,11411.936,0.8
113,3.0,18,1.0,11515.105,0.803
113,3.0,19,1.0,11687.068,0.793
113,3.0,20,7.0,3772.341,0.948
113,3.0,21,2.0,2631.133,0.614
113,3.0,22,-4.0,5072.491,0.177
113,3.0,24,2.0,2753.251,0.612
113,4.0,25,4.0,3216.44,0.703
113,4.0,27,1.0,3692.951,0.51
113,4.0,28,7.0,3695.135,0.94
113,4.0,29,-5.0,4068.99,0.001
113,4.0,30,4.0,3246.032,0.724
113,5.0,33,-2.0,3849.962,0.436
113,5.0,34,1.0,2917.192,0.605
113,5.0,36,-1.0,2689.301,0.483
113,5.0,38,-3.0,4275.926,0.311
113,5.0,39,-3.0,4299.37,0.331
113,6.0,41,0.0,4010.163,0.553
113,6.0,42,-1.0,3449.561,0.486
113,6.0,44,-9.0,2125.75,0.105
113,6.0,45,-9.0,2243.908,0.12
113,6.0,46,-10.0,2061.047,0.108
113,6.0,47,-1.0,3477.702,0.482
113,6.0,48,-10.0,2007.14,0.114
113,7.0,49,-6.0,2056.314,0.222
113,7.0,50,1.0,2990.351,0.57
113,7.0,52,-5.0,1931.507,0.298
113,7.0,53,-6.0,2076.327,0.239
113,7.0,54,3.0,2650.114,0.678
113,7.0,56,2.0,3062.967,0.638
114,1.0,1,1.0,11169.905,0.802
114,1.0,2,-3.0,5568.156,0.208
114,1.0,3,-1.0,4111.816,0.442
114,1.0,4,-1.0,4200.955,0.442
114,1.0,5,3.0,5945.349,0.921
114,1.0,6,1.0,12126.604,0.784
114,1.0,7,1.0,11575.027,0.806
114,1.0,8,-1.0,4193.266,0.434
114,2.0,9,9.0,1444.537,0.731
114,2.0,10,5.0,3276.921,0.802
114,2.0,11,6.0,3033.358,0.817
114,2.0,12,5.0,3386.899,0.784
114,2.0,13,0.0,2691.922,0.507
114,2.0,14,14.0,1664.323,0.929
114,2.0,15,9.0,1448.417,0.73
114,2.0,16,8.0,1484.418,0.724
114,3.0,17,-2.0,3723.515,0.407
114,3.0,18,-7.0,4122.41,0.007
114,3.0,19,1.0,2452.507,0.576
114,3.0,20,6.0,1992.313,0.718
114,3.0,21,1.0,2407.851,0.572
114,3.0,22,-4.0,3248.324,0.333
114,3.0,23,-2.0,3867.357,0.418
114,3.0,24,3.0,2685.883,0.625
114,4.0,25,1.0,3585.85,0.485
114,4.0,26,-2.0,2941.437,0.352
114,4.0,27,-2.0,2816.5,0.33
114,4.0,28,-1.0,2701.665,0.453
114,4.0,29,-2.0,2806.388,0.356
114,4.0,30,-4.0,2377.214,0.282
114,4.0,31,-1.0,2460.531,0.407
114,4.0,32,-1.0,2833.235,0.376
114,5.0,33,1.0,2237.537,0.574
114,5.0,34,-4.0,3522.543,0.369
114,5.0,35,1.0,2264.511,0.577
114,5.0,36,2.0,2018.967,0.61
114,5.0,37,2.0,2201.871,0.605
114,5.0,38,-4.0,3451.692,0.337
114,5.0,39,-3.0,3047.355,0.427
114,5.0,40,-3.0,3016.549,0.441
114,6.0,41,2.0,4013.184,0.57
114,6.0,42,2.0,3662.222,0.591
114,6.0,43,7.0,4459.359,0.984
114,6.0,44,4.0,3432.451,0.661
114,6.0,45,2.0,3889.238,0.58
114,6.0,46,7.0,4476.208,0.987
114,6.0,47,7.0,4288.782,0.99
114,6.0,48,5.0,5435.769,0.947
114,7.0,49,5.0,1683.342,0.669
114,7.0,50,-1.0,2563.679,0.487
114,7.0,51,1.0,3109.354,0.57
114,7.0,52,1.0,3158.096,0.548
114,7.0,53,-5.0,5205.098,0.042
114,7.0,54,1.0,3038.355,0.594
