subject_id,game,trial_number,v_offer,time_ms_sim_mean,accept_sim_mean
108,4.0,29,2.0,4321.619,0.824
108,4.0,30,1.0,5350.402,0.716
108,4.0,31,-1.0,5384.457,0.275
108,4.0,32,-4.0,3076.599,0.055
108,5.0,33,2.0,4393.375,0.832
108,5.0,34,-1.0,5220.488,0.286
108,5.0,35,2.0,4509.715,0.843
108,5.0,36,-1.0,5296.454,0.28
108,5.0,37,-1.0,5340.428,0.286
108,5.0,38,-1.0,5424.241,0.283
108,5.0,39,2.0,4435.395,0.829
108,5.0,40,2.0,4454.346,0.836
108,6.0,41,-1.0,5406.157,0.284
108,6.0,42,8.0,1784.602,0.981
108,6.0,43,-3.0,3666.955,0.089
108,6.0,44,4.0,3100.113,0.924
108,6.0,45,1.0,5472.37,0.7
108,6.0,46,4.0,3029.27,0.931
108,6.0,47,6.0,2343.179,0.972
108,6.0,48,1.0,5394.698,0.682
108,7.0,49,-4.0,3080.543,0.058
108,7.0,50,4.0,3013.134,0.925
108,7.0,51,-4.0,3064.36,0.065
108,7.0,52,-2.0,4596.08,0.155
108,7.0,53,1.0,5385.677,0.672
108,7.0,54,2.0,4498.866,0.847
108,7.0,55,4.0,3144.308,0.945
108,7.0,56,-1.0,5437.21,0.304
109,1.0,1,-11.0,1387.655,0.025
109,1.0,2,3.0,3692.678,0.911
109,1.0,3,-7.0,1995.295,0.033
109,1.0,4,-1.0,5530.588,0.264
109,1.0,5,1.0,5578.268,0.712
109,1.0,6,-9.0,1592.034,0.018
109,1.0,7,-9.0,1601.999,0.02
109,1.0,8,1.0,5649.815,0.679
109,2.0,9,-6.0,2204.38,0.037
109,2.0,10,3.0,3705.737,0.894
109,2.0,12,-6.0,2214.791,0.031
109,2.0,13,6.0,2194.232,0.959
109,2.0,14,-13.0,1184.778,0.016
109,2.0,16,13.0,1193.267,0.987
109,3.0,17,7.0,1977.57,0.969
109,3.0,19,-15.0,1121.314,0.008
109,3.0,20,7.0,1978.448,0.974
109,3.0,21,7.0,1990.279,0.978
109,3.0,22,-15.0,1110.457,0.008
109,3.0,23,-8.0,1768.731,0.028
109,3.0,24,0.0,6007.107,0.484
109,4.0,25,-2.0,4308.407,0.13
109,4.0,26,6.0,2197.623,0.968
109,4.0,27,7.0,2059.84,0.974
109,4.0,30,1.0,5644.374,0.698
109,4.0,31,5.0,2571.298,0.951
109,4.0,32,4.0,2972.263,0.923
109,5.0,40,10.0,1485.657,0.979
109,6.0,41,3.0,3725.729,0.897
109,6.0,42,-1.0,5409.333,0.279
109,6.0,43,-1.0,5459.13,0.292
109,7.0,49,-2.0,4690.746,0.163
109,7.0,50,8.0,1733.402,0.974
109,7.0,51,-5.0,2538.847,0.027
109,7.0,53,11.0,1357.031,0.982
109,7.0,54,0.0,5853.806,0.494
109,7.0,55,6.0,2264.002,0.968
109,7.0,56,-2.0,4607.072,0.16
110,1.0,1,-3.0,3645.194,0.072
110,1.0,2,-3.0,3634.501,0.09
110,1.0,3,3.0,3556.596,0.891
110,1.0,4,2.0,4430.168,0.84
110,1.0,5,2.0,4606.769,0.842
110,1.0,6,3.0,3658.257,0.898
110,1.0,8,-4.0,3111.577,0.065
