subject_id,game,trial_number,v_offer,time_ms_sim_mean,accept_sim_mean
110,1.0,8,-4.0,8111.625,0.039
110,2.0,11,-3.0,8501.032,0.055
110,2.0,12,-3.0,8357.181,0.065
110,2.0,13,-4.0,7535.413,0.04
110,2.0,14,1.0,11304.247,0.733
110,2.0,15,-4.0,7916.86,0.049
110,2.0,16,-8.0,5014.068,0.015
110,3.0,17,-19.0,4240.905,0.009
110,3.0,18,-14.0,4460.422,0.01
110,3.0,19,-18.0,4163.006,0.007
110,3.0,20,-5.0,6277.594,0.036
110,3.0,21,-13.0,4584.527,0.005
110,3.0,22,-14.0,4548.637,0.007
110,3.0,23,-18.0,4157.445,0.007
110,3.0,24,-27.0,4180.17,0.003
110,4.0,25,2.0,9523.975,0.871
110,4.0,28,-5.0,6291.263,0.023
110,4.0,31,-5.0,6365.768,0.027
110,4.0,32,-5.0,6202.26,0.02
110,5.0,33,-9.0,4999.551,0.013
110,5.0,34,9.0,4521.249,0.986
110,5.0,35,13.0,4409.515,0.992
110,5.0,37,-9.0,4947.128,0.008
110,5.0,38,0.0,11809.631,0.481
110,5.0,39,-13.0,4468.31,0.009
110,6.0,41,1.0,11262.669,0.72
110,6.0,42,5.0,5937.025,0.973
110,6.0,43,9.0,4623.741,0.992
110,6.0,44,5.0,6105.315,0.965
110,6.0,45,5.0,5995.11,0.98
110,6.0,46,5.0,5876.498,0.973
110,6.0,47,4.0,7300.727,0.962
110,6.0,48,6.0,5545.025,0.983
110,7.0,49,14.0,4038.062,0.99
110,7.0,50,5.0,6066.845,0.984
110,7.0,51,7.0,5315.932,0.983
110,7.0,52,14.0,4036.24,0.988
110,7.0,53,-6.0,5768.902,0.02
110,7.0,54,3.0,8314.31,0.929
110,7.0,55,-6.0,5670.264,0.018
110,7.0,56,1.0,11152.495,0.738
111,1.0,1,12.0,4231.484,0.989
111,1.0,3,8.0,4937.374,0.99
111,1.0,4,4.0,7507.97,0.966
111,2.0,9,18.0,3679.844,0.989
111,2.0,10,9.0,4700.552,0.985
111,2.0,11,-12.0,4669.537,0.01
111,2.0,12,9.0,4373.596,0.983
111,2.0,13,14.0,3759.058,0.996
111,2.0,15,-3.0,8243.375,0.066
111,2.0,16,-3.0,8681.837,0.049
111,3.0,17,0.0,11490.793,0.48
111,3.0,18,1.0,11084.83,0.748
111,3.0,19,-6.0,5885.815,0.027
111,3.0,20,-6.0,5734.913,0.013
111,3.0,22,-5.0,6194.785,0.023
111,3.0,23,0.0,11897.342,0.502
111,3.0,24,-5.0,6445.23,0.02
111,4.0,25,-9.0,4963.663,0.013
111,4.0,26,0.0,12074.503,0.518
111,4.0,31,3.0,7886.342,0.912
111,5.0,33,8.0,4710.487,0.987
111,5.0,34,2.0,9345.497,0.867
111,5.0,36,2.0,9192.641,0.872
111,5.0,40,2.0,9226.923,0.86
111,6.0,41,2.0,9108.779,0.875
111,6.0,46,1.0,11089.683,0.715
111,6.0,48,4.0,6975.369,0.958
111,7.0,50,4.0,7223.303,0.957
111,7.0,51,-4.0,7574.479,0.036
111,7.0,55,-1.0,10844.807,0.254
113,1.0,2,-4.0,7722.676,0.045
113,1.0,4,-16.0,4541.05,0.015
113,1.0,5,-8.0,5250.774,0.011
113,1.0,6,-8.0,5039.372,0.007
113,1.0,7,-2.0,9247.406,0.099
113,1.0,8,6.0,5516.224,0.977
113,2.0,10,1.0,11055.279,0.718
113,2.0,11,9.0,4548.601,0.991
113,2.0,13,-2.0,9441.975,0.112
113,2.0,14,-7.0,5237.579,0.01
113,2.0,16,6.0,5425.24,0.981
113,3.0,17,1.0,11311.502,0.718
113,3.0,18,1.0,11155.018,0.715
113,3.0,19,1.0,11405.771,0.723
113,3.0,20,7.0,5300.626,0.978
113,3.0,21,2.0,9296.212,0.885
113,3.0,22,-4.0,7499.601,0.042
113,3.0,24,2.0,9055.508,0.881
113,4.0,25,4.0,7328.168,0.956
113,4.0,27,1.0,11115.265,0.731
113,4.0,28,7.0,5055.932,0.976
113,4.0,29,-5.0,6064.197,0.025
113,4.0,30,4.0,7327.847,0.948
113,5.0,33,-2.0,9424.647,0.115
113,5.0,34,1.0,11232.424,0.741
113,5.0,36,-1.0,11025.795,0.239
113,5.0,38,-3.0,8374.097,0.065
113,5.0,39,-3.0,8534.481,0.079
113,6.0,41,0.0,12315.5,0.492
113,6.0,42,-1.0,10821.676,0.241
113,6.0,44,-9.0,5124.27,0.017
113,6.0,45,-9.0,5091.565,0.02
113,6.0,46,-10.0,4893.473,0.008
113,6.0,47,-1.0,10570.007,0.255
113,6.0,48,-10.0,4545.534,0.013
113,7.0,49,-6.0,5691.308,0.013
113,7.0,50,1.0,11461.925,0.744
113,7.0,52,-5.0,6373.707,0.028
113,7.0,53,-6.0,5720.059,0.013
113,7.0,54,3.0,8265.457,0.938
113,7.0,56,2.0,9002.484,0.873
114,1.0,1,1.0,11428.293,0.741
114,1.0,2,-3.0,8501.618,0.07
114,1.0,3,-1.0,10942.69,0.252
114,1.0,4,-1.0,10333.41,0.244
114,1.0,5,3.0,8317.602,0.928
114,1.0,6,1.0,11011.669,0.726
114,1.0,7,1.0,11394.136,0.746
114,1.0,8,-1.0,10744.968,0.276
114,2.0,9,9.0,4559.265,0.985
114,2.0,10,5.0,5965.636,0.979
114,2.0,11,6.0,5383.931,0.983
114,2.0,12,5.0,5900.191,0.977
114,2.0,13,0.0,11924.054,0.484
114,2.0,14,14.0,4071.179,0.985
114,2.0,15,9.0,4601.515,0.984
114,2.0,16,8.0,4842.904,0.984
114,3.0,17,-2.0,9030.657,0.116
114,3.0,18,-7.0,5597.304,0.008
114,3.0,19,1.0,11126.991,0.747
114,3.0,20,6.0,5439.645,0.975
114,3.0,21,1.0,11389.931,0.721
114,3.0,22,-4.0,7851.62,0.042
114,3.0,23,-2.0,9496.243,0.113
114,3.0,24,3.0,7826.431,0.937
114,4.0,25,1.0,11067.359,0.737
114,4.0,26,-2.0,9307.546,0.123
114,4.0,27,-2.0,9573.453,0.134
114,4.0,28,-1.0,10858.954,0.25
114,4.0,29,-2.0,9028.001,0.126
114,4.0,30,-4.0,7605.707,0.04
114,4.0,31,-1.0,10871.15,0.272
114,4.0,32,-1.0,10992.285,0.261
114,5.0,33,1.0,10849.396,0.749
114,5.0,34,-4.0,7966.603,0.053
114,5.0,35,1.0,10916.911,0.729
114,5.0,36,2.0,9395.717,0.858
114,5.0,37,2.0,9314.47,0.868
114,5.0,38,-4.0,7828.606,0.044
114,5.0,39,-3.0,8341.861,0.056
114,5.0,40,-3.0,8310.699,0.058
