subject_id,game,trial_number,option,rt_s,total_fix_time_ms,n_fixations,total_fix_time_s,true_offer_value,recalled_offer_value,accept
118,3,19,Pattern,19.735091750044376,3093.0,11,3.093,-3.0,6.0,1.0
118,3,20,Animal,9.805347916902974,1539.0,7,1.539,-2.0,3.0,1.0
118,3,21,Object,0.8129454581066966,137.0,2,0.137,-7.0,-7.0,0.0
118,3,22,Solid,8.813332249876112,86.0,1,0.086,-6.0,-10.0,0.0
118,3,23,Sea,20.525390999857336,914.0,5,0.914,-10.0,-5.0,1.0
118,4,25,Pattern,24.104879916878417,3734.0,14,3.734,3.0,9.0,1.0
118,4,26,Large,12.563955582911149,1328.0,5,1.328,3.0,3.0,1.0
118,4,27,Small,9.55982149997726,1317.0,4,1.317,1.0,5.0,1.0
118,4,28,Object,9.858170750085264,2316.0,11,2.316,6.0,4.0,1.0
118,4,29,Animal,10.004674291005358,750.0,2,0.75,-2.0,4.0,1.0
118,4,30,Sea,9.843965291976929,1031.0,5,1.031,3.0,3.0,1.0
118,4,31,Solid,11.613055207999423,1388.0,4,1.388,1.0,-1.0,0.0
118,4,32,Land,10.267218082910404,372.0,1,0.372,1.0,5.0,0.0
118,5,33,Large,14.472967916168272,3340.0,13,3.34,-7.0,-4.0,0.0
118,5,34,Land,32.34563187509775,6256.0,27,6.256,-1.0,0.0,1.0
118,5,35,Pattern,15.48782066698186,836.0,4,0.836,-1.0,0.0,1.0
118,5,38,Object,10.856216750107706,1805.0,7,1.805,-1.0,0.0,1.0
118,5,39,Sea,9.338756249984726,1545.0,6,1.545,-5.0,2.0,0.0
118,5,40,Solid,5.429793833056465,198.0,1,0.198,-5.0,2.0,0.0
118,6,41,Large,11.283762458944691,205.0,1,0.205,-2.0,-1.0,0.0
118,6,45,Object,3.1921332920901477,277.0,1,0.277,2.0,-1.0,0.0
118,6,47,Sea,0.4237280420493334,103.0,1,0.103,2.0,2.0,1.0
119,1,1,Solid,11.335592957912011,2338.0,12,2.338,5.0,1.0,1.0
119,1,2,Land,6.53906058287248,4189.0,7,4.189,-2.0,-4.0,0.0
119,1,3,Object,13.0729735000059,6829.0,9,6.829,1.0,-4.0,0.0
119,1,4,Small,2.241690833121538,113.0,1,0.113,1.0,1.0,1.0
119,1,5,Animal,5.565580290975049,1174.0,4,1.174,-2.0,1.0,1.0
119,1,6,Sea,5.956377957947552,1810.0,3,1.81,1.0,1.0,1.0
119,1,7,Pattern,3.3413581249769777,290.0,1,0.29,-6.0,-4.0,0.0
119,1,8,Large,3.014820500044152,188.0,1,0.188,-2.0,-4.0,0.0
119,2,9,Pattern,5.481511708116159,2337.0,6,2.337,8.0,7.0,0.0
119,2,10,Land,5.321933750063181,3138.0,11,3.138,4.0,3.0,0.0
119,2,11,Small,9.985274583101273,5615.0,11,5.615,-1.0,-3.0,0.0
119,2,12,Large,4.257110208971426,2091.0,3,2.091,13.0,13.0,1.0
119,2,13,Animal,1.845184792065993,1021.0,4,1.021,9.0,8.0,1.0
119,2,14,Solid,7.722794457804412,4459.0,17,4.459,4.0,3.0,0.0
119,2,15,Object,9.894512166036291,6406.0,11,6.406,3.0,2.0,0.0
119,2,16,Sea,8.0845186249353,5804.0,11,5.804,8.0,7.0,1.0
119,3,18,Animal,1.8451766250655055,1114.0,3,1.114,1.0,4.0,1.0
119,3,20,Large,1.878378874855116,967.0,6,0.967,2.0,0.0,0.0
119,3,22,Pattern,1.4143717498518529,652.0,2,0.652,-4.0,1.0,1.0
119,3,23,Object,0.8436330419499427,329.0,1,0.329,-4.0,-2.0,0.0
119,4,25,Small,6.970347000053152,4620.0,3,4.62,-3.0,2.0,1.0
119,4,26,Animal,0.9412903340999036,376.0,1,0.376,-4.0,4.0,1.0
119,4,27,Sea,0.8713591669220477,236.0,1,0.236,-3.0,2.0,1.0
119,4,28,Object,6.566733625018969,5087.0,3,5.087,2.0,10.0,1.0
119,4,29,Land,1.8732384589966389,1272.0,3,1.272,1.0,12.0,1.0
119,4,30,Pattern,6.732054791878909,3971.0,4,3.971,-1.0,9.0,1.0
119,4,31,Large,5.929588624974713,3709.0,8,3.709,1.0,12.0,1.0
119,4,32,Solid,2.2393289578612894,1360.0,2,1.36,-1.0,5.0,1.0
119,5,33,Small,2.386208541924134,388.0,1,0.388,2.0,3.0,1.0
119,5,34,Large,5.765923250000924,4667.0,7,4.667,-7.0,0.0,1.0
119,5,35,Sea,1.4727825419977307,1071.0,4,1.071,-2.0,4.0,1.0
119,5,36,Pattern,10.828728625085205,8097.0,4,8.097,2.0,3.0,0.0
119,5,37,Land,5.995405999943614,4707.0,6,4.707,-3.0,-1.0,0.0
119,5,38,Solid,5.02746191713959,4003.0,3,4.003,-7.0,0.0,1.0
119,5,39,Animal,2.3226409589406103,1029.0,2,1.029,-3.0,-1.0,0.0
119,5,40,Object,7.601482124999165,6147.0,11,6.147,-2.0,4.0,1.0
119,6,41,Object,0.913111750036478,642.0,2,0.642,2.0,3.0,1.0
119,6,42,Small,1.9675482499878856,673.0,1,0.673,6.0,4.0,1.0
119,6,43,Large,1.3614590000361204,1017.0,1,1.017,-2.0,-1.0,0.0
119,6,44,Land,3.777262915857136,1049.0,2,1.049,2.0,3.0,1.0
119,6,46,Animal,2.6246920418925583,1651.0,2,1.651,2.0,0.0,0.0
119,6,47,Sea,1.6683530830778182,312.0,1,0.312,2.0,0.0,0.0
119,6,48,Pattern,5.377789083868265,567.0,2,0.567,2.0,1.0,1.0
119,7,49,Sea,3.1608024169690907,652.0,2,0.652,-1.0,0.0,0.0
119,7,50,Pattern,10.124778083059937,4499.0,10,4.499,-1.0,0.0,0.0
119,7,51,Object,7.8777170409448445,4242.0,7,4.242,-1.0,0.0,1.0
119,7,52,Land,4.124851249856874,2430.0,4,2.43,-4.0,-2.0,1.0
119,7,53,Animal,6.68713766685687,3240.0,5,3.24,-4.0,-2.0,0.0
119,7,54,Solid,7.063101082807407,4126.0,11,4.126,-4.0,-2.0,0.0
119,7,55,Small,5.957133458927274,1344.0,5,1.344,-6.0,-4.0,0.0
119,7,56,Large,5.482392292004079,3290.0,13,3.29,1.0,2.0,1.0
120,1,1,Sea,2.8450680000241846,1237.0,3,1.237,3.0,4.0,1.0
120,1,2,Solid,16.09292145888321,3309.0,13,3.309,9.0,10.0,1.0
120,1,3,Pattern,8.117281457874924,1785.0,7,1.785,-8.0,-8.0,0.0
120,1,4,Object,2.5409377079922706,71.0,1,0.071,3.0,4.0,1.0
120,1,5,Land,6.332581291906536,1558.0,7,1.558,-2.0,-2.0,0.0
120,1,6,Small,12.137669584015384,1338.0,3,1.338,-1.0,-1.0,1.0
120,1,8,Animal,6.868099209154025,2033.0,6,2.033,-2.0,-2.0,0.0
120,2,10,Land,6.232474833028391,1341.0,3,1.341,-7.0,-8.0,0.0
120,2,12,Animal,9.679018165916204,2141.0,8,2.141,-3.0,9.0,0.0
120,2,13,Small,11.017419334035369,1369.0,5,1.369,-1.0,-5.0,0.0
120,2,14,Large,12.451020957902074,2614.0,13,2.614,-11.0,-1.0,0.0
120,2,15,Solid,17.258078583981842,2908.0,12,2.908,-13.0,-3.0,0.0
120,2,16,Object,23.101165249943733,5103.0,16,5.103,-9.0,-15.0,0.0
120,3,17,Land,9.852818500017747,1097.0,4,1.097,4.0,8.0,1.0
120,3,18,Large,16.862537416862324,2757.0,13,2.757,9.0,15.0,0.0
120,3,19,Solid,14.421633957885206,935.0,4,0.935,4.0,7.0,1.0
120,3,20,Pattern,26.85265575000085,5390.0,24,5.39,8.0,15.0,1.0
120,3,21,Animal,3.2834130411501974,528.0,3,0.528,15.0,18.0,1.0
120,3,22,Sea,2.9412572500295937,606.0,4,0.606,8.0,14.0,1.0
120,3,23,Small,7.167183042038232,959.0,4,0.959,3.0,7.0,0.0
120,3,24,Object,10.193868917180223,1954.0,6,1.954,-3.0,4.0,0.0
120,4,25,Object,21.687400332884863,5051.0,15,5.051,-2.0,4.0,0.0
120,4,26,Large,4.078689499991015,921.0,4,0.921,-1.0,8.0,1.0
120,4,27,Small,12.765927790896969,2386.0,11,2.386,2.0,-1.0,0.0
120,4,28,Land,6.319382415851578,1273.0,6,1.273,3.0,3.0,1.0
120,4,29,Pattern,21.506427499931306,5188.0,18,5.188,3.0,-9.0,0.0
120,4,30,Solid,1.0761277920100838,394.0,1,0.394,-2.0,16.0,1.0
120,4,32,Sea,1.8880114590283483,1291.0,2,1.291,-2.0,4.0,1.0
120,5,33,Solid,11.512078708969057,2852.0,9,2.852,1.0,5.0,1.0
120,5,34,Small,2.480357584077865,1163.0,5,1.163,3.0,2.0,1.0
120,5,35,Animal,9.442764082923532,2778.0,4,2.778,-2.0,-5.0,1.0
120,5,36,Large,3.3775281668640673,549.0,1,0.549,-3.0,4.0,0.0
120,5,37,Object,4.388262042077258,1120.0,8,1.12,2.0,11.0,1.0
120,5,38,Sea,3.752007625065744,885.0,4,0.885,1.0,-2.0,1.0
120,5,39,Land,4.867697000037879,1606.0,5,1.606,-1.0,8.0,1.0
120,5,40,Pattern,2.673900374909863,125.0,1,0.125,-1.0,1.0,0.0
120,6,41,Sea,9.23407074995339,2539.0,6,2.539,3.0,11.0,1.0
120,6,42,Land,2.41355691710487,709.0,2,0.709,-4.0,7.0,1.0
120,6,43,Object,4.295511875068769,185.0,1,0.185,-4.0,3.0,1.0
120,6,44,Animal,3.7856679160613567,170.0,1,0.17,3.0,15.0,0.0
120,6,45,Solid,2.1084789999295026,472.0,3,0.472,3.0,7.0,1.0
120,6,46,Large,3.911855167010799,1469.0,4,1.469,-2.0,16.0,1.0
120,6,47,Pattern,2.944437582977116,1161.0,3,1.161,-4.0,11.0,1.0
120,6,48,Small,9.297521999804305,1176.0,4,1.176,1.0,2.0,0.0
120,7,49,Solid,2.356830958975479,455.0,3,0.455,-4.0,9.0,1.0
120,7,50,Animal,1.3783615839201957,134.0,1,0.134,-3.0,10.0,0.0
120,7,51,Pattern,4.776214125100523,402.0,5,0.402,-4.0,10.0,1.0
120,7,52,Sea,5.8242426661308855,648.0,2,0.648,-4.0,17.0,1.0
120,7,54,Small,1.815431041875854,518.0,3,0.518,-7.0,4.0,0.0
120,7,56,Land,0.0719114581588655,48.0,1,0.048,-4.0,2.0,1.0
122,1,1,Object,14.46251254202798,12603.0,9,12.603,-2.0,-12.0,1.0
122,1,2,Sea,2.401650291867554,745.0,2,0.745,-4.0,0.0,1.0
122,1,3,Large,5.128558542113751,4707.0,3,4.707,-1.0,-3.0,0.0
122,1,4,Land,4.120517915813252,2599.0,2,2.599,5.0,-11.0,0.0
122,1,5,Pattern,4.948804625077173,3126.0,3,3.126,-1.0,-3.0,0.0
122,1,6,Animal,9.432623958215116,1248.0,2,1.248,3.0,1.0,0.0
122,1,7,Small,10.07149775000289,6263.0,8,6.263,2.0,-8.0,0.0
122,1,8,Solid,9.584993042051792,6775.0,5,6.775,2.0,-8.0,1.0
122,2,9,Small,17.270169334020466,14353.0,17,14.353,-6.0,-1.0,0.0
122,2,10,Object,13.776339208940044,8538.0,11,8.538,-3.0,2.0,0.0
122,2,11,Pattern,9.113440416986125,4160.0,9,4.16,-11.0,-6.0,0.0
122,2,12,Large,7.295969333965331,5495.0,5,5.495,-3.0,1.0,0.0
122,2,13,Solid,15.750260666012764,9783.0,10,9.783,2.0,6.0,1.0
122,2,14,Land,7.419093000004068,3726.0,4,3.726,-6.0,3.0,1.0
122,2,15,Animal,2.559630832867697,1484.0,3,1.484,-6.0,-2.0,0.0
122,2,16,Sea,24.724316083826125,14788.0,14,14.788,-3.0,-3.0,0.0
122,3,17,Sea,15.45941258314997,8204.0,11,8.204,10.0,11.0,1.0
122,3,18,Object,3.3954597080592066,2628.0,3,2.628,11.0,5.0,1.0
122,3,19,Large,5.156400208128616,3896.0,4,3.896,3.0,2.0,0.0
122,3,20,Pattern,9.43464408395812,6004.0,4,6.004,6.0,2.0,0.0
122,3,21,Small,3.472166874911636,1259.0,2,1.259,6.0,6.0,1.0
122,3,22,Animal,4.2081847079098225,910.0,1,0.91,-2.0,3.0,1.0
122,3,23,Solid,4.095894958823919,776.0,3,0.776,3.0,6.0,1.0
122,3,24,Land,3.8389424588531256,2050.0,4,2.05,-1.0,-3.0,0.0
122,4,26,Object,3.593986833933741,889.0,3,0.889,-1.0,1.0,0.0
122,4,27,Large,1.6032352920155972,916.0,1,0.916,2.0,4.0,0.0
122,4,28,Small,3.9819540828466415,3555.0,1,3.555,-2.0,-2.0,1.0
122,4,29,Animal,2.1074580419808626,879.0,3,0.879,1.0,1.0,0.0
122,4,30,Pattern,1.9011217500083148,1560.0,2,1.56,2.0,4.0,0.0
122,4,31,Solid,1.967278291936964,1450.0,2,1.45,-2.0,-2.0,0.0
122,4,32,Land,5.709816375048831,4440.0,4,4.44,1.0,2.0,1.0
122,5,33,Object,15.866053042002022,11702.0,11,11.702,-4.0,-5.0,0.0
122,5,34,Pattern,8.048778916941956,6012.0,1,6.012,-2.0,-2.0,1.0
122,5,35,Solid,10.293735542101786,7183.0,11,7.183,-1.0,-5.0,1.0
122,5,36,Sea,14.112775542074814,10811.0,9,10.811,-5.0,-3.0,0.0
122,5,37,Small,5.153217833023518,3433.0,6,3.433,2.0,-3.0,1.0
122,5,38,Animal,2.0642014578916132,862.0,1,0.862,1.0,-2.0,0.0
122,5,39,Land,1.7093943329527974,813.0,1,0.813,2.0,-4.0,0.0
122,5,40,Large,3.198448000010103,2391.0,4,2.391,-5.0,-4.0,1.0
122,6,41,Animal,8.50073429197073,5863.0,6,5.863,6.0,1.0,0.0
122,6,42,Sea,12.821305874967948,9540.0,9,9.54,2.0,-5.0,0.0
122,6,43,Object,14.576413000002503,9103.0,7,9.103,2.0,2.0,0.0
122,6,44,Large,0.6051915842108428,107.0,1,0.107,9.0,2.0,1.0
122,6,45,Solid,13.562532166019082,5816.0,11,5.816,9.0,2.0,1.0
122,6,46,Pattern,6.999979833839461,6079.0,4,6.079,-1.0,1.0,1.0
122,6,47,Small,10.6785312499851,6732.0,5,6.732,-1.0,1.0,1.0
122,6,48,Land,5.0400567499455065,1514.0,3,1.514,6.0,8.0,1.0
122,7,49,Sea,3.6978589999489486,2564.0,3,2.564,4.0,6.0,1.0
122,7,50,Object,3.9416889171116054,3687.0,2,3.687,3.0,5.0,1.0
122,7,52,Small,6.162160167004913,3446.0,2,3.446,2.0,4.0,1.0
122,7,53,Land,5.554009082959965,3203.0,7,3.203,4.0,3.0,1.0
122,7,54,Animal,4.394475916866213,3263.0,4,3.263,5.0,4.0,1.0
122,7,55,Large,2.3360122081357986,1466.0,3,1.466,6.0,5.0,1.0
122,7,56,Solid,2.0246058749035,1386.0,3,1.386,2.0,4.0,1.0
123,1,1,Object,26.477677040966228,4066.0,18,4.066,-2.0,-2.0,0.0
123,1,2,Solid,14.206396458903328,2129.0,6,2.129,-1.0,-1.0,0.0
123,1,3,Small,19.23182424996048,5924.0,10,5.924,-1.0,-1.0,0.0
123,1,4,Sea,15.666507042013109,2594.0,5,2.594,-6.0,-6.0,0.0
123,1,5,Animal,3.4547302920836955,444.0,3,0.444,2.0,2.0,1.0
123,1,6,Large,6.95364566706121,1763.0,8,1.763,1.0,1.0,1.0
123,1,7,Pattern,10.950462999986485,6729.0,8,6.729,1.0,1.0,1.0
123,1,8,Land,7.036587374983355,1737.0,6,1.737,6.0,6.0,1.0
123,2,9,Sea,41.02251833397895,8021.0,20,8.021,7.0,1.0,1.0
123,2,10,Small,14.927677457919344,3353.0,10,3.353,13.0,4.0,1.0
123,2,11,Animal,7.5742546250112355,2227.0,8,2.227,8.0,2.0,1.0
123,2,12,Land,18.315085959155113,4300.0,11,4.3,4.0,1.0,1.0
123,2,13,Solid,17.716699542012066,5802.0,16,5.802,4.0,1.0,1.0
123,2,14,Large,12.110065459040923,4004.0,12,4.004,-2.0,-2.0,0.0
123,2,15,Pattern,13.744707208825275,2912.0,11,2.912,7.0,1.0,1.0
123,2,16,Object,11.688576250104234,3969.0,11,3.969,3.0,0.0,1.0
123,3,17,Land,12.51398149994202,3096.0,9,3.096,-15.0,-15.0,0.0
123,3,18,Large,19.294112917035815,5147.0,15,5.147,-7.0,-7.0,0.0
123,3,19,Animal,14.129019957967104,2991.0,10,2.991,-9.0,-9.0,0.0
123,3,20,Object,8.99879812519066,3215.0,6,3.215,-3.0,-3.0,0.0
123,3,21,Small,12.789615083951505,4084.0,9,4.084,-5.0,-5.0,0.0
123,3,22,Pattern,8.352114291861653,1805.0,5,1.805,3.0,3.0,1.0
123,3,23,Sea,5.418852708069608,2022.0,7,2.022,3.0,3.0,1.0
123,3,24,Solid,9.72890654206276,3764.0,9,3.764,-15.0,-15.0,0.0
123,4,25,Sea,23.368734083138406,5150.0,13,5.15,-4.0,-3.0,0.0
123,4,26,Land,13.750884958077222,4368.0,11,4.368,2.0,8.0,1.0
123,4,27,Pattern,12.650485333055258,4032.0,7,4.032,1.0,1.0,1.0
123,4,28,Object,11.569143375148997,3055.0,8,3.055,-1.0,-2.0,0.0
123,4,29,Solid,6.104094041045755,3934.0,7,3.934,-3.0,4.0,1.0
123,4,30,Animal,6.313363959081471,3221.0,8,3.221,-1.0,7.0,1.0
123,4,31,Small,6.069152166834101,3223.0,9,3.223,-3.0,4.0,1.0
123,4,32,Large,7.088504125131294,2853.0,7,2.853,1.0,1.0,1.0
123,5,33,Pattern,14.129086249973623,2983.0,9,2.983,-1.0,-1.0,0.0
123,5,34,Small,17.026475749909878,4351.0,12,4.351,-1.0,-1.0,1.0
123,5,35,Solid,10.396418625023216,4534.0,10,4.534,4.0,4.0,1.0
123,5,36,Land,4.477957875002176,1294.0,5,1.294,-1.0,-1.0,0.0
123,5,37,Animal,6.257346959086135,1514.0,3,1.514,4.0,4.0,1.0
123,5,38,Object,6.542368207825348,3030.0,9,3.03,-1.0,-1.0,0.0
123,5,39,Sea,4.416044584009796,2114.0,6,2.114,4.0,4.0,1.0
123,5,40,Large,8.392031749943271,3305.0,8,3.305,4.0,4.0,0.0
123,6,41,Pattern,7.784880542196333,2781.0,8,2.781,-1.0,12.0,0.0
123,6,42,Object,8.912348916986957,3786.0,6,3.786,1.0,14.0,1.0
123,6,43,Solid,9.715371249942107,3247.0,6,3.247,1.0,1.0,1.0
123,6,44,Land,8.319504375103861,3383.0,8,3.383,2.0,2.0,0.0
123,6,45,Sea,9.366123208077624,2802.0,8,2.802,-2.0,11.0,0.0
123,6,46,Animal,5.585863874992356,2834.0,7,2.834,-1.0,-1.0,0.0
123,6,47,Small,5.654553625034168,2520.0,5,2.52,2.0,2.0,1.0
123,6,48,Large,6.761225667083636,3087.0,8,3.087,-2.0,11.0,0.0
123,7,49,Solid,15.696771249873564,4880.0,8,4.88,-2.0,-5.0,0.0
123,7,50,Pattern,9.955158083001152,1558.0,7,1.558,-6.0,-4.0,0.0
123,7,51,Object,5.556648875121027,1751.0,7,1.751,-4.0,-6.0,0.0
123,7,52,Small,8.735018665902317,3931.0,7,3.931,-6.0,-4.0,1.0
123,7,53,Large,7.0773467919789255,1226.0,5,1.226,-2.0,-5.0,0.0
123,7,54,Animal,4.421282749855891,921.0,3,0.921,-4.0,-3.0,0.0
123,7,55,Sea,6.476491458946839,3576.0,10,3.576,-3.0,-6.0,0.0
123,7,56,Land,5.274215249810368,1314.0,4,1.314,-5.0,-3.0,0.0
124,1,1,Animal,13.124133249977604,5539.0,12,5.539,-4.0,-4.0,0.0
124,1,2,Small,16.362729375017807,6247.0,15,6.247,-4.0,-4.0,0.0
124,1,3,Large,1.1109989578835666,474.0,1,0.474,4.0,4.0,1.0
124,1,4,Object,11.498573541874066,1386.0,8,1.386,4.0,4.0,1.0
124,1,5,Sea,6.019751667045057,444.0,2,0.444,-2.0,-2.0,0.0
124,1,6,Pattern,18.16091166716069,4363.0,11,4.363,-3.0,-3.0,1.0
124,1,7,Solid,14.414961708011106,3769.0,10,3.769,3.0,3.0,1.0
124,1,8,Land,13.47247991594486,1565.0,7,1.565,2.0,2.0,1.0
124,2,9,Pattern,2.238561083097011,505.0,2,0.505,11.0,8.0,1.0
124,2,11,Object,7.132986375130713,193.0,1,0.193,-1.0,1.0,1.0
124,2,13,Sea,5.965134374797344,214.0,2,0.214,6.0,8.0,0.0
124,2,14,Land,5.2894963750150055,1115.0,5,1.115,6.0,3.0,1.0
124,2,15,Solid,13.600179834058508,1166.0,6,1.166,1.0,3.0,1.0
124,3,17,Animal,6.545694708824158,2273.0,4,2.273,-5.0,-3.0,0.0
124,3,18,Large,7.308635916095227,824.0,4,0.824,-5.0,-3.0,0.0
124,3,19,Land,9.900320040993392,2634.0,8,2.634,-1.0,-2.0,1.0
124,3,20,Small,2.789628833066672,787.0,4,0.787,-1.0,7.0,1.0
124,3,21,Sea,4.2266749169211835,600.0,4,0.6,-5.0,6.0,1.0
124,3,22,Object,3.519008707953617,413.0,1,0.413,-1.0,7.0,1.0
124,3,23,Solid,3.6820382501464337,348.0,1,0.348,-9.0,-10.0,0.0
124,3,24,Pattern,2.235402249963954,672.0,3,0.672,3.0,14.0,1.0
124,4,25,Sea,8.310899875126779,2457.0,8,2.457,2.0,-2.0,0.0
124,4,26,Solid,6.408277708105743,2641.0,7,2.641,-3.0,-15.0,0.0
124,4,27,Land,10.529806750128046,4954.0,7,4.954,-3.0,3.0,1.0
124,4,28,Pattern,8.225823082961142,2601.0,8,2.601,2.0,16.0,1.0
124,4,29,Small,3.615686791948974,496.0,2,0.496,-3.0,3.0,0.0
124,4,31,Large,11.626942625036463,519.0,1,0.519,2.0,-2.0,0.0
124,4,32,Object,14.836981457890944,3777.0,5,3.777,2.0,-2.0,0.0
124,5,33,Pattern,4.635152000002563,2394.0,5,2.394,1.0,9.0,1.0
124,5,34,Animal,5.348868540953845,3803.0,7,3.803,1.0,-1.0,1.0
124,5,35,Small,11.057337084086612,3633.0,12,3.633,-2.0,-1.0,0.0
124,5,36,Sea,3.6594973751343782,557.0,1,0.557,-2.0,-1.0,1.0
124,5,37,Solid,9.544286333024502,1338.0,8,1.338,1.0,-9.0,1.0
124,5,38,Object,9.31425595912151,616.0,3,0.616,1.0,1.0,1.0
124,5,39,Large,4.258673999924213,517.0,1,0.517,4.0,1.0,1.0
124,6,41,Large,13.443162499926984,1108.0,6,1.108,-1.0,-1.0,1.0
124,6,42,Land,6.493093915982172,640.0,2,0.64,1.0,-3.0,1.0
124,6,43,Solid,13.526903874939308,3263.0,12,3.263,-2.0,-2.0,1.0
124,6,44,Small,25.87230516690761,981.0,4,0.981,1.0,-3.0,1.0
124,6,45,Sea,14.783575458917769,948.0,3,0.948,-1.0,-1.0,1.0
124,6,46,Animal,2.9215352081228048,1000.0,3,1.0,-1.0,-1.0,0.0
124,6,47,Pattern,10.300624124938622,3373.0,7,3.373,2.0,-2.0,0.0
124,6,48,Object,12.475790333002806,1959.0,8,1.959,1.0,-3.0,0.0
124,7,49,Small,11.382161292014644,2967.0,11,2.967,-4.0,-4.0,0.0
124,7,50,Pattern,12.895168792223558,5628.0,11,5.628,-5.0,-5.0,1.0
124,7,51,Sea,4.0510471251327544,1458.0,5,1.458,-2.0,-2.0,1.0
124,7,52,Animal,10.007566415937616,673.0,1,0.673,-1.0,-1.0,0.0
124,7,53,Land,15.985862874891607,2695.0,7,2.695,-4.0,-4.0,0.0
124,7,54,Solid,19.262777084019035,7361.0,17,7.361,-1.0,-1.0,0.0
124,7,55,Object,8.053591957781464,3321.0,13,3.321,-5.0,-5.0,0.0
124,7,56,Large,11.218154500005769,3560.0,8,3.56,-2.0,-2.0,0.0
125,1,1,Object,5.12133300001733,1160.0,4,1.16,5.0,5.0,1.0
125,1,2,Sea,12.125878915889189,1857.0,6,1.857,6.0,-2.0,0.0
125,1,3,Pattern,13.975662958808243,1226.0,4,1.226,6.0,20.0,1.0
125,1,4,Animal,1.5288555000443012,286.0,1,0.286,-1.0,2.0,1.0
125,1,5,Solid,2.3238957091234624,581.0,1,0.581,-2.0,-13.0,0.0
125,1,6,Large,3.250751999905333,1574.0,2,1.574,6.0,20.0,1.0
125,1,7,Small,4.781949875177816,1377.0,4,1.377,-2.0,-13.0,0.0
125,1,8,Land,3.084692707983777,1317.0,5,1.317,-2.0,9.0,1.0
125,2,9,Small,26.69488462503068,16996.0,30,16.996,-12.0,5.0,1.0
125,2,10,Pattern,30.127478166949004,17917.0,23,17.917,-2.0,-1.0,0.0
125,2,11,Object,9.393135708989576,4769.0,8,4.769,-6.0,-2.0,0.0
125,2,12,Solid,14.276609749998896,8215.0,12,8.215,-9.0,4.0,1.0
125,2,13,Animal,11.181667750002816,5945.0,11,5.945,-5.0,5.0,1.0
125,2,14,Sea,16.033803374972194,6684.0,8,6.684,-4.0,5.0,1.0
125,2,15,Large,2.8827055420260876,1143.0,2,1.143,1.0,-2.0,1.0
125,2,16,Land,2.8068969170562923,965.0,1,0.965,-7.0,-2.0,0.0
125,3,17,Sea,18.75997016695328,11902.0,19,11.902,8.0,-8.0,1.0
125,3,18,Small,33.31555170798674,21975.0,31,21.975,7.0,-3.0,1.0
125,3,19,Land,35.453000207897276,20048.0,34,20.048,2.0,7.0,1.0
125,3,20,Pattern,20.13132212497294,8392.0,13,8.392,-3.0,3.0,1.0
125,3,21,Solid,10.956364249810576,6666.0,6,6.666,13.0,-4.0,0.0
125,3,22,Animal,13.231137291993946,6897.0,15,6.897,3.0,18.0,1.0
125,3,23,Large,25.412483249790967,14624.0,18,14.624,3.0,2.0,0.0
125,3,24,Object,22.093488583806906,13587.0,18,13.587,7.0,-19.0,0.0
125,4,25,Solid,17.429053749889135,10198.0,8,10.198,-3.0,2.0,1.0
125,4,26,Large,18.7113089999184,9445.0,14,9.445,3.0,2.0,1.0
125,4,27,Sea,21.405234166886657,11911.0,8,11.911,2.0,-6.0,1.0
125,4,28,Small,19.06720058294013,10728.0,15,10.728,-3.0,2.0,0.0
125,4,29,Land,2.0342225830536336,962.0,1,0.962,-2.0,10.0,1.0
125,4,30,Object,22.952045749872923,12111.0,24,12.111,-2.0,-4.0,0.0
125,4,31,Animal,2.4530871661845595,895.0,2,0.895,2.0,8.0,1.0
125,4,32,Pattern,4.592756083002314,2990.0,4,2.99,3.0,2.0,1.0
125,5,33,Animal,42.69733233307488,24933.0,31,24.933,-1.0,1.0,1.0
125,5,34,Object,6.160835792077705,3631.0,7,3.631,2.0,-6.0,0.0
125,5,35,Large,22.507979166926816,10240.0,13,10.24,3.0,-4.0,1.0
125,5,36,Sea,27.788370166905224,18466.0,14,18.466,3.0,-4.0,0.0
125,5,37,Solid,16.20169466594234,9013.0,12,9.013,3.0,0.0,0.0
125,5,38,Pattern,13.496241957880557,5710.0,8,5.71,-2.0,-5.0,1.0
125,5,39,Land,38.3814496670384,23259.0,32,23.259,-2.0,-1.0,1.0
125,5,40,Small,8.537806290900335,4511.0,7,4.511,-2.0,-1.0,0.0
125,6,41,Land,27.261609832989052,12889.0,23,12.889,-2.0,2.0,0.0
125,6,42,Large,32.793436917010695,19049.0,34,19.049,2.0,-19.0,1.0
125,6,43,Sea,17.719269207911566,11304.0,14,11.304,2.0,-19.0,1.0
125,6,44,Animal,11.008105541812256,6012.0,10,6.012,-1.0,5.0,0.0
125,6,45,Solid,24.554261124925688,15365.0,18,15.365,-1.0,-3.0,0.0
125,6,46,Pattern,14.637280416907744,8520.0,11,8.52,1.0,-14.0,0.0
125,6,47,Object,25.168902290984988,14700.0,25,14.7,1.0,-22.0,0.0
125,6,48,Small,5.71123724989593,3404.0,7,3.404,-2.0,2.0,1.0
125,7,49,Solid,9.399167417082936,5512.0,11,5.512,-1.0,-8.0,0.0
125,7,50,Pattern,3.6365219159051776,1911.0,6,1.911,-5.0,-12.0,0.0
125,7,51,Object,20.317237291950732,11931.0,16,11.931,-4.0,-20.0,0.0
