combo,rep,seed_fit,seed_sim,noise_param,d_true,theta_true,sigma_true,mu_true,d_hat,theta_hat,sigma_hat,mu_hat,d_true_per_s,sigma_true_per_s,d_hat_per_s,sigma_hat_per_s,fit_fval,elapsed_s,hit_d_min,hit_d_max,hit_theta_min,hit_theta_max,hit_sigma_min,hit_sigma_max
486,1,4860224,4861223,mu,3.92172623346458e-05,0.7326095471453244,0.0001008525067701,2.57163556980397,3.89530594538861e-05,0.7270877097242578,0.0001480196760008,3.799949941701155,0.0392172623346458,0.0031892362913109,0.0389530594538861,0.0046807931468293,4716.177818762076,726.6839952468872,0,0,0,0,0,0
489,1,4890224,4891223,mu,0.0001815181706377,0.7182882799137303,0.0012107837480394,6.670317047518147,0.000182121008133,0.7202069074240061,0.0008677425666262,4.764648381433055,0.1815181706377694,0.0382883439772,0.1821210081330802,0.0274404293321932,4724.755280570231,695.926020860672,0,0,0,0,0,0
495,1,4950224,4951223,mu,0.0002750325992256,0.5770374086034974,0.0026881571523575,9.773958286856944,0.0002800506836653,0.5831047880101515,0.0011453845425114,4.089918751564343,0.2750325992256666,0.0850069930992199,0.280050683665372,0.0362202395108604,4487.750965036331,354.3102009296417,0,0,0,0,0,0
499,1,4990224,4991223,mu,0.0009228173472107,0.7390297043427864,0.003371308819277,3.653278549072388,0.0009263318908646,0.7477672451535431,0.0031206688319364,3.368845294771878,0.922817347210784,0.1066101456472842,0.9263318908646346,0.0986842133201642,4670.161524622383,155.24016523361206,0,0,0,0,0,0
463,1,4630224,4631223,mu,2.7557861279876023e-05,0.4213741828048037,0.0006210637476396,22.536717974305855,2.8052777376399724e-05,0.4005644019285765,0.0002925792034302,10.429598449540972,0.027557861279876,0.0196397601470118,0.0280527773763997,0.0092521667883723,4406.056271935295,4180.52074098587,0,0,0,0,0,0
496,1,4960224,4961223,mu,0.0001445039644134,0.8217309391877347,0.0052872995616325,36.58930454325295,0.000126271274572,0.9899055331571152,0.0061784970984262,48.930345554565754,0.1445039644134902,0.1671990928636878,0.1262712745720577,0.1953812334776844,4732.516102119968,483.0288038253784,0,0,0,1,0,0
465,1,4650224,4651223,mu,2.0926836446022352e-05,0.6101068357854706,0.0004855161935302,23.200649308965275,2.1118143470730847e-05,0.600960067210714,0.0001275534015536,6.039991239306334,0.0209268364460223,0.0153533701245065,0.0211181434707308,0.0040335927221152,4388.1492575627435,4044.8697378635406,0,0,0,0,0,0
501,1,5010224,5011223,mu,0.0005757253704351,0.5045370015443638,0.0094489944412456,16.41232943078933,0.0005779373172915,0.5038445448808676,0.0088546754794917,15.32116929391038,0.5757253704351964,0.2988034403260636,0.5779373172915184,0.280009424568375,4213.4489646475495,254.65836119651792,0,0,0,0,0,0
504,1,5040224,5041223,mu,0.0005484903448342,0.5046151307036268,0.001973611412688,3.5982609926973392,0.0005180345518259,0.5009915545670752,0.0084108876445694,16.236151845322578,0.5484903448342083,0.0624110728019675,0.5180345518259323,0.2659756210060826,4330.644957406543,97.04246807098389,0,0,0,0,0,0
506,1,5060224,5061223,mu,0.000899303642835,0.7025433506087355,0.0375744165324635,41.7816794492366,0.0008154102780154,0.8553183906131473,0.039053518396749,47.89431706919207,0.8993036428350203,1.18820737994471,0.8154102780154303,1.234980687770144,3719.339599979977,102.26794910430908,0,0,0,0,0,0
503,1,5030224,5031223,mu,0.0004004318637328,0.5437212474493862,0.003656668284357,9.13181146542514,0.0004065827842017,0.5433348008247177,0.0004992155185372,1.2278324069165572,0.4004318637328375,0.1156340042626863,0.4065827842017033,0.015786580818796,4445.4934788303835,354.1708781719208,0,0,0,0,0,0
472,1,4720224,4721223,mu,1.5279649770786083e-05,0.3769317518394242,0.0004247753147686,27.800068793514676,1.5123312152269594e-05,0.3652938364386621,0.0006438397421308,42.57266765695037,0.015279649770786,0.0134325748848393,0.0151233121522695,0.0203600003326909,3770.8083782427666,2744.6195459365845,0,0,0,0,0,0
491,1,4910224,4911223,mu,7.60932265975723e-05,0.3844526467672525,0.0002134274710117,2.804815626237861,7.424583291482282e-05,0.382692521726703,0.0010928794131106,14.71974076126838,0.0760932265975723,0.0067491692364662,0.0742458329148228,0.034559881533377,4581.062375779664,1344.541037082672,0,0,0,0,0,0
510,1,5100224,5101223,mu,0.0008803417140561,0.8333012580585764,0.0291744238370343,33.139885763921086,0.0009176701569322,0.6860726549879433,0.0285193906687776,31.078040898830302,0.8803417140561204,0.9225762874813744,0.9176701569322864,0.9018623199349,3919.882569709639,115.99801969528198,0,0,0,0,0,0
481,1,4810224,4811223,mu,2.9607434083635403e-05,0.6706329748681118,0.0001155169010095,3.9016181099384344,2.7455277401264615e-05,0.7374918944678077,0.0010394870738663,37.86110257325057,0.0296074340836354,0.0036529651543428,0.0274552774012646,0.0328714675172128,4670.966546729682,2564.4869832992554,0,0,0,0,0,0
497,1,4970224,4971223,mu,5.163843550199963e-05,0.8588252191706813,0.002236589072186,43.31248711242276,5.386403841643049e-05,0.8091442553922865,0.001858820560932,34.50949122234838,0.0516384355019996,0.0707271565795061,0.0538640384164304,0.0587810673409705,4716.612671195411,1392.2033240795135,0,0,0,0,0,0
512,1,5120224,5121223,mu,0.0002431893650329,0.4551729028457354,0.0025034773061018,10.294353561728832,0.0002415029383561,0.4988266023324114,0.0020666252070895,8.557350155476195,0.2431893650329789,0.0791669035782429,0.2415029383561049,0.065352427243202,4403.743844566576,467.51077699661255,0,0,0,0,0,0
498,1,4980224,4981223,mu,2.54784718072278e-05,0.6040594965780635,0.0024518504885195,96.23224293318896,3.604751551982771e-05,0.3136424979795137,0.0001706482700081,4.7339814560655755,0.0254784718072278,0.077534320259183,0.0360475155198277,0.0053963721199299,4499.561596508734,1763.1716470718384,0,0,0,0,0,0
514,1,5140224,5141223,mu,0.0002347438940993,0.8746286792805945,0.0014089048915304,6.001880887832081,0.0002206175039586,0.9899999964666236,0.0033599182366538,15.229608604783165,0.2347438940993945,0.0445534846378864,0.2206175039586122,0.1062499437976285,4739.775973688148,388.817321062088,0,0,0,1,0,0
509,1,5090224,5091223,mu,6.902085156510208e-05,0.5440960803513119,0.0006443682490376,9.335849014118102,6.508278968124291e-05,0.6094146218728753,0.0020401567867773,31.347101081091218,0.069020851565102,0.0203767131885357,0.0650827896812429,0.0645154223006682,4655.145312148822,1452.3444068431854,0,0,0,0,0,0
516,1,5160224,5161223,mu,0.0007717908856471,0.4944069174713735,0.0190840070915306,24.726914305977115,0.0007121127735746,0.5008929911664369,0.020999961065804,29.489656477286733,0.7717908856471257,0.6034892929204233,0.7121127735746428,0.6640770774279801,4029.108592361046,210.65263199806213,0,0,0,0,0,0
517,1,5170224,5171223,mu,0.0006720820577899,0.2755553571545635,0.0107510999707971,15.996707315993737,0.0006834933897638,0.304803708598061,0.0105947150993012,15.50083037812814,0.6720820577899819,0.3399796325988867,0.6834933897638464,0.3350343087436881,3854.033034563839,158.50458478927612,0,0,0,0,0,0
519,1,5190224,5191223,mu,0.0005712564387141,0.3801904025623338,0.053269728486184,93.2501147927302,0.0006758200133767,0.0100000656004319,0.0488413206136655,72.26971626606728,0.5712564387141851,1.684536723550948,0.6758200133767233,1.5444981706971603,3499.929974242423,54.309558153152466,0,0,1,0,0,0
518,1,5180224,5181223,mu,0.0009307366440861,0.9707381401835192,0.0303088874466755,32.56440760042923,0.0008515768279269,0.9899904159788993,0.0306954399452087,36.045414739539375,0.9307366440861032,0.9584511767717976,0.8515768279269645,0.9706750400777387,4027.014581102578,149.52495288848877,0,0,0,1,0,0
502,1,5020224,5021223,mu,1.3004535930218398e-05,0.5839806022165913,2.4852197932741356e-05,1.911040737331716,1.266986320001764e-05,0.6068062873306117,0.0002072832806883,16.360340866826554,0.0130045359302183,0.0007858955032879,0.0126698632000176,0.0065548728784718,3853.850486082945,2244.6348679065704,0,0,0,0,0,0
507,1,5070224,5071223,mu,5.541944709195986e-05,0.0898578249976276,0.00125644663693,22.67158376454404,5.6769815020781344e-05,0.0662536441858717,8.509473876663074e-05,1.4989433862957044,0.0554194470919598,0.0397323313115769,0.0567698150207813,0.0026909319139958,4206.565465390987,1915.8536262512207,0,0,0,0,0,0
508,1,5080224,5081223,mu,2.073536962553052e-05,0.4592492283483675,0.0007575834544686,36.535806602449014,1.8772600776642944e-05,0.5149985863189811,0.0012430930470485,66.21847776122598,0.0207353696255305,0.0239568923377949,0.0187726007766429,0.0393100537219212,4268.742237534561,2044.2398676872251,0,0,0,0,0,0
520,1,5200224,5201223,mu,5.91343435168954e-05,0.3571409477992753,0.0008753869570877,14.803359689579286,6.0544136033853786e-05,0.3435315943965885,6.0737858021334414e-05,1.0031996820860123,0.0591343435168953,0.0276821661840134,0.0605441360338537,0.0019206997154734,4598.923001173528,604.486435174942,0,0,0,0,1,0
511,1,5110224,5111223,mu,1.6864849026833142e-05,0.4108387681499823,0.0005663168676009,33.57971759485441,1.821922297766817e-05,0.3717739400167773,2.663469874206851e-05,1.4619009150234037,0.0168648490268331,0.0179085117899089,0.0182192229776681,0.0008422631281735,4089.664345234219,1930.944696187973,0,0,0,0,0,0
521,1,5210224,5211223,mu,8.542900393138215e-05,0.3607871867081166,0.0074912239029383,87.68946795815859,0.0001042536829744,0.3006739184344222,0.0053501567053011,51.31863501274776,0.0854290039313821,0.2368932999558128,0.1042536829744619,0.1691868102757382,4119.3122291393,607.7406177520752,0,0,0,0,0,0
525,1,5250224,5251223,mu,0.0008319888372012,0.2676441974996383,0.0011845244248926,1.4237263433451854,0.0008241036352127,0.2750537051245469,0.0078297315637241,9.500906474830026,0.8319888372012967,0.0374579512676171,0.8241036352127865,0.2475978520908003,3898.208894868183,173.37637877464294,0,0,0,0,0,0
493,1,4930224,4931223,mu,1.5136585776062226e-05,0.6584556024868332,0.0001595324269947,10.539525184537167,1.5302155696080506e-05,0.6478114071604557,1.909823715268072e-05,1.2480749465627607,0.0151365857760622,0.0050448582995782,0.0153021556960805,0.0006039392869652,4043.4186067444552,3519.28808426857,0,0,0,0,0,0
528,1,5280224,5281223,mu,0.0007422500995406,0.0579414879551965,0.0117297279690234,15.802932160308195,0.0007694010342692,0.0123124662283282,0.007593052777209,9.868784208772166,0.7422500995406854,0.3709265671629509,0.7694010342692235,0.2401134116984775,3617.4020003276,181.2978949546814,0,0,0,0,0,0
526,1,5260224,5261223,mu,6.850265623537603e-05,0.7489992148344523,0.0001921470009606,2.8049569391941183,7.219813871210355e-05,0.6941449696887261,0.0005318117583537,7.366003720322977,0.068502656235376,0.006076221686062,0.0721981387121035,0.0168173644285692,4739.970159341738,454.4176797866822,0,0,0,0,0,0
500,1,5000224,5001223,mu,2.954223481062737e-05,0.6803603165521561,0.0001228466411101,4.158339472204089,2.3603862484253265e-05,0.9531700975556332,0.001108552186237,46.96486377924689,0.0295422348106273,0.0038847518880936,0.0236038624842532,0.0350554981366817,4682.061298675007,3295.7410101890564,0,0,0,0,0,0
505,1,5050224,5051223,mu,3.089049395766735e-05,0.3703497842048216,0.0003851657683858,12.46874747013299,2.8475555368033728e-05,0.4414637314976956,0.0013082059854102,45.94136860553902,0.0308904939576673,0.0121800110482807,0.0284755553680337,0.0413691056256146,4485.548135091742,2909.85431599617,0,0,0,0,0,0
513,1,5130224,5131223,mu,1.8714751437034305e-05,0.501523413154076,9.20300670322173e-05,4.91751479264109,1.8740285838381217e-05,0.511554870383551,1.8740285884371227e-05,1.000000002454072,0.0187147514370343,0.0029102462503977,0.0187402858383812,0.0005926198739731,4071.320461592299,2254.0668799877167,0,0,0,0,1,0
523,1,5230224,5231223,mu,9.645661572951688e-05,0.5043455367365507,0.0032321250940395,33.50858901273343,9.855311627234715e-05,0.4754572844639825,0.0032092037437605,32.563188919283576,0.0964566157295168,0.1022087697975085,0.0985531162723471,0.1014839330582275,4569.844781308387,945.4067897796632,0,0,0,0,0,0
529,1,5290224,5291223,mu,4.955206898843135e-05,0.8890175420956108,0.0001252516744974,2.527677997192174,4.5346980081934984e-05,0.9897346168799772,0.0008454781879444,18.644641526663737,0.0495520689884313,0.0039608057216183,0.0453469800819349,0.0267363678589633,4716.431931556093,546.9714071750641,0,0,0,1,0,0
532,1,5320224,5321223,mu,0.0002891432791563,0.5757168799139982,0.0011646582312079,4.02796231199408,0.0002853578769393,0.5738142995003525,0.0043520586377263,15.2512300848521,0.2891432791563072,0.0368297270628024,0.2853578769393084,0.1376241780582472,4480.638401753942,439.0471341609955,0,0,0,0,0,0
535,1,5350224,5351223,mu,0.0001753025406481,0.0835616461911682,0.0003945751454933,2.25082388443727,0.0001609700165855,0.0188620154768029,0.0029897184705029,18.573138861011017,0.1753025406481268,0.0124775616785127,0.1609700165855629,0.0945431992946412,3949.9283998777314,405.0773477554322,0,0,0,0,0,0
531,1,5310224,5311223,mu,0.0001802423379408,0.1136296050170969,0.0013328090857758,7.394539490568708,0.000177902257223,0.1595379445781027,0.0030168602352772,16.957964909323298,0.1802423379408296,0.0421471239721855,0.1779022572230147,0.095401497258677,3915.278468776497,543.2892827987671,0,0,0,0,0,0
530,1,5300224,5301223,mu,6.966218859715939e-05,0.1727076194350143,0.0022225180535894,31.904223773986743,7.398291007250966e-05,0.1601230568749046,0.0004307712537865,5.822577854323059,0.0696621885971593,0.0702821919018679,0.0739829100725096,0.0136221831249199,4261.785886575765,789.0314621925354,0,0,0,0,0,0
522,1,5220224,5221223,mu,4.2440466007104894e-05,0.1702517687930161,0.0022160306976576,52.215041589944384,4.725452405364698e-05,0.1376099158917906,5.042854910534377e-05,1.0671687021562928,0.0424404660071048,0.0700770436944998,0.0472545240536469,0.0015946907427053,4374.501041730958,1649.0094850063324,0,0,0,0,1,0
538,1,5380224,5381223,mu,0.0001928103503751,0.1516991134351848,0.000213415686865,1.1068684147390448,0.0001836203077225,0.0643756205174784,0.0002594365401379,1.412896772452348,0.1928103503751377,0.006748796589027,0.1836203077225847,0.008204103751096,4017.5814548741023,365.505558013916,0,0,0,0,0,0
537,1,5370224,5371223,mu,0.0001728883370563,0.6351184383385089,0.0057412851245609,33.208053373138895,0.0001766870668635,0.6249605604889963,0.0052396491634583,29.65496714881649,0.1728883370563643,0.1815553769005619,0.1766870668635157,0.1656922549672412,4588.0977190655685,474.87639594078064,0,0,0,0,0,0
533,1,5330224,5331223,mu,7.101264034596423e-05,0.4954267989051422,0.0059633943392355,83.97651897159031,7.951980962480853e-05,0.4254173264981747,0.0048577104419253,61.08805422001215,0.0710126403459642,0.1885790869773926,0.0795198096248085,0.1536142921006719,4308.831690913078,927.3932249546052,0,0,0,0,0,0
539,1,5390224,5391223,mu,0.0001895789233877,0.2936156455297293,0.0084007225351853,44.31253424728833,0.0002177154765084,0.1988068214164477,0.0038584190920799,17.722300471967202,0.1895789233877874,0.265654172022898,0.2177154765084313,0.1220139249845154,4078.919443822343,442.1292898654938,0,0,0,0,0,0
543,1,5430224,5431223,mu,0.0003790836264141,0.1946098054397706,0.0027585478041095,7.276884602491753,0.000384057878847,0.2356424292839213,0.0032572878540912,8.481242108272669,0.3790836264141058,0.0872329409544214,0.3840578788470238,0.1030044861373059,3968.812411420093,336.80340099334717,0,0,0,0,0,0
540,1,5400224,5401223,mu,5.0578404858524475e-05,0.822433970686639,5.427066898236204e-05,1.073000802104483,5.0554319304519326e-05,0.8171082228353629,0.0005878785269197,11.628650825630787,0.0505784048585244,0.0017161892412531,0.0505543193045193,0.0185903513257086,4711.368244221588,599.1909861564636,0,0,0,0,0,0
544,1,5440224,5441223,mu,0.0002706938581711,0.0237553522843542,0.0020120985340702,7.43311483926743,0.0002665075614147,0.0426096657733121,0.0003969238925803,1.4893532118687922,0.270693858171116,0.0636281424434797,0.2665075614147086,0.012551835582938,3748.8622432617617,318.26877903938293,0,0,0,0,0,0
545,1,5450224,5451223,mu,0.0002414766487832,0.1294466988545324,0.0019112981494101,7.915043375999395,0.0002434875805148,0.0748434141977252,0.0010504225299731,4.314070260799431,0.2414766487832238,0.06044055439801,0.2434875805148451,0.0332172770027148,3920.331571694257,354.28635907173157,0,0,0,0,0,0
549,1,5490224,5491223,mu,0.000327951547475,0.4965962230031267,0.0113175379555432,34.50978671293818,0.000311931379244,0.4625691677336704,0.0119474382105039,38.30149515402167,0.3279515474750872,0.3578919744492221,0.3119313792440675,0.3778111694931871,4200.452927529568,133.9430239200592,0,0,0,0,0,0
547,1,5470224,5471223,mu,0.0005937948981631,0.7346653558720782,0.0176490771085524,29.722513890144565,0.0005739630791441,0.7709460786542165,0.0193944152106445,33.79035327423017,0.5937948981631926,0.5581128226296461,0.5739630791441127,0.6133052595265092,4279.6654433465455,204.61428809165955,0,0,0,0,0,0
524,1,5240224,5241223,mu,2.9908945048978807e-05,0.1640257699065898,0.0012807999281854,42.82330674278429,3.245305914015264e-05,0.1262583311639196,0.000729514235923,22.479059147322037,0.0299089450489788,0.0405024500004626,0.0324530591401526,0.023069265710342,4297.25148525844,2184.9885523319244,0,0,0,0,0,0
546,1,5460224,5461223,mu,0.0008762537261392,0.8465755232309902,0.0032339552387462,3.690660755298404,0.00088226977177,0.849769137697315,0.0016194753210174,1.8355783829796104,0.8762537261392968,0.1022666440547191,0.8822697717700615,0.0512123062884758,4760.753187107949,221.55270981788635,0,0,0,0,0,0
550,1,5500224,5501223,mu,0.0001941335370962,0.1488419906100374,0.0134478700562217,69.27123596144754,0.0002274866850409,0.0518430616615842,0.0109309828338858,48.051088493018234,0.1941335370962069,0.4252589905563742,0.227486685040946,0.3456680281928131,3755.1275921839065,243.63569712638855,0,0,0,0,0,0
548,1,5480224,5481223,mu,7.216407927119917e-05,0.2605956849705688,0.000236872028682,3.282409074905993,7.487300955389028e-05,0.2281600087282845,0.0002100233825008,2.8050613131780633,0.0721640792711991,0.0074905512461991,0.0748730095538902,0.0066415225059537,4389.999922207394,587.8742158412933,0,0,0,0,0,0
515,1,5150224,5151223,mu,2.03441649600614e-05,0.6948161191528296,0.000178182874018,8.758426525139464,2.035785356932296e-05,0.6977478035204794,0.0003054455513967,15.003819059640456,0.0203441649600614,0.0056346372193176,0.0203578535693229,0.0096590364357984,4405.478585969608,3493.1324260234833,0,0,0,0,0,0
527,1,5270224,5271223,mu,4.699396157531096e-05,0.1498089774207039,0.0015746522274481,33.50754383464112,4.934031429192921e-05,0.1379307208691268,0.0010612480920244,21.50874203486805,0.0469939615753109,0.0497948756139373,0.0493403142919292,0.0335596113330513,4272.750212090359,2439.398183107376,0,0,0,0,0,0
541,1,5410224,5411223,mu,6.20356918719973e-05,0.8981078611184441,0.0004579981416412,7.3828166950445215,6.0676781315074074e-05,0.924360452691204,9.62507288394241e-05,1.5862860018831009,0.0620356918719973,0.0144831729171066,0.060676781315074,0.0030437152958383,4713.382256181642,1246.172821044922,0,0,0,0,0,0
555,1,5550224,5551223,mu,0.0004139199313988,0.0701253087252663,0.0012168014077851,2.9397023807794667,0.0004124941410423,0.0699605480327007,0.0005296114797873,1.2839248539361303,0.41391993139881,0.0384786390870043,0.4124941410423699,0.016747785511002,3719.906679609713,215.64443802833557,0,0,0,0,0,0
534,1,5340224,5341223,mu,2.7830163101237607e-05,0.2738371078109383,0.0006158386020277,22.12845824106402,2.9978067790654973e-05,0.2217433629648681,7.943083335054472e-05,2.6496315207915297,0.0278301631012376,0.0194745265346163,0.0299780677906549,0.0025118234983298,4318.199484455607,2078.089660167694,0,0,0,0,0,0
556,1,5560224,5561223,mu,0.0003010172100267,0.4076649582993253,0.0013746899501802,4.56681513345331,0.0003012640760004,0.4448925736321532,0.0007114370483086,2.3615064157455414,0.3010172100267843,0.0434715131911286,0.3012640760004295,0.0224976148448262,4262.0300814806105,304.72798800468445,0,0,0,0,0,0
551,1,5510224,5511223,mu,0.0001185934491671,0.1186636625538161,0.0001593542689807,1.3437021192982923,0.0001178597790537,0.0932018578873799,0.000118546427292,1.005825975950352,0.1185934491671443,0.005039224448504,0.1178597790537575,0.0037487671871838,4082.602301763064,748.4106109142303,0,0,0,0,1,0
553,1,5530224,5531223,mu,9.711745262607728e-05,0.506816622267416,0.003063487876902,31.544153950342174,0.0001028047926039,0.4735319224964353,0.000925458490676,9.002094817132273,0.0971174526260772,0.0968759927532399,0.102804792603912,0.0292655671047797,4571.759052211306,843.0548679828644,0,0,0,0,0,0
561,1,5610224,5611223,mu,0.0007638922397805,0.6053802376753906,0.0053971235833409,7.0652944254170595,0.0007912993347169,0.5891033758761764,0.0034776522430228,4.394863094718466,0.7638922397805655,0.1706720333676709,0.7912993347169631,0.1099730199794563,4426.562601851764,118.74052095413208,0,0,0,0,0,0
560,1,5600224,5601223,mu,0.00036912542384,0.3619426153375899,0.0005207488584008,1.4107639971896049,0.0003751613760344,0.3512766107792861,0.00095131445026,2.5357473104390964,0.3691254238400118,0.0164675248147917,0.3751613760344799,0.0300832043385275,4195.8886254063145,316.9442069530487,0,0,0,0,0,0
564,1,5640224,5641223,mu,0.0002602796272457,0.4686183994751709,0.0011969863476316,4.598847632824254,0.0002675099656015,0.4521311905937016,0.0018851230481919,7.046926434881881,0.2602796272457899,0.037852031866422,0.2675099656015621,0.0596128250196605,4378.446454272132,332.4465699195862,0,0,0,0,0,0
566,1,5660224,5661223,mu,0.000162682536287,0.515607161723232,0.0107430993261285,66.03720086569561,0.0001229666165592,0.8590455784087679,0.0122964480075402,99.9982625497049,0.1626825362870475,0.3397266299998635,0.1229666165592444,0.3888478283366641,4206.430531936158,187.7081799507141,0,0,0,0,0,1
536,1,5360224,5361223,mu,2.1891282035740863e-05,0.7946284010152214,5.971196487514338e-05,2.7276595668382724,1.8884030408355048e-05,0.9805047127378298,0.0006010770963503,31.829915719921225,0.0218912820357408,0.0018882581256942,0.018884030408355,0.0190077267382765,4664.3638886796625,2667.4899702072144,0,0,0,0,0,0
567,1,5670224,5671223,mu,0.000100842324026,0.0268994661069369,0.0021898705402501,21.715788101876377,0.0001039478907225,0.0264462811840235,0.0011983553839808,11.528424248453256,0.1008423240260357,0.069249786880939,0.1039478907225014,0.0378953245970515,3921.604162640429,299.7479598522186,0,0,0,0,0,0
565,1,5650224,5651223,mu,0.0001109668817527,0.6645781357724047,0.0005421307078431,4.88551808683681,0.0001066364925246,0.6817433304554649,0.0020578246788149,19.297565308979124,0.1109668817527902,0.0171436782630362,0.106636492524653,0.0650741301035971,4753.172558819383,709.8240308761597,0,0,0,0,0,0
568,1,5680224,5681223,mu,0.0004163721556382,0.9810818159036356,0.0017788549442361,4.272271620827871,0.0004068760958244,0.989999999181424,0.0035462467856715,8.715790438575134,0.4163721556382442,0.0562523325083819,0.4068760958244485,0.1121421698777293,4705.478785588651,331.2821800708771,0,0,0,1,0,0
570,1,5700224,5701223,mu,0.0004021848394631,0.0360657079191902,0.0006230607546647,1.5491900577267206,0.0003935609667087,0.0168599277993104,0.0011659715027064,2.9626197751700363,0.4021848394631947,0.0197029110540414,0.3935609667087786,0.036871256354016,3702.924991354548,234.2191879749298,0,0,0,0,0,0
542,1,5420224,5421223,mu,3.3886827240479866e-05,0.5342884551401758,0.0017608363675276,51.96226707893908,3.709593912048654e-05,0.4615551199197358,0.0010605269657964,28.588761760469843,0.0338868272404798,0.0556825350824482,0.0370959391204865,0.0335368073194437,4618.716785531038,2763.6387012004852,0,0,0,0,0,0
569,1,5690224,5691223,mu,0.0001478406764798,0.6604509251610101,0.0006715993957378,4.542724044078764,0.0001465585164412,0.6909954055002913,0.001913684227299,13.05747542870744,0.1478406764798393,0.0212378376572434,0.1465585164412216,0.0605160088060442,4736.690667563575,508.24279594421387,0,0,0,0,0,0
571,1,5710224,5711223,mu,0.0002067848983581,0.3328132670347815,0.0012679781811496,6.131870321368067,0.000213987890971,0.3152490122153675,0.0002678004497403,1.2514747845084784,0.2067848983581866,0.0400969907583055,0.2139878909710282,0.0084685937959708,4251.694114610753,462.5096740722656,0,0,0,0,0,0
572,1,5720224,5721223,mu,0.0002343723410936,0.2096971898216783,0.0004175132392808,1.781410030435323,0.0002251063921813,0.2000780418290376,0.0030391448045407,13.500926273527911,0.2343723410936426,0.0132029278940228,0.2251063921813862,0.0961061972141602,3989.809627768185,576.2909429073334,0,0,0,0,0,0
573,1,5730224,5731223,mu,0.0002972769687552,0.5248146593329088,0.0005438631239266,1.8294828765369708,0.0002961791721035,0.5403175358851489,0.0035877657758568,12.113497888376486,0.2972769687552969,0.0171984620698257,0.2961791721035032,0.1134551156290889,4440.328339834898,415.6153242588043,0,0,0,0,0,0
574,1,5740224,5741223,mu,0.0001433425642875,0.5213385484109635,0.0002266447728447,1.5811407726046824,0.0001414442446892,0.479243126704226,0.0009119390945534,6.447339703054455,0.1433425642875337,0.0071671370196081,0.1414442446892346,0.0288380462614055,4548.804368492239,571.3063280582428,0,0,0,0,0,0
554,1,5540224,5541223,mu,2.715900937867651e-05,0.7080745285416885,0.0009076991954384,33.4216606645121,2.2875545261991978e-05,0.9061684955505442,0.0014286554026236,62.45339231311829,0.0271590093786765,0.0287039688788775,0.0228755452619919,0.0451780506379572,4660.134788798426,2536.114350795746,0,0,0,0,0,0
557,1,5570224,5571223,mu,2.2813010011371157e-05,0.5738490356826957,6.106185991378836e-05,2.676624429803522,2.234629243943765e-05,0.5772421742883059,0.0004965215166345,22.219413711701353,0.0228130100113711,0.001930945554937,0.0223462924394376,0.0157013889984629,4462.689907318221,2449.1925060749054,0,0,0,0,0,0
580,1,5800224,5801223,mu,0.0004017412601562,0.9876841417838657,0.006108052456887,15.203946078408055,0.0004212013568989,0.9897346168799772,0.0061381850324166,14.5730419237194,0.4017412601562322,0.1931535783155052,0.4212013568989992,0.1941064540199097,4770.849445844673,94.14534711837769,0,0,0,1,0,0
558,1,5580224,5581223,mu,1.515852832585754e-05,0.4290188463697866,3.1778343637651395e-05,2.0964003203031023,1.535010823519214e-05,0.3952253995654466,7.001521828298274e-05,4.561219843548963,0.0151585283258575,0.0010049194616249,0.0153501082351921,0.0022140756064808,3956.830290452901,2702.775239944458,0,0,0,0,0,0
563,1,5630224,5631223,mu,1.6538265877221074e-05,0.6348262518858356,0.0004113884377735,24.874944013336236,1.718427855214308e-05,0.5931493892009485,0.0002270916990457,13.215084843780836,0.016538265877221,0.0130092446642284,0.017184278552143,0.00718127006702,4126.308185853712,2435.342144012451,0,0,0,0,0,0
581,1,5810224,5811223,mu,0.0002596885646264,0.832614372742621,0.0003273463904508,1.2605344826088964,0.0002313482783012,0.959264454676744,0.0043064189317374,18.614441237079017,0.2596885646264704,0.0103516017765955,0.2313482783012213,0.1361809238315963,4753.661602325666,332.3099558353424,0,0,0,0,0,0
575,1,5750224,5751223,mu,5.2423016409589e-05,0.3645215281980728,0.0001088090576376,2.075597039047498,5.1609018955961766e-05,0.355665298425203,9.24498767362418e-05,1.7913511747845807,0.052423016409589,0.0034408445219161,0.0516090189559617,0.0029235217988833,4528.691681412261,1288.161169052124,0,0,0,0,0,0
584,1,5840224,5841223,mu,0.0004744914922244,0.0862708780005698,0.0007439765981223,1.5679450744936034,0.0004961113246506,0.1383558914069238,0.0005304445778876,1.069204735975744,0.4744914922244011,0.0235266057593043,0.4961113246506445,0.0167741303861162,3729.219857457408,125.02680492401124,0,0,0,0,1,0
579,1,5790224,5791223,mu,8.5043515515519e-05,0.1056474777359342,0.0009303019723808,10.93912883000529,7.621075284045534e-05,0.162319825253302,0.0034135682133393,44.7911624818284,0.085043515515519,0.0294187314447043,0.0762107528404553,0.1079465050250375,4117.409998392196,784.5775489807129,0,0,0,0,0,0
562,1,5620224,5621223,mu,3.797116298741382e-05,0.21578088267164,0.0012938364836066,34.074186351246624,4.1624930355683416e-05,0.1726698151273988,0.0001876984094746,4.50927864313069,0.0379711629874138,0.0409147020802026,0.0416249303556834,0.0059355448713093,4329.56242813661,2835.5457549095154,0,0,0,0,0,0
