subject,game,trial_number,decision_label,category,prop,chance,valence_label,delta_from_chance
105,3,24,take,irr_neg,0.7718780727630286,0.3333333333333333,negative,0.43854473942969524
105,4,25,take,irr_neg,0.6363636363636364,0.3333333333333333,negative,0.30303030303030304
105,4,26,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
105,4,27,leave,irr_neg,0.6387867647058824,0.16666666666666666,negative,0.47212009803921573
105,4,28,take,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
105,4,30,take,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
105,4,31,take,irr_neg,0.5718562874251497,0.16666666666666666,negative,0.4051896207584831
105,4,32,leave,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
105,5,33,leave,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
105,5,34,leave,irr_neg,0.42604651162790697,0.16666666666666666,negative,0.25937984496124034
105,5,35,leave,irr_neg,0.9201943095072866,0.5,negative,0.42019430950728665
105,5,36,leave,irr_neg,0.7285171102661597,0.3333333333333333,negative,0.3951837769328264
105,5,37,leave,irr_neg,0.0,0.0,negative,0.0
105,5,38,take,irr_neg,0.0,0.0,negative,0.0
105,5,39,take,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
105,5,40,take,irr_neg,0.6536585365853659,0.5,negative,0.15365853658536588
105,6,41,take,irr_neg,1.0,0.5,negative,0.5
105,6,42,take,irr_neg,0.06612627986348123,0.3333333333333333,negative,-0.2672070534698521
105,6,43,take,irr_neg,0.7531172069825436,0.3333333333333333,negative,0.41978387364921027
105,6,44,leave,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
105,6,45,leave,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
105,6,46,leave,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
105,6,48,leave,irr_neg,0.23842195540308747,0.3333333333333333,negative,-0.09491137793024584
105,7,49,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
105,7,50,take,irr_neg,0.0,0.0,negative,0.0
