perm,cv_accuracy
785,0.5800466981371504
786,0.5965902681638722
787,0.5661057814324145
788,0.5698456647695227
789,0.5776393375378147
790,0.5588935035635544
791,0.5690777117912796
792,0.5722374498756408
793,0.5921986361072655
794,0.5671717171717171
795,0.5883838383838385
796,0.5772727272727273
797,0.5998282315541198
798,0.576699152327293
799,0.5728708403835306
800,0.5828460484239378
801,0.5611111111111111
802,0.5711562864829196
803,0.550761421319797
804,0.5554514999238617
805,0.5807116390030963
806,0.5742424242424242
807,0.5365666717425512
808,0.5766027105223085
809,0.5914141414141414
810,0.5508024406501564
811,0.5799441111623853
812,0.5816669230374815
813,0.5808080808080809
814,0.5756738236637735
815,0.5780061925790568
816,0.5527918781725887
817,0.6046215928125476
818,0.5770368661231605
819,0.5771060862431421
820,0.557070707070707
821,0.5792751636972742
822,0.5628546774275417
823,0.5796544121417219
824,0.5723567331607533
825,0.593817572712045
826,0.5874891042403734
827,0.5887940316874327
828,0.5880044095780137
829,0.5682433471773574
830,0.5752525252525252
831,0.5579716765646414
832,0.5886684099882069
833,0.5692528298055936
834,0.5691919191919191
835,0.5820465966194609
836,0.5627031738706866
837,0.5772727272727273
838,0.5915089986155976
839,0.581472081218274
840,0.5839449774123141
841,0.5793621494129108
842,0.5660144155119029
843,0.5849982234404345
844,0.5824755088574185
845,0.5681234455103802
846,0.5824847459365226
847,0.5694457134155626
848,0.5672358098754037
849,0.5724201817166642
850,0.5820567483884067
851,0.5846331333640978
852,0.5702020202020203
853,0.5771179127963048
854,0.5770983951186996
855,0.595557093780444
856,0.5681818181818181
857,0.5829171108065581
858,0.5635158693534328
859,0.5920790822800873
860,0.5691335465204812
861,0.5824222120704533
862,0.6002845716043685
863,0.574775675537097
864,0.5837495558601087
865,0.5712121212121212
866,0.5763768336632659
867,0.5869879701537993
868,0.5740398912987745
869,0.5771153748540683
870,0.582425780649131
871,0.6000964418049846
872,0.5623064819044719
873,0.5803030303030302
874,0.5676767676767677
875,0.574037327590627
876,0.5740219453417423
877,0.585462666869702
878,0.6005913405410892
879,0.5871275569768033
880,0.5718440688289934
881,0.5598548941188536
882,0.569412720166489
883,0.5748972133394245
884,0.5739099538094513
885,0.5611111111111111
886,0.5652873916833308
887,0.5748972133394246
888,0.5766737729049287
889,0.5825414953555657
890,0.5769910156844831
891,0.5811208532020715
892,0.5737373737373738
893,0.5850565961118724
894,0.5744632252169941
895,0.5555022587685904
896,0.5913456169737576
897,0.5666666666666667
898,0.5629159616469261
899,0.5762144053601339
900,0.5647310670153309
901,0.5737373737373737
902,0.5608547789452312
903,0.5805542865844373
904,0.5832000205096652
905,0.5536749403583574
906,0.5796304756103752
907,0.5801338255652976
908,0.5696969696969697
909,0.5553453314874635
910,0.581539008172174
911,0.5878787878787879
912,0.5917440739048778
913,0.5768394605958058
914,0.5821658799045734
915,0.5756550274316771
916,0.585661180331231
917,0.5685484284469056
918,0.5957519355996513
919,0.5788391529508281
920,0.5628572153697782
921,0.5766839246738744
922,0.5745090498897605
923,0.5915371994052198
924,0.5813131313131313
925,0.5812344551038018
926,0.5641414141414142
927,0.58664308055171
928,0.5572655488899143
929,0.5833999897451674
930,0.5813131313131314
931,0.5862418151362874
932,0.575024355227401
933,0.5694944367533199
934,0.544949494949495
935,0.5825211918176743
936,0.58646105727324
937,0.5887112329323385
938,0.5895386021014162
939,0.583599817268159
940,0.5999568549819806
941,0.5645779402060809
942,0.548944216029643
943,0.5585249479721841
944,0.5827089995431705
945,0.5704913456169737
946,0.5766255520024364
947,0.5789147758997004
948,0.5695497690472565
949,0.5846733668341709
950,0.5703302056093935
951,0.5795595549402657
952,0.5787878787878787
953,0.5799934013501853
954,0.5742424242424242
955,0.5814349525404802
956,0.5642936906756002
957,0.5821001897144029
958,0.5700878128013807
959,0.584797726003756
960,0.5766497461928933
961,0.584848484848485
962,0.5625729658392975
963,0.5847418912745546
964,0.5595248972133395
965,0.5630221816151464
966,0.5760062940967463
967,0.5744886046393585
968,0.5797979797979796
969,0.5718110755799198
970,0.5732323232323233
971,0.568451007537302
972,0.5766966143850566
973,0.5806126592558754
974,0.5887658308978105
975,0.5882848586366174
976,0.5583602522688818
977,0.5921399928937618
978,0.5979797979797978
979,0.567001675041876
980,0.5714915654001947
981,0.584848484848485
982,0.5819171615654029
983,0.5716376967646003
984,0.5693924166285975
985,0.587696764600318
986,0.5772727272727272
987,0.5880736296979951
988,0.5813131313131313
989,0.5844855591086746
990,0.5841357739834898
991,0.5686208821887213
992,0.569920308613776
993,0.5588550479413424
994,0.5734353586112381
995,0.579483274960662
996,0.5897195303286673
