subject,predictor,mean,sd,lo,hi
129,enc_lag_bwd_z,0.06404219689734564,0.1431460108708205,-0.19141144313625472,0.36892978689835226
129,is_primacy_k_z,-0.028136339686542035,0.09995601734979541,-0.22874002779619496,0.16660874999876643
129,is_recency_k_z,0.040576308694499165,0.08240402839152551,-0.11811236196068671,0.2199987449977747
129,abs_reward_k_z,-0.004872653568688242,0.08151092735383599,-0.17239234661357314,0.15163054111172233
129,signed_reward_k_z,0.006682479346297991,0.06677604786130231,-0.1268358413312837,0.14059550333217535
129,is_prev_fixation_k_z,-0.07931282950230666,0.14600859610993924,-0.3826486728156917,0.1914441378172728
132,share_k_z,0.07261872716370778,0.03904525592093828,-0.00296516813722041,0.15173799788086192
132,dist_cw_z,-0.06598483011395033,0.04135330380054602,-0.14707632938395482,0.016980513985794587
132,dist_ccw_z,-0.2989581649784346,0.0566294583462394,-0.4110801390736588,-0.1904282149513019
132,enc_lag_fwd_z,0.0348627849481835,0.08225220810269844,-0.12240476010137853,0.20036688144886283
132,enc_lag_bwd_z,0.010458840157713452,0.09059176892599594,-0.16513399084417255,0.18910437974439803
132,is_primacy_k_z,0.04954104587230988,0.06111329359639354,-0.06746213486718591,0.17670396911984593
132,is_recency_k_z,0.006503513370059323,0.056346986850934644,-0.10402084650770226,0.1189755406431363
132,abs_reward_k_z,-0.023559632450485393,0.04882550864352036,-0.11755914579424769,0.07432178569554218
132,signed_reward_k_z,-0.06798544352314696,0.04452091484002478,-0.15748950976926696,0.014476188585339821
132,is_prev_fixation_k_z,0.13573656887179333,0.0455603671911112,0.04670366780675528,0.22322550957512277
133,share_k_z,0.07674552421848115,0.03795255243293509,0.0016232386637798524,0.1539719821836847
133,dist_cw_z,-0.0843506360839896,0.038449532304228505,-0.1620534700906732,-0.009176708808969314
133,dist_ccw_z,-0.16895237877888447,0.05209631222972274,-0.27236797839242405,-0.06966739417904234
133,enc_lag_fwd_z,0.013340609693696291,0.08039094060008806,-0.13504271262356674,0.1765783327478349
133,enc_lag_bwd_z,0.03987938081203804,0.08215184540063819,-0.11903178506657702,0.20942808242138977
133,is_primacy_k_z,-0.05938462066568279,0.05830054882477739,-0.17832689853203948,0.05212144031924139
133,is_recency_k_z,0.009118002088865216,0.050737034217081714,-0.09195097800403915,0.11112574513910922
133,abs_reward_k_z,0.025875573994973745,0.05064960538127019,-0.07176073296983139,0.12800553932183922
133,signed_reward_k_z,-0.015457632247574116,0.04360316358511961,-0.10614172981765126,0.06553483652216267
133,is_prev_fixation_k_z,-0.013745047303354845,0.04948919930103392,-0.11159755103306039,0.0818828810691145
134,share_k_z,0.04439800777864598,0.04083454103519644,-0.04253006799188547,0.12304528974777812
134,dist_cw_z,-0.10809009851891921,0.04267284514514916,-0.1979764783195776,-0.027851064595754146
134,dist_ccw_z,-0.12305694142536772,0.05727829713872019,-0.2381286579313784,-0.012033178478344914
134,enc_lag_fwd_z,-0.16668032934955454,0.08921764283992267,-0.35161450403081235,-0.0037088023704103176
134,enc_lag_bwd_z,0.027730717033722957,0.10068777481400126,-0.16231596173385548,0.2322726714277867
134,is_primacy_k_z,-0.08417061882030613,0.0718624929296378,-0.2311271424930234,0.04367055464854597
134,is_recency_k_z,0.005608741404759881,0.06019756868953083,-0.11500856416950757,0.12365433627372761
134,abs_reward_k_z,-0.006342852667775206,0.053784635753817096,-0.11997715926249365,0.09683746626243557
134,signed_reward_k_z,0.04595567328688489,0.046030230038360744,-0.03966869013456265,0.141034111315751
134,is_prev_fixation_k_z,0.10448132583168178,0.04771694986450992,0.012800838415064337,0.19888934708816602
135,share_k_z,0.03194590266224334,0.036914158392138595,-0.04572648374382833,0.10110390656043496
