phase,event,trial_number,eyetracker_onset,eyetracker_offset,fix_start,fix_end,fix_duration_full,fix_duration_bounded,fix_x,fix_y,roi_x,roi_y,roi_content,thisRow.t,notes,onset,offset,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,Unnamed: 20
encoding,value,6,25482008,25488019,25483875.0,25484456.0,582.0,582.0,2251.2,1288.6,2249.0,891.0,Object_Land_Pattern_Small,,,70.26290716664516,76.27277637500083,1.0,Object_Land_Pattern_Small,6.0,,,,,,,,,,,
encoding,value,6,25482008,25488019,25484471.0,25484657.0,187.0,187.0,2224.5,1224.6,2249.0,891.0,Object_Land_Pattern_Small,,,70.26290716664516,76.27277637500083,1.0,Object_Land_Pattern_Small,6.0,,,,,,,,,,,
encoding,value,6,25482008,25488019,25484670.0,25484883.0,214.0,214.0,2245.9,1270.2,2249.0,891.0,Object_Land_Pattern_Small,,,70.26290716664516,76.27277637500083,1.0,Object_Land_Pattern_Small,6.0,,,,,,,,,,,
encoding,value,6,25482008,25488019,25484890.0,25485355.0,466.0,466.0,2240.6,1305.6,2249.0,891.0,Object_Land_Pattern_Small,,,70.26290716664516,76.27277637500083,1.0,Object_Land_Pattern_Small,6.0,,,,,,,,,,,
encoding,value,6,25482008,25488019,25485523.0,25486036.0,514.0,514.0,2244.6,1324.4,2249.0,891.0,Object_Land_Pattern_Small,,,70.26290716664516,76.27277637500083,1.0,Object_Land_Pattern_Small,6.0,,,,,,,,,,,
encoding,value,6,25482008,25488019,25486056.0,25486987.0,932.0,932.0,2234.9,1226.2,2249.0,891.0,Object_Land_Pattern_Small,,,70.26290716664516,76.27277637500083,1.0,Object_Land_Pattern_Small,6.0,,,,,,,,,,,
encoding,value,6,25482008,25488019,25487171.0,25487969.0,799.0,799.0,2218.5,1262.4,2249.0,891.0,Object_Land_Pattern_Small,,,70.26290716664516,76.27277637500083,1.0,Object_Land_Pattern_Small,6.0,,,,,,,,,,,
encoding,value,6,25482008,25488019,25487995.0,25488209.0,215.0,24.0,1949.4,1144.8,1920.0,700.0,Object_Sea_Solid_Large,,,70.26290716664516,76.27277637500083,1.0,Object_Land_Pattern_Small,6.0,,,,,,,,,,,
encoding,attention,6,25488019,25491029,25488242.0,25488414.0,173.0,173.0,2226.2,1172.5,2249.0,891.0,Object_Land_Pattern_Small,,,76.27291195833823,79.28325120834052,1.0,Object_Land_Pattern_Small,6.0,,,,,,,,,,,
encoding,attention,6,25488019,25491029,25488424.0,25488642.0,219.0,219.0,2281.7,1177.8,2249.0,891.0,Object_Land_Pattern_Small,,,76.27291195833823,79.28325120834052,1.0,Object_Land_Pattern_Small,6.0,,,,,,,,,,,
encoding,attention,6,25488019,25491029,25488660.0,25488867.0,208.0,208.0,2205.2,1278.6,2249.0,891.0,Object_Land_Pattern_Small,,,76.27291195833823,79.28325120834052,1.0,Object_Land_Pattern_Small,6.0,,,,,,,,,,,
encoding,attention,6,25488019,25491029,25489088.0,25489324.0,237.0,237.0,2227.5,1408.5,2249.0,891.0,Object_Land_Pattern_Small,,,76.27291195833823,79.28325120834052,1.0,Object_Land_Pattern_Small,6.0,,,,,,,,,,,
encoding,attention,6,25488019,25491029,25489339.0,25489577.0,239.0,239.0,2237.3,1343.2,2249.0,891.0,Object_Land_Pattern_Small,,,76.27291195833823,79.28325120834052,1.0,Object_Land_Pattern_Small,6.0,,,,,,,,,,,
encoding,attention,6,25488019,25491029,25489599.0,25489830.0,232.0,232.0,2227.4,1219.4,2249.0,891.0,Object_Land_Pattern_Small,,,76.27291195833823,79.28325120834052,1.0,Object_Land_Pattern_Small,6.0,,,,,,,,,,,
encoding,fixation,7,25867897,25869151,25868140.0,25868352.0,213.0,213.0,1899.7,1090.9,1920.0,1080.0,fixation,,,6.262443249986973,7.516428541654022,2.0,Object_Land_Pattern_Large,9.0,,,,,,,,,,,
encoding,fixation,7,25867897,25869151,25868563.0,25869139.0,577.0,577.0,1895.7,1103.3,1920.0,1080.0,fixation,,,6.262443249986973,7.516428541654022,2.0,Object_Land_Pattern_Large,9.0,,,,,,,,,,,
encoding,image,7,25869151,25870161,25869178.0,25869343.0,166.0,166.0,1908.8,1301.6,1920.0,700.0,Object_Sea_Pattern_Small,,,7.516533083311515,8.526554041658528,2.0,Object_Land_Pattern_Large,9.0,,,,,,,,,,,
encoding,image,7,25869151,25870161,25869382.0,25869408.0,27.0,27.0,1868.8,853.3,1920.0,1460.0,Object_Land_Pattern_Large,,,7.516533083311515,8.526554041658528,2.0,Object_Land_Pattern_Large,9.0,,,,,,,,,,,
