thisRow.t,notes,phase,event,onset,offset,trial_number,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,
,,encoding,fixation,58.31317716665217,59.56670779164415,42,7,Animal_Sea_Solid_Small,-9,,,,,,,,,,,
,,encoding,image,59.5668015833362,60.57549983332865,42,7,Animal_Sea_Solid_Small,-9,,,,,,,,,,,
,,encoding,value,60.57558762500412,66.58467720833141,42,7,Animal_Sea_Solid_Small,-9,,,,,,,,,,,
,,encoding,attention,66.58476879165391,69.59774979166104,42,7,Animal_Sea_Solid_Small,-9,-9,1,1.030143041658448,,,,,,,,
,,n-back,,,,181,7,,,,1,None,Z,False,None,,,,,
,,n-back,,,,182,7,,,,0,None,B,True,None,,,,,
,,n-back,,,,183,7,,,,1,None,N,False,None,,,,,
,,n-back,,,,184,7,,,,1,0.534173041669419,B,True,1,,,,,
,,n-back,,,,185,7,,,,1,None,Z,False,None,,,,,
,,n-back,,,,186,7,,,,1,None,V,False,None,,,,,
,,n-back,,,,187,7,,,,1,0.6637336249987129,Z,True,1,,,,,
,,n-back,,,,188,7,,,,1,None,C,False,None,,,,,
,,n-back,,,,189,7,,,,1,0.6213705833652057,Z,True,1,,,,,
,,n-back,,,,190,7,,,,1,None,N,False,None,,,,,
,,n-back,,,,191,7,,,,1,None,X,False,None,,,,,
,,n-back,,,,192,7,,,,1,None,Z,False,None,,,,,
,,n-back,,,,193,7,,,,1,None,B,False,None,,,,,
,,n-back,,,,194,7,,,,0,None,Z,True,None,,,,,
,,n-back,,,,195,7,,,,1,None,Z,False,None,,,,,
,,n-back,,,,196,7,,,,1,0.4873162916628644,Z,True,1,,,,,
,,n-back,,,,197,7,,,,1,None,N,False,None,,,,,
,,n-back,,,,198,7,,,,1,None,B,False,None,,,,,
,,n-back,,,,199,7,,,,1,None,B,False,None,,,,,
,,n-back,,,,200,7,,,,1,None,V,False,None,,,,,
,,n-back,,,,201,7,,,,1,None,N,False,None,,,,,
,,n-back,,,,202,7,,,,1,None,B,False,None,,,,,
,,n-back,,,,203,7,,,,0,None,N,True,None,,,,,
,,n-back,,,,204,7,,,,1,None,N,False,None,,,,,
,,n-back,,,,205,7,,,,1,0.6326304166868795,N,True,1,,,,,
,,n-back,,,,206,7,,,,0,None,N,True,None,,,,,
,,n-back,,,,207,7,,,,1,None,Z,False,None,,,,,
,,n-back,,,,208,7,,,,1,None,B,False,None,,,,,
,,n-back,,,,209,7,,,,1,0.4743225416750647,Z,True,1,,,,,
,,n-back,,,,210,7,,,,1,None,V,False,None,,,,,
,,choice,fixation,145.9116970000032,146.91363937500864,49,7,,,,,,,,,Solid,,,,
,,choice,option,146.91954241663916,147.94294999999693,49,7,,,,,,,,,Solid,,,,
,,choice,choice,147.94305929166148,159.79130087498925,49,7,,,2,1,10.837367416650523,,,,Solid,,,,
,,choice,fixation,159.79146004165523,160.29483462500502,50,7,,,,,,,,,Land,,,,
,,choice,option,160.3002726249979,161.32446512498427,50,7,,,,,,,,,Land,,,,
,,choice,choice,161.3245842916367,167.39559683334664,50,7,,,2,1,5.063653583347332,,,,Land,,,,
,,choice,fixation,167.3957159166457,167.89896004163893,51,7,,,,,,,,,Pattern,,,,
,,choice,option,167.90502670835122,168.9280086249928,51,7,,,,,,,,,Pattern,,,,
,,choice,choice,168.92815079164575,170.92721575000905,51,7,,,2,0,0.9916830416477751,,,,Pattern,,,,
,,choice,fixation,170.927318333328,172.43046570834122,52,7,,,,,,,,,Animal,,,,
,,choice,option,172.4365587499924,173.46039433334954,52,7,,,,,,,,,Animal,,,,
,,choice,choice,173.46050533335074,177.27696941664908,52,7,,,2,1,2.8092490833078045,,,,Animal,,,,
,,choice,fixation,177.2770764583256,178.28029279166367,53,7,,,,,,,,,Object,,,,
,,choice,option,178.2861927083286,179.31034645834006,53,7,,,,,,,,,Object,,,,
,,choice,choice,179.31044100000872,188.79538387499633,53,7,,,2,1,8.47711454165983,,,,Object,,,,
,,choice,fixation,188.79549250000855,189.5489140416612,54,7,,,,,,,,,Large,,,,
,,choice,option,189.55481008332572,190.57866979166283,54,7,,,,,,,,,Large,,,,
,,choice,choice,190.5787779999955,195.23498958334676,54,7,,,2,1,3.6484102500253357,,,,Large,,,,
,,choice,fixation,195.2350981250056,196.2412548333523,55,7,,,,,,,,,Sea,,,,
,,choice,option,196.24697687500156,197.27082158334088,55,7,,,,,,,,,Sea,,,,
,,choice,choice,197.27092229164555,201.8360890833428,55,7,,,2,1,3.5562408750120085,,,,Sea,,,,
,,choice,fixation,201.8362029166601,203.33986220834777,56,7,,,,,,,,,Small,,,,
,,choice,option,203.34575725000468,204.37024520835257,56,7,,,,,,,,,Small,,,,
,,choice,choice,204.3703400833474,208.66352545833797,56,7,,,2,1,3.2852867499750573,,,,Small,,,,
,,memory,free_recall,214.93647720833542,250.28884808334988,36,7,,,,,,,,,,,,,
,,memory,value_recall,252.3926091666508,272.76077658333816,37,7,Object_Sea_Pattern_Small,,,,20.365494333353126,,,,,1,,,
,,memory,value_recall,274.05125691666035,277.5029755833384,38,7,Animal_Sea_Pattern_Small,,,,3.444870749983238,,,,,7,,,
,,memory,value_recall,278.79183800000465,283.1573457083432,39,7,Animal_Land_Solid_Large,,,,4.3619900416524615,,,,,1,,,
,,memory,value_recall,284.9461602916417,286.53900987500674,40,7,Object_Land_Pattern_Large,,,,1.5892338333360385,,,,,-7,,,
,,memory,value_recall,288.077092749998,289.3682371666655,41,7,Animal_Sea_Solid_Small,,,,1.2872483333630953,,,,,-9,,,
,,memory,value_recall,291.1585449166596,292.4725250416377,42,7,Object_Land_Solid_Large,,,,1.3106666250096168,,,,,4,,,
,,memory,spatial_recall,297.69792062498163,302.07197004163754,42,7,Animal_Sea_Solid_Small,,,1,4.370591124985367,,,,,,"[-329, 190]","[-329, 190]",
,,memory,spatial_recall,303.38628216664074,304.6105022499978,42,7,Object_Sea_Pattern_Small,,,1,1.2204991666658316,,,,,,"[0, 380]","[0, 380]",
,,memory,spatial_recall,305.9247359583387,307.87271087500267,42,7,Animal_Sea_Pattern_Small,,,1,1.9445697916962672,,,,,,"[329, 189]","[329, 189]",
,,memory,spatial_recall,308.93924787500873,309.8083745833428,42,7,Animal_Land_Solid_Large,,,1,0.8655643750098534,,,,,,"[-329, -190]","[-329, -190]",
,,memory,spatial_recall,311.86889287500526,313.7588730833377,42,7,Object_Land_Solid_Large,,,1,1.8864365417102817,,,,,,"[329, -190]","[329, -190]",
,,memory,spatial_recall,315.07305620834813,316.90824620833155,42,7,Object_Land_Pattern_Large,,,1,1.831706666678656,,,,,,"[0, -380]","[0, -380]",
