time_point,proportion_count,proportion_duration,n_fixations_per_window,n_image_fixations_per_window,window_size_ms,step_size_ms,chance_level
-900.0,0.3333333333333333,0.6290480863591756,7,6,100,25,0.16666666666666666
-875.0,0.5,0.7676646706586826,5,4,100,25,0.16666666666666666
-850.0,0.6666666666666666,0.9251870324189526,3,3,100,25,0.16666666666666666
-825.0,0.5,0.19006147540983606,4,4,100,25,0.16666666666666666
-800.0,0.5,0.1774193548387097,4,4,100,25,0.16666666666666666
-775.0,0.5714285714285714,0.4803386127799017,7,7,100,25,0.16666666666666666
-750.0,0.5714285714285714,0.5192016169782718,7,7,100,25,0.16666666666666666
-725.0,0.75,0.8740554156171285,9,8,100,25,0.16666666666666666
-700.0,0.75,0.8921417565485362,9,8,100,25,0.16666666666666666
-675.0,0.6666666666666666,0.9162531017369727,7,6,100,25,0.16666666666666666
-650.0,0.6,0.8873121869782972,7,5,100,25,0.16666666666666666
-625.0,0.5,0.8655778894472361,3,2,100,25,0.16666666666666666
-600.0,0.0,0.0,2,1,100,25,0.16666666666666666
-575.0,,,1,0,100,25,0.16666666666666666
-550.0,0.0,0.0,3,2,100,25,0.16666666666666666
-525.0,0.0,0.0,4,3,100,25,0.16666666666666666
-500.0,0.2,0.19834183673469388,6,5,100,25,0.16666666666666666
-475.0,0.2,0.19834183673469388,6,5,100,25,0.16666666666666666
-450.0,0.25,0.318974358974359,5,4,100,25,0.16666666666666666
-425.0,0.5,0.4803788903924222,5,4,100,25,0.16666666666666666
-400.0,0.3333333333333333,0.05970149253731343,4,3,100,25,0.16666666666666666
-375.0,0.5,0.6677852348993288,6,4,100,25,0.16666666666666666
-350.0,0.6666666666666666,0.7401700318809776,4,3,100,25,0.16666666666666666
-325.0,0.25,0.5764957264957264,6,4,100,25,0.16666666666666666
-300.0,0.2,0.5819672131147541,8,5,100,25,0.16666666666666666
-275.0,0.0,0.0,6,4,100,25,0.16666666666666666
-250.0,0.0,0.0,6,4,100,25,0.16666666666666666
-225.0,0.0,0.0,5,4,100,25,0.16666666666666666
-200.0,0.0,0.0,3,3,100,25,0.16666666666666666
-175.0,0.3333333333333333,0.3879656160458453,6,6,100,25,0.16666666666666666
-150.0,0.3333333333333333,0.3879656160458453,6,6,100,25,0.16666666666666666
-125.0,0.6,0.7991573033707865,5,5,100,25,0.16666666666666666
-100.0,0.6666666666666666,0.783052177324441,6,6,100,25,0.16666666666666666
-75.0,0.5,0.5392477514309076,5,4,100,25,0.16666666666666666
-50.0,0.5,0.5392477514309076,5,4,100,25,0.16666666666666666
-25.0,0.25,0.3711072664359862,5,4,100,25,0.16666666666666666
0.0,0.0,0.0,4,3,100,25,0.16666666666666666
25.0,0.16666666666666666,0.022658610271903322,7,6,100,25,0.16666666666666666
50.0,0.16666666666666666,0.022658610271903322,7,6,100,25,0.16666666666666666
75.0,0.16666666666666666,0.023734177215189875,7,6,100,25,0.16666666666666666
100.0,0.1111111111111111,0.01531654186521443,10,9,100,25,0.16666666666666666
125.0,0.0,0.0,6,6,100,25,0.16666666666666666
150.0,0.0,0.0,6,6,100,25,0.16666666666666666
175.0,0.14285714285714285,0.12097935669707154,7,7,100,25,0.16666666666666666
200.0,0.3333333333333333,0.30324909747292417,3,3,100,25,0.16666666666666666
225.0,0.6666666666666666,0.9008403361344538,3,3,100,25,0.16666666666666666
250.0,0.6,0.8111425873465533,5,5,100,25,0.16666666666666666
275.0,0.5,0.5453728661275831,4,4,100,25,0.16666666666666666
300.0,0.5,0.5453728661275831,4,4,100,25,0.16666666666666666
325.0,0.16666666666666666,0.16247484909456741,6,6,100,25,0.16666666666666666
350.0,0.14285714285714285,0.0980565371024735,7,7,100,25,0.16666666666666666
375.0,0.14285714285714285,0.0940677966101695,8,7,100,25,0.16666666666666666
400.0,0.1111111111111111,0.07288246881155613,10,9,100,25,0.16666666666666666
425.0,0.14285714285714285,0.10422535211267606,10,7,100,25,0.16666666666666666
450.0,0.0,0.0,8,5,100,25,0.16666666666666666
475.0,0.0,0.0,6,4,100,25,0.16666666666666666
500.0,0.0,0.0,6,4,100,25,0.16666666666666666
525.0,0.0,0.0,3,3,100,25,0.16666666666666666
550.0,0.0,0.0,3,3,100,25,0.16666666666666666
575.0,0.0,0.0,3,3,100,25,0.16666666666666666
600.0,0.3333333333333333,0.26417910447761195,3,3,100,25,0.16666666666666666
625.0,0.3333333333333333,0.26417910447761195,3,3,100,25,0.16666666666666666
650.0,0.3333333333333333,0.5190615835777126,3,3,100,25,0.16666666666666666
675.0,0.3333333333333333,0.5190615835777126,4,3,100,25,0.16666666666666666
700.0,0.4,0.3680365296803653,7,5,100,25,0.16666666666666666
