subject,game,trial_number,decision_label,feature_dim,option,choice,correct,prop_relevant,chance_relevant,delta_relevant
116,4,28,take,environment,Sea,1.0,1.0,0.8258760107816712,0.4999999999999999,0.32587601078167117
116,4,29,take,texture,Solid,1.0,1.0,0.6114141079338293,0.4999999999999999,0.1114141079338294
116,4,30,take,texture,Pattern,1.0,1.0,0.6670735960934774,0.4999999999999999,0.1670735960934776
116,4,31,take,size,Large,1.0,1.0,0.41185094685400114,0.4999999999999999,-0.08814905314599861
116,4,32,leave,environment,Land,0.0,0.0,0.7659795420322966,0.4999999999999999,0.2659795420322965
116,5,33,leave,environment,Land,0.0,1.0,0.4625980225025571,0.5,-0.0374019774974428
116,5,34,take,size,Small,1.0,0.0,0.4506580743815193,0.4999999999999999,-0.0493419256184807
116,5,35,leave,environment,Sea,0.0,1.0,0.4820592823712948,0.4999999999999999,-0.0179407176287052
116,5,36,leave,animacy,Object,0.0,1.0,0.77361429225836,0.4999999999999999,0.27361429225836
116,5,37,take,animacy,Animal,1.0,1.0,0.4807077382221275,0.5,-0.0192922617778725
116,5,38,leave,texture,Solid,0.0,1.0,0.640396210163652,0.5,0.140396210163652
116,5,39,leave,size,Large,0.0,1.0,0.703796412181894,0.4999999999999999,0.203796412181894
116,5,40,leave,texture,Pattern,0.0,1.0,0.7570671378091873,0.4999999999999999,0.2570671378091873
116,6,41,take,environment,Sea,1.0,1.0,0.6352297592997811,0.4999999999999999,0.1352297592997811
116,6,42,leave,texture,Pattern,0.0,1.0,0.5197446999104209,0.4999999999999999,0.019744699910421
116,6,43,leave,environment,Land,0.0,1.0,0.587184700774853,0.4999999999999999,0.08718470077485299
116,6,44,leave,animacy,Object,0.0,0.0,0.5542581260876887,0.4999999999999999,0.05425812608768871
116,6,45,leave,size,Small,0.0,1.0,0.5201853077432164,0.4999999999999999,0.02018530774321639
116,6,46,leave,animacy,Animal,0.0,1.0,0.43519470138175165,0.4999999999999999,-0.0648052986182482
116,6,47,take,size,Large,1.0,1.0,0.7093522868730674,0.4999999999999999,0.2093522868730675
116,6,48,take,texture,Solid,1.0,1.0,0.6838496192640433,0.4999999999999999,0.1838496192640433
116,7,49,leave,size,Small,0.0,1.0,0.4730208185809375,0.4999999999999999,-0.026979181419062498
116,7,50,take,animacy,Object,1.0,1.0,0.7366462232007128,0.4999999999999999,0.2366462232007128
116,7,51,leave,texture,Pattern,0.0,0.0,0.6981576395622662,0.4999999999999999,0.1981576395622664
116,7,52,leave,environment,Land,0.0,0.0,0.5501999864415971,0.4999999999999999,0.050199986441597205
116,7,53,leave,texture,Solid,0.0,0.0,0.7376030325737206,0.4999999999999999,0.23760303257372062
116,7,54,leave,environment,Sea,0.0,0.0,0.6947057738424645,0.4999999999999999,0.1947057738424645
116,7,55,leave,size,Large,0.0,0.0,0.43124714481498394,0.4999999999999999,-0.06875285518501591
116,7,56,leave,animacy,Animal,0.0,0.0,0.7743840701991225,0.4999999999999999,0.2743840701991225
117,1,1,leave,environment,Sea,0.0,1.0,0.5293723475541657,0.4999999999999999,0.02937234755416579
117,1,2,take,size,Small,1.0,1.0,0.3156276209113782,0.4999999999999999,-0.1843723790886216
117,1,5,leave,animacy,Animal,0.0,1.0,0.3557218470523818,0.4999999999999999,-0.14427815294761823
117,1,6,take,environment,Land,1.0,1.0,1.0,0.4999999999999999,0.5000000000000001
117,1,8,leave,texture,Pattern,0.0,0.0,0.6790736145574855,0.4999999999999999,0.17907361455748558
117,2,9,leave,animacy,Object,0.0,1.0,0.6959459459459459,0.4999999999999999,0.19594594594594597
117,2,10,take,size,Small,1.0,0.0,0.1925391095066185,0.4999999999999999,-0.3074608904933813
117,2,11,leave,animacy,Animal,0.0,0.0,0.5321329234372713,0.4999999999999999,0.03213292343727131
117,2,12,leave,environment,Sea,0.0,1.0,0.7051030421982335,0.4999999999999999,0.20510304219823358
117,2,13,leave,texture,Solid,0.0,1.0,0.627179257934734,0.4999999999999999,0.12717925793473409
117,2,14,take,environment,Land,1.0,0.0,0.7319667077681873,0.4999999999999999,0.23196670776818748
117,2,15,leave,size,Large,0.0,1.0,0.7225072138505931,0.4999999999999999,0.22250721385059308
117,2,16,take,texture,Pattern,1.0,1.0,0.2510088781275222,0.4999999999999999,-0.24899112187247768
117,3,17,take,animacy,Animal,1.0,1.0,0.7230426302591251,0.4999999999999999,0.22304263025912513
117,3,18,leave,texture,Pattern,0.0,1.0,0.3080604534005037,0.4999999999999999,-0.1919395465994962
117,3,19,take,animacy,Object,1.0,0.0,1.0,0.4999999999999999,0.5
117,3,20,take,size,Large,1.0,0.0,0.4781553398058252,0.4999999999999999,-0.021844660194174692
117,3,21,leave,size,Small,0.0,0.0,0.1586575133485888,0.4999999999999999,-0.3413424866514111
117,3,22,leave,environment,Land,0.0,1.0,0.2478052312426464,0.4999999999999999,-0.25219476875735347
117,3,23,take,environment,Sea,1.0,1.0,0.6086956521739129,0.4999999999999999,0.10869565217391308
117,3,24,take,texture,Solid,1.0,1.0,0.0,0.4999999999999999,-0.4999999999999999
117,4,25,take,texture,Pattern,1.0,0.0,0.5984557985283447,0.4999999999999999,0.09845579852834489
117,4,26,take,texture,Solid,1.0,1.0,0.6592471822499468,0.4999999999999999,0.159247182249947
117,4,27,leave,size,Small,0.0,0.0,0.2083814361579312,0.4999999999999999,-0.2916185638420687
117,4,28,take,animacy,Animal,1.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
117,4,29,leave,size,Large,0.0,1.0,0.9131022062134173,0.4999999999999999,0.4131022062134173
117,4,30,take,environment,Land,1.0,1.0,0.7176302484062431,0.4999999999999999,0.2176302484062432
117,4,31,leave,environment,Sea,0.0,1.0,0.5577689243027888,0.4999999999999999,0.05776892430278879
117,4,32,take,animacy,Object,1.0,1.0,1.0,0.4999999999999999,0.5
117,5,33,leave,environment,Land,0.0,1.0,0.8923207707565883,0.4999999999999999,0.39232077075658844
117,5,34,take,size,Large,1.0,1.0,1.0,0.4999999999999999,0.5000000000000001
117,5,35,leave,size,Small,0.0,0.0,0.2942806752330562,0.4999999999999999,-0.2057193247669437
117,5,36,take,animacy,Object,1.0,1.0,0.3440366972477064,0.4999999999999999,-0.15596330275229361
117,5,37,leave,texture,Pattern,0.0,1.0,0.3946395563770795,0.4999999999999999,-0.1053604436229205
117,5,38,take,texture,Solid,1.0,1.0,1.0,0.4999999999999999,0.5000000000000001
117,6,41,leave,environment,Sea,0.0,1.0,0.5574357305564595,0.4999999999999999,0.05743573055645951
117,6,42,leave,texture,Pattern,0.0,1.0,0.8744884038199181,0.4999999999999999,0.3744884038199182
117,6,43,take,texture,Solid,1.0,0.0,0.1112614135948596,0.4999999999999999,-0.3887385864051402
117,6,44,leave,animacy,Object,0.0,1.0,1.0,0.4999999999999999,0.5
117,6,45,leave,size,Large,0.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
117,6,46,leave,animacy,Animal,0.0,1.0,0.3123919308357348,0.4999999999999999,-0.187608069164265
117,6,47,leave,environment,Land,0.0,1.0,0.0,0.4999999999999999,-0.4999999999999999
117,6,48,leave,size,Small,0.0,1.0,1.0,0.4999999999999999,0.5000000000000001
117,7,49,take,texture,Solid,1.0,0.0,0.6551568494696457,0.4999999999999999,0.1551568494696457
117,7,50,leave,environment,Sea,0.0,0.0,1.0,0.4999999999999999,0.5000000000000002
117,7,51,take,size,Large,1.0,1.0,0.0,0.4999999999999999,-0.4999999999999999
117,7,52,take,animacy,Animal,1.0,0.0,0.5940390544707091,0.4999999999999999,0.0940390544707092
117,7,53,take,texture,Pattern,1.0,1.0,1.0,0.4999999999999999,0.5
117,7,56,take,animacy,Object,1.0,1.0,0.447442383361439,0.4999999999999999,-0.05255761663856101
118,1,1,take,texture,Pattern,1.0,1.0,0.4087301587301587,0.4999999999999999,-0.0912698412698412
118,1,2,take,environment,Land,1.0,0.0,0.6771844660194175,0.4999999999999999,0.1771844660194176
118,1,3,leave,animacy,Object,0.0,1.0,0.7152690863579474,0.4999999999999999,0.2152690863579475
118,1,4,leave,environment,Sea,0.0,1.0,0.3244655581947743,0.4999999999999999,-0.1755344418052255
118,1,5,leave,texture,Solid,0.0,1.0,0.0,0.4999999999999999,-0.4999999999999999
118,1,6,take,animacy,Animal,1.0,0.0,0.8141204627044275,0.4999999999999999,0.3141204627044276
118,1,8,leave,size,Small,0.0,0.0,0.6343007915567282,0.4999999999999999,0.1343007915567283
118,2,9,leave,environment,Sea,0.0,0.0,0.9085049239033125,0.4999999999999999,0.4085049239033124
118,2,10,leave,size,Large,0.0,0.0,0.7088721804511279,0.4999999999999999,0.20887218045112793
118,2,11,take,texture,Solid,1.0,0.0,0.7009472259810554,0.4999999999999999,0.2009472259810554
118,2,13,take,texture,Pattern,1.0,1.0,0.4073783359497645,0.4999999999999999,-0.0926216640502354
118,2,14,leave,animacy,Object,0.0,0.0,0.3191056910569105,0.4999999999999999,-0.1808943089430893
118,2,15,leave,environment,Land,0.0,0.0,0.1958914159941306,0.4999999999999999,-0.30410858400586926
118,2,16,take,size,Small,1.0,1.0,0.0,0.4999999999999999,-0.4999999999999999
118,3,17,leave,environment,Land,0.0,0.0,0.8136554104017747,0.4999999999999999,0.3136554104017747
118,3,18,leave,size,Small,0.0,1.0,0.6631130063965884,0.4999999999999999,0.1631130063965885
118,3,19,take,texture,Pattern,1.0,0.0,0.6715163271904301,0.4999999999999999,0.17151632719043
118,3,20,take,animacy,Animal,1.0,0.0,0.5542560103963612,0.4999999999999999,0.05425601039636131
118,3,21,leave,animacy,Object,0.0,1.0,0.1897810218978102,0.4999999999999999,-0.3102189781021897
118,3,22,leave,texture,Solid,0.0,1.0,1.0,0.4999999999999999,0.5000000000000001
118,3,23,take,environment,Sea,1.0,0.0,0.9890590809628008,0.4999999999999999,0.4890590809628009
118,4,25,take,texture,Pattern,1.0,1.0,0.49330476700589165,0.4999999999999999,-0.006695232994108097
118,4,26,take,size,Large,1.0,1.0,0.6212349397590361,0.4999999999999999,0.121234939759036
118,4,27,take,size,Small,1.0,1.0,1.0,0.4999999999999999,0.5000000000000001
118,4,28,take,animacy,Object,1.0,1.0,0.4382556131260794,0.4999999999999999,-0.061744386873920504
118,4,29,take,animacy,Animal,1.0,0.0,1.0,0.4999999999999999,0.5
118,4,30,take,environment,Sea,1.0,1.0,0.3443258971871969,0.4999999999999999,-0.1556741028128031
118,4,31,leave,texture,Solid,0.0,0.0,0.5230547550432275,0.4999999999999999,0.02305475504322768
118,4,32,leave,environment,Land,0.0,0.0,1.0,0.4999999999999999,0.5000000000000001
118,5,33,leave,size,Large,0.0,1.0,0.5601796407185629,0.4999999999999999,0.06017964071856299
118,5,34,take,environment,Land,1.0,0.0,0.4333439897698209,0.4999999999999999,-0.066656010230179
118,5,35,take,texture,Pattern,1.0,0.0,0.2822966507177033,0.4999999999999999,-0.2177033492822965
118,5,38,take,animacy,Object,1.0,0.0,0.7307479224376731,0.4999999999999999,0.230747922437673
118,5,39,leave,environment,Sea,0.0,1.0,0.7521035598705501,0.4999999999999999,0.2521035598705502
118,5,40,leave,texture,Solid,0.0,1.0,1.0,0.4999999999999999,0.5000000000000001
118,6,41,leave,size,Large,0.0,1.0,1.0,0.4999999999999999,0.5
118,6,45,leave,animacy,Object,0.0,0.0,1.0,0.4999999999999999,0.5
118,6,47,take,environment,Sea,1.0,1.0,0.0,0.4999999999999999,-0.4999999999999999
119,1,1,take,texture,Solid,1.0,1.0,0.61633875106929,0.4999999999999999,0.1163387510692901
119,1,2,leave,environment,Land,0.0,1.0,0.6989735020291238,0.4999999999999999,0.19897350202912392
119,1,3,leave,animacy,Object,0.0,0.0,0.594084053302094,0.4999999999999999,0.0940840533020941
119,1,4,take,size,Small,1.0,1.0,0.0,0.4999999999999999,-0.4999999999999999
119,1,5,take,animacy,Animal,1.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
119,1,6,take,environment,Sea,1.0,1.0,0.0839779005524861,0.4999999999999999,-0.4160220994475137
119,1,7,leave,texture,Pattern,0.0,1.0,1.0,0.4999999999999999,0.5000000000000001
119,1,8,leave,size,Large,0.0,1.0,1.0,0.4999999999999999,0.5000000000000001
119,2,9,leave,texture,Pattern,0.0,0.0,0.7954642704321779,0.4999999999999999,0.29546427043217793
119,2,10,leave,environment,Land,0.0,0.0,0.1746335245379222,0.4999999999999999,-0.3253664754620778
119,2,11,leave,size,Small,0.0,1.0,0.4541406945681211,0.4999999999999999,-0.04585930543187883
119,2,12,take,size,Large,1.0,1.0,0.1009086561453849,0.4999999999999999,-0.39909134385461487
119,2,13,take,animacy,Animal,1.0,1.0,0.0871694417238002,0.4999999999999999,-0.4128305582761997
119,2,14,leave,texture,Solid,0.0,0.0,0.9105180533751962,0.4999999999999999,0.41051805337519637
119,2,15,leave,animacy,Object,0.0,0.0,0.9029035279425538,0.4999999999999999,0.4029035279425539
119,2,16,take,environment,Sea,1.0,1.0,0.1874569262577532,0.4999999999999999,-0.3125430737422466
119,3,18,take,animacy,Animal,1.0,1.0,0.5439856373429084,0.4999999999999999,0.043985637342908515
119,3,20,leave,size,Large,0.0,0.0,0.3133402275077559,0.4999999999999999,-0.1866597724922439
119,3,22,take,texture,Pattern,1.0,0.0,0.4248466257668711,0.4999999999999999,-0.07515337423312879
119,3,23,leave,animacy,Object,0.0,1.0,1.0,0.4999999999999999,0.5000000000000001
119,4,25,take,size,Small,1.0,0.0,0.806060606060606,0.4999999999999999,0.30606060606060614
119,4,26,take,animacy,Animal,1.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
119,4,27,take,environment,Sea,1.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
119,4,28,take,animacy,Object,1.0,1.0,1.0,0.4999999999999999,0.5
119,4,29,take,environment,Land,1.0,1.0,0.2893081761006289,0.4999999999999999,-0.2106918238993709
119,4,30,take,texture,Pattern,1.0,0.0,0.5817174515235457,0.4999999999999999,0.08171745152354579
119,4,31,take,size,Large,1.0,1.0,0.7506066325155029,0.4999999999999999,0.2506066325155029
119,4,32,take,texture,Solid,1.0,0.0,0.1397058823529411,0.4999999999999999,-0.3602941176470587
119,5,33,take,size,Small,1.0,1.0,1.0,0.4999999999999999,0.5
119,5,34,take,size,Large,1.0,0.0,0.0297835868866509,0.4999999999999999,-0.47021641311334894
119,5,35,take,environment,Sea,1.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
119,5,36,leave,texture,Pattern,0.0,0.0,0.3706310979375077,0.4999999999999999,-0.1293689020624923
119,5,37,leave,environment,Land,0.0,1.0,0.9645209262800085,0.4999999999999999,0.4645209262800085
119,5,38,take,texture,Solid,1.0,0.0,0.0394703972020984,0.4999999999999999,-0.46052960279790145
119,5,39,leave,animacy,Animal,0.0,1.0,0.5568513119533528,0.4999999999999999,0.056851311953352884
119,5,40,take,animacy,Object,1.0,0.0,0.5936229054823491,0.4999999999999999,0.0936229054823492
119,6,41,take,animacy,Object,1.0,1.0,0.397196261682243,0.4999999999999999,-0.102803738317757
119,6,42,take,size,Small,1.0,1.0,1.0,0.4999999999999999,0.5
119,6,43,leave,size,Large,0.0,1.0,1.0,0.4999999999999999,0.5000000000000001
119,6,44,take,environment,Land,1.0,1.0,0.2774070543374642,0.4999999999999999,-0.22259294566253573
119,6,46,leave,animacy,Animal,0.0,0.0,1.0,0.4999999999999999,0.5000000000000001
119,6,47,leave,environment,Sea,0.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
119,6,48,take,texture,Pattern,1.0,1.0,0.5220458553791887,0.4999999999999999,0.022045855379188684
119,7,49,leave,environment,Sea,0.0,1.0,0.6932515337423313,0.4999999999999999,0.1932515337423313
119,7,50,leave,texture,Pattern,0.0,1.0,0.9517670593465214,0.4999999999999999,0.4517670593465215
119,7,51,take,animacy,Object,1.0,0.0,0.8198962753418199,0.4999999999999999,0.31989627534181975
119,7,52,take,environment,Land,1.0,0.0,0.4588477366255144,0.4999999999999999,-0.04115226337448563
119,7,53,leave,animacy,Animal,0.0,1.0,0.1530864197530864,0.4999999999999999,-0.3469135802469135
119,7,54,leave,texture,Solid,0.0,1.0,0.4062045564711585,0.4999999999999999,-0.0937954435288415
119,7,55,leave,size,Small,0.0,1.0,0.081845238095238,0.4999999999999999,-0.41815476190476175
119,7,56,take,size,Large,1.0,1.0,0.8054711246200607,0.4999999999999999,0.3054711246200608
120,1,1,take,environment,Sea,1.0,1.0,0.0654810024252223,0.4999999999999999,-0.43451899757477763
120,1,2,take,texture,Solid,1.0,1.0,0.6231489876095497,0.4999999999999999,0.12314898760954979
120,1,3,leave,texture,Pattern,0.0,1.0,0.8016806722689075,0.4999999999999999,0.3016806722689076
120,1,4,take,animacy,Object,1.0,1.0,1.0,0.4999999999999999,0.5
120,1,5,leave,environment,Land,0.0,1.0,0.8202824133504493,0.4999999999999999,0.3202824133504493
120,1,6,take,size,Small,1.0,0.0,0.6816143497757847,0.4999999999999999,0.18161434977578478
120,1,8,leave,animacy,Animal,0.0,1.0,0.5272995573044762,0.4999999999999999,0.027299557304476196
120,2,10,leave,environment,Land,0.0,1.0,0.3288590604026846,0.4999999999999999,-0.1711409395973153
120,2,12,leave,animacy,Animal,0.0,1.0,0.5530126109294722,0.5,0.0530126109294721
120,2,13,leave,size,Small,0.0,1.0,0.49379108838568286,0.4999999999999999,-0.0062089116143170114
120,2,14,leave,size,Large,0.0,1.0,0.2042846212700841,0.4999999999999999,-0.2957153787299157
120,2,15,leave,texture,Solid,0.0,1.0,0.3868638239339752,0.4999999999999999,-0.1131361760660247
120,2,16,leave,animacy,Object,0.0,1.0,0.7097785616304134,0.5,0.2097785616304134
120,3,17,take,environment,Land,1.0,1.0,0.3682771194165907,0.4999999999999999,-0.1317228805834093
120,3,18,leave,size,Large,0.0,0.0,0.57816467174465,0.4999999999999999,0.07816467174465
120,3,19,take,texture,Solid,1.0,1.0,1.0,0.4999999999999999,0.4999999999999999
120,3,20,take,texture,Pattern,1.0,1.0,0.6217068645640074,0.4999999999999999,0.1217068645640074
120,3,21,take,animacy,Animal,1.0,1.0,0.6742424242424242,0.5,0.1742424242424242
120,3,22,take,environment,Sea,1.0,1.0,0.4785478547854785,0.4999999999999999,-0.021452145214521406
120,3,23,leave,size,Small,0.0,0.0,0.8800834202294056,0.4999999999999999,0.38008342022940556
120,3,24,leave,animacy,Object,0.0,1.0,0.2850562947799385,0.4999999999999999,-0.2149437052200613
120,4,25,leave,animacy,Object,0.0,1.0,0.45396951098792315,0.4999999999999999,-0.04603048901207679
120,4,26,take,size,Large,1.0,0.0,0.4180238870792616,0.4999999999999999,-0.08197611292073831
120,4,27,leave,size,Small,0.0,0.0,0.3671416596814752,0.4999999999999999,-0.13285834031852461
120,4,28,take,environment,Land,1.0,1.0,0.47446975648075407,0.4999999999999999,-0.02553024351924582
120,4,29,leave,texture,Pattern,0.0,0.0,0.4128758673862759,0.4999999999999999,-0.087124132613724
120,4,30,take,texture,Solid,1.0,0.0,0.0,0.5,-0.5
120,4,32,take,environment,Sea,1.0,0.0,0.2587141750580945,0.4999999999999999,-0.24128582494190554
120,5,33,take,texture,Solid,1.0,1.0,0.5739831697054698,0.4999999999999999,0.0739831697054697
120,5,34,take,size,Small,1.0,1.0,0.5116079105760962,0.4999999999999999,0.011607910576096399
120,5,35,take,animacy,Animal,1.0,0.0,0.730381569474442,0.4999999999999999,0.23038156947444205
120,5,36,leave,size,Large,0.0,1.0,0.0,0.4999999999999999,-0.4999999999999999
120,5,37,take,animacy,Object,1.0,1.0,0.6392857142857143,0.4999999999999999,0.1392857142857144
120,5,38,take,environment,Sea,1.0,1.0,0.4169491525423728,0.4999999999999999,-0.0830508474576271
120,5,39,take,environment,Land,1.0,0.0,0.2876712328767123,0.4999999999999999,-0.2123287671232876
120,5,40,leave,texture,Pattern,0.0,1.0,1.0,0.4999999999999999,0.5000000000000001
120,6,41,take,environment,Sea,1.0,1.0,0.8790862544308784,0.4999999999999999,0.3790862544308784
120,6,42,take,environment,Land,1.0,0.0,0.2905500705218617,0.4999999999999999,-0.2094499294781381
120,6,43,take,animacy,Object,1.0,0.0,1.0,0.4999999999999999,0.5000000000000001
120,6,44,leave,animacy,Animal,0.0,0.0,1.0,0.5,0.5
120,6,45,take,texture,Solid,1.0,1.0,1.0,0.4999999999999999,0.4999999999999999
120,6,46,take,size,Large,1.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
120,6,47,take,texture,Pattern,1.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
120,6,48,leave,size,Small,0.0,0.0,0.24319727891156462,0.4999999999999999,-0.2568027210884352
120,7,49,take,texture,Solid,1.0,0.0,0.756043956043956,0.4999999999999999,0.25604395604395597
120,7,50,leave,animacy,Animal,0.0,1.0,1.0,0.4999999999999999,0.5000000000000001
120,7,51,take,texture,Pattern,1.0,0.0,0.2562189054726368,0.4999999999999999,-0.2437810945273631
120,7,52,take,environment,Sea,1.0,0.0,0.2175925925925926,0.5,-0.2824074074074074
120,7,54,leave,size,Small,0.0,1.0,0.0424710424710424,0.4999999999999999,-0.4575289575289575
120,7,56,take,environment,Land,1.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
122,1,1,take,animacy,Object,1.0,0.0,0.9860350710148378,0.4999999999999999,0.486035071014838
122,1,2,take,environment,Sea,1.0,0.0,0.676510067114094,0.4999999999999999,0.17651006711409406
122,1,3,leave,size,Large,0.0,1.0,0.8727427236031442,0.4999999999999999,0.37274272360314425
122,1,4,leave,environment,Land,0.0,0.0,1.0,0.4999999999999999,0.5000000000000002
122,1,5,leave,texture,Pattern,0.0,1.0,0.2079334612923864,0.4999999999999999,-0.2920665387076134
122,1,6,leave,animacy,Animal,0.0,0.0,1.0,0.4999999999999999,0.5000000000000001
122,1,7,leave,size,Small,0.0,0.0,0.4852307201021874,0.4999999999999999,-0.014769279897812515
122,1,8,take,texture,Solid,1.0,1.0,0.5737269372693727,0.4999999999999999,0.0737269372693728
122,2,9,leave,size,Small,0.0,1.0,0.725562600153278,0.4999999999999999,0.22556260015327811
122,2,10,leave,animacy,Object,0.0,1.0,0.4453033497306161,0.4999999999999999,-0.054696650269383904
122,2,11,leave,texture,Pattern,0.0,1.0,0.5752403846153845,0.4999999999999999,0.07524038461538471
122,2,12,leave,size,Large,0.0,1.0,0.3201091901728844,0.4999999999999999,-0.1798908098271156
122,2,13,take,texture,Solid,1.0,1.0,0.3747316773995707,0.4999999999999999,-0.1252683226004293
122,2,14,take,environment,Land,1.0,0.0,0.4460547504025764,0.4999999999999999,-0.0539452495974234
122,2,15,leave,animacy,Animal,0.0,1.0,1.0,0.4999999999999999,0.5
122,2,16,leave,environment,Sea,0.0,1.0,0.9173654314308899,0.4999999999999999,0.4173654314308899
122,3,17,take,environment,Sea,1.0,1.0,0.8078985860555826,0.5,0.3078985860555826
122,3,18,take,animacy,Object,1.0,1.0,0.8702435312024354,0.4999999999999999,0.37024353120243536
122,3,19,leave,size,Large,0.0,0.0,0.2040554414784394,0.4999999999999999,-0.29594455852156043
122,3,20,leave,texture,Pattern,0.0,0.0,0.172051965356429,0.4999999999999999,-0.3279480346435708
122,3,21,take,size,Small,1.0,1.0,0.3764892772041303,0.4999999999999999,-0.12351072279586969
122,3,22,take,animacy,Animal,1.0,0.0,1.0,0.4999999999999999,0.5
122,3,23,take,texture,Solid,1.0,1.0,0.4780927835051546,0.4999999999999999,-0.02190721649484534
122,3,24,leave,environment,Land,0.0,1.0,0.728780487804878,0.4999999999999999,0.22878048780487809
122,4,26,leave,animacy,Object,0.0,1.0,1.0,0.4999999999999999,0.5000000000000001
122,4,27,leave,size,Large,0.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
122,4,28,take,size,Small,1.0,0.0,1.0,0.4999999999999999,0.5000000000000001
122,4,29,leave,animacy,Animal,0.0,0.0,0.4948805460750853,0.4999999999999999,-0.005119453924914613
122,4,30,leave,texture,Pattern,0.0,0.0,0.6051282051282051,0.4999999999999999,0.10512820512820517
122,4,31,leave,texture,Solid,0.0,1.0,1.0,0.4999999999999999,0.5
122,4,32,take,environment,Land,1.0,1.0,0.6204954954954955,0.4999999999999999,0.12049549549549562
122,5,33,leave,animacy,Object,0.0,1.0,0.9999999999999999,0.4999999999999999,0.5
122,5,34,take,texture,Pattern,1.0,0.0,1.0,0.4999999999999999,0.5
122,5,35,take,texture,Solid,1.0,0.0,0.2956981762494778,0.4999999999999999,-0.2043018237505219
122,5,36,leave,environment,Sea,0.0,1.0,0.9323836832855426,0.4999999999999999,0.4323836832855426
122,5,37,take,size,Small,1.0,1.0,0.5461695310224293,0.4999999999999999,0.046169531022429294
122,5,38,leave,animacy,Animal,0.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
122,5,39,leave,environment,Land,0.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
122,5,40,take,size,Large,1.0,0.0,0.8536177331660393,0.4999999999999999,0.35361773316603934
122,6,41,leave,animacy,Animal,0.0,0.0,0.43936551253624423,0.4999999999999999,-0.0606344874637557
122,6,42,leave,environment,Sea,0.0,0.0,0.769811320754717,0.4999999999999999,0.26981132075471703
122,6,43,leave,animacy,Object,0.0,0.0,0.7772163023179172,0.4999999999999999,0.2772163023179173
122,6,44,take,size,Large,1.0,1.0,0.0,0.4999999999999999,-0.4999999999999999
122,6,45,take,texture,Solid,1.0,1.0,0.7818088033012379,0.4999999999999999,0.28180880330123803
122,6,46,take,texture,Pattern,1.0,0.0,0.0,0.4999999999999999,-0.4999999999999999
122,6,47,take,size,Small,1.0,0.0,0.3453654188948306,0.4999999999999999,-0.1546345811051693
122,6,48,take,environment,Land,1.0,1.0,0.4933949801849405,0.4999999999999999,-0.006605019815059399
122,7,49,take,environment,Sea,1.0,1.0,0.0592823712948517,0.4999999999999999,-0.4407176287051481
122,7,50,take,animacy,Object,1.0,1.0,0.9500949281258476,0.4999999999999999,0.45009492812584767
122,7,52,take,size,Small,1.0,1.0,0.867382472431805,0.4999999999999999,0.36738247243180505
122,7,53,take,environment,Land,1.0,1.0,0.7674055572900406,0.4999999999999999,0.2674055572900405
122,7,54,take,animacy,Animal,1.0,1.0,0.0,0.4999999999999999,-0.4999999999999999
122,7,55,take,size,Large,1.0,1.0,0.7223738062755798,0.4999999999999999,0.22237380627557987
122,7,56,take,texture,Solid,1.0,1.0,0.9999999999999999,0.4999999999999999,0.5
123,1,1,leave,animacy,Object,0.0,1.0,0.6446138711264142,0.4999999999999999,0.1446138711264141
123,1,2,leave,texture,Solid,0.0,1.0,0.2118365429779239,0.4999999999999999,-0.288163457022076
123,1,3,leave,size,Small,0.0,1.0,0.8230925050641458,0.4999999999999999,0.3230925050641459
123,1,4,leave,environment,Sea,0.0,1.0,0.4441017733230531,0.4999999999999999,-0.05589822667694669
123,1,5,take,animacy,Animal,1.0,1.0,0.2522522522522522,0.4999999999999999,-0.2477477477477476
123,1,6,take,size,Large,1.0,1.0,0.655700510493477,0.4999999999999999,0.1557005104934771
123,1,7,take,texture,Pattern,1.0,1.0,0.1796700847079803,0.4999999999999999,-0.3203299152920196
123,1,8,take,environment,Land,1.0,1.0,0.7553252734599885,0.4999999999999999,0.2553252734599885
123,2,9,take,environment,Sea,1.0,1.0,0.8070066076549058,0.4999999999999999,0.3070066076549059
123,2,10,take,size,Small,1.0,1.0,0.4816582165225171,0.4999999999999999,-0.018341783477482776
123,2,11,take,animacy,Animal,1.0,1.0,0.6084418500224517,0.4999999999999999,0.10844185002245171
123,2,12,take,environment,Land,1.0,1.0,0.7302325581395348,0.4999999999999999,0.2302325581395348
123,2,13,take,texture,Solid,1.0,1.0,0.6542571527059634,0.4999999999999999,0.15425715270596352
123,2,14,leave,size,Large,0.0,1.0,0.3429070929070929,0.4999999999999999,-0.157092907092907
