seed,statistic,location,decoder,r2,shuffle,shuffle_iter
7,lambda,3,Ridge,0.8474837361109412,False,-1
7,lambda,3,MLP,0.9613080040988112,False,-1
7,lambda,3,Ridge,-0.0009193018880783832,True,0
7,lambda,3,MLP,-0.02750757595672577,True,0
7,lambda,3,Ridge,-0.0011032261443948421,True,1
7,lambda,3,MLP,-0.03578939499041818,True,1
7,lambda,3,Ridge,-0.0010138801210893167,True,2
7,lambda,3,MLP,-0.033809208952113944,True,2
7,lambda,3,Ridge,-0.0008972163804644495,True,3
7,lambda,3,MLP,-0.03174200794833184,True,3
7,lambda,3,Ridge,-0.0007364185354569841,True,4
7,lambda,3,MLP,-0.0309152710037643,True,4
7,lambda,3,Ridge,-0.0012358914800728372,True,5
7,lambda,3,MLP,-0.032252133192695084,True,5
7,lambda,3,Ridge,-0.00088299709512909,True,6
7,lambda,3,MLP,-0.03153308603331282,True,6
7,lambda,3,Ridge,-0.0006307115520850726,True,7
7,lambda,3,MLP,-0.03728824188884543,True,7
7,lambda,3,Ridge,-0.0006176700695391002,True,8
7,lambda,3,MLP,-0.026869911691098914,True,8
7,lambda,3,Ridge,-0.0012434615564419272,True,9
7,lambda,3,MLP,-0.03476363871881647,True,9
7,lambda,4,Ridge,0.8397654295215891,False,-1
7,lambda,4,MLP,0.9598772193286456,False,-1
7,lambda,4,Ridge,-0.0011601642602816042,True,0
7,lambda,4,MLP,-0.03028009179700848,True,0
7,lambda,4,Ridge,-0.0007503328207130622,True,1
7,lambda,4,MLP,-0.03372961477757182,True,1
7,lambda,4,Ridge,-0.0010792290935313531,True,2
7,lambda,4,MLP,-0.028664742472329773,True,2
7,lambda,4,Ridge,-0.0007922005952910816,True,3
7,lambda,4,MLP,-0.025198816358577014,True,3
7,lambda,4,Ridge,-0.000867071900521621,True,4
7,lambda,4,MLP,-0.035339448534735675,True,4
7,lambda,4,Ridge,-0.0009665083998305235,True,5
7,lambda,4,MLP,-0.033582927157407384,True,5
7,lambda,4,Ridge,-0.0007701575092665669,True,6
7,lambda,4,MLP,-0.030414778937608977,True,6
7,lambda,4,Ridge,-0.0006444211710652459,True,7
7,lambda,4,MLP,-0.03528170413838425,True,7
7,lambda,4,Ridge,-0.0012234644040271191,True,8
7,lambda,4,MLP,-0.03173218939649978,True,8
7,lambda,4,Ridge,-0.0007401973328280854,True,9
7,lambda,4,MLP,-0.031545790362708236,True,9
7,lambda,5,Ridge,0.8062623902833936,False,-1
7,lambda,5,MLP,0.9508662358639193,False,-1
7,lambda,5,Ridge,-0.0012013376458900992,True,0
7,lambda,5,MLP,-0.030781375135803347,True,0
7,lambda,5,Ridge,-0.001095957258240876,True,1
7,lambda,5,MLP,-0.03535069456442517,True,1
7,lambda,5,Ridge,-0.0008958977943318124,True,2
7,lambda,5,MLP,-0.0317599758153186,True,2
7,lambda,5,Ridge,-0.0010810393077658187,True,3
7,lambda,5,MLP,-0.03192951640507795,True,3
7,lambda,5,Ridge,-0.0013740335324824216,True,4
7,lambda,5,MLP,-0.03312115874498169,True,4
7,lambda,5,Ridge,-0.0007789308128974603,True,5
7,lambda,5,MLP,-0.03341954769455922,True,5
7,lambda,5,Ridge,-0.0008761154191313736,True,6
7,lambda,5,MLP,-0.03021369722041589,True,6
7,lambda,5,Ridge,-0.0009116363744711365,True,7
7,lambda,5,MLP,-0.028126695699972303,True,7
7,lambda,5,Ridge,-0.001254466505889651,True,8
7,lambda,5,MLP,-0.029894440761833296,True,8
7,lambda,5,Ridge,-0.000845253218139641,True,9
7,lambda,5,MLP,-0.028999854811897798,True,9
7,rho,0,Ridge,0.8064237441929905,False,-1
7,rho,0,MLP,0.9902535523515652,False,-1
7,rho,0,Ridge,-0.0010967545701739301,True,0
7,rho,0,MLP,-0.04160765176243886,True,0
7,rho,0,Ridge,-0.000928829040288992,True,1
7,rho,0,MLP,-0.04344254057396872,True,1
7,rho,0,Ridge,-0.0012745211649421774,True,2
7,rho,0,MLP,-0.044016641682490934,True,2
7,rho,0,Ridge,-0.0006073679051552316,True,3
7,rho,0,MLP,-0.04336826096157513,True,3
7,rho,0,Ridge,-0.0009416713632774965,True,4
7,rho,0,MLP,-0.04417662228470145,True,4
7,rho,0,Ridge,-0.000980591255498675,True,5
7,rho,0,MLP,-0.04329377088807331,True,5
7,rho,0,Ridge,-0.0009068155405293598,True,6
7,rho,0,MLP,-0.04586482307858715,True,6
7,rho,0,Ridge,-0.0005377055051215774,True,7
7,rho,0,MLP,-0.042820614280866164,True,7
7,rho,0,Ridge,-0.0007306175903724732,True,8
7,rho,0,MLP,-0.042209335507539025,True,8
7,rho,0,Ridge,-0.0009443809446256334,True,9
7,rho,0,MLP,-0.044279131698899035,True,9
7,rho,1,Ridge,0.7892280115405768,False,-1
7,rho,1,MLP,0.978022317438351,False,-1
7,rho,1,Ridge,-0.0009702845357085543,True,0
7,rho,1,MLP,-0.04551334870728278,True,0
7,rho,1,Ridge,-0.0009492083773865456,True,1
7,rho,1,MLP,-0.04550799916395416,True,1
7,rho,1,Ridge,-0.0006311242378153281,True,2
7,rho,1,MLP,-0.04309455171655756,True,2
7,rho,1,Ridge,-0.0009596682743258977,True,3
7,rho,1,MLP,-0.04107257510016793,True,3
7,rho,1,Ridge,-0.0009564916988122008,True,4
7,rho,1,MLP,-0.04449963280842302,True,4
7,rho,1,Ridge,-0.0010683543901049753,True,5
7,rho,1,MLP,-0.049484609890205936,True,5
7,rho,1,Ridge,-0.0007787000556177315,True,6
7,rho,1,MLP,-0.043655404409626807,True,6
7,rho,1,Ridge,-0.0010600074924009828,True,7
7,rho,1,MLP,-0.04234214332438748,True,7
7,rho,1,Ridge,-0.0008496366730929683,True,8
7,rho,1,MLP,-0.04100734519193181,True,8
7,rho,1,Ridge,-0.0009077754689515328,True,9
7,rho,1,MLP,-0.042120469537356174,True,9
7,rho,2,Ridge,0.8182453571138474,False,-1
7,rho,2,MLP,0.9885388066796412,False,-1
7,rho,2,Ridge,-0.0007939364749208089,True,0
7,rho,2,MLP,-0.04441059472547857,True,0
7,rho,2,Ridge,-0.0009466401239214495,True,1
7,rho,2,MLP,-0.04055901089152316,True,1
7,rho,2,Ridge,-0.0009190573530961199,True,2
7,rho,2,MLP,-0.050204539831292735,True,2
7,rho,2,Ridge,-0.0007962814993914602,True,3
7,rho,2,MLP,-0.044650701374436566,True,3
7,rho,2,Ridge,-0.0005269214691392188,True,4
7,rho,2,MLP,-0.0431271469415063,True,4
7,rho,2,Ridge,-0.0004825448733430493,True,5
7,rho,2,MLP,-0.04543089475519761,True,5
7,rho,2,Ridge,-0.0011142065872385754,True,6
7,rho,2,MLP,-0.040968740894854735,True,6
7,rho,2,Ridge,-0.0008587475257751276,True,7
7,rho,2,MLP,-0.04352195689860294,True,7
7,rho,2,Ridge,-0.0010105265444974698,True,8
7,rho,2,MLP,-0.04404228545305888,True,8
7,rho,2,Ridge,-0.0009247411422220076,True,9
7,rho,2,MLP,-0.04253671794583007,True,9
7,rho,3,Ridge,0.7447479736992783,False,-1
7,rho,3,MLP,0.9744132001751324,False,-1
7,rho,3,Ridge,-0.0009035421842374713,True,0
7,rho,3,MLP,-0.04406800055171374,True,0
7,rho,3,Ridge,-0.0009174934487597763,True,1
7,rho,3,MLP,-0.0452869363191557,True,1
7,rho,3,Ridge,-0.0007865785900441624,True,2
7,rho,3,MLP,-0.04251948753204071,True,2
7,rho,3,Ridge,-0.0006239807705079592,True,3
7,rho,3,MLP,-0.04216091668397852,True,3
7,rho,3,Ridge,-0.0008833898360302683,True,4
7,rho,3,MLP,-0.04600822628346339,True,4
7,rho,3,Ridge,-0.0008780551425228821,True,5
7,rho,3,MLP,-0.04095636273602068,True,5
7,rho,3,Ridge,-0.0007745119695889979,True,6
7,rho,3,MLP,-0.04434192655395157,True,6
7,rho,3,Ridge,-0.0007897882903646458,True,7
7,rho,3,MLP,-0.04035870626430258,True,7
7,rho,3,Ridge,-0.0010604080010311102,True,8
7,rho,3,MLP,-0.042474581236769816,True,8
7,rho,3,Ridge,-0.001124431110784485,True,9
7,rho,3,MLP,-0.04227489035576966,True,9
7,rho,4,Ridge,0.8583692440974996,False,-1
7,rho,4,MLP,0.9953748212485622,False,-1
7,rho,4,Ridge,-0.0004834392397283116,True,0
7,rho,4,MLP,-0.045934924395393664,True,0
7,rho,4,Ridge,-0.001115630465539308,True,1
7,rho,4,MLP,-0.04169699122353303,True,1
7,rho,4,Ridge,-0.000982399645664911,True,2
7,rho,4,MLP,-0.044582393162884815,True,2
7,rho,4,Ridge,-0.0011286362178188458,True,3
7,rho,4,MLP,-0.04410700080779599,True,3
7,rho,4,Ridge,-0.000999900024757494,True,4
7,rho,4,MLP,-0.03850405582411098,True,4
7,rho,4,Ridge,-0.0007549289188145458,True,5
7,rho,4,MLP,-0.04002211104358122,True,5
7,rho,4,Ridge,-0.0005486518092486792,True,6
7,rho,4,MLP,-0.041287303929043874,True,6
7,rho,4,Ridge,-0.0007317667381289805,True,7
7,rho,4,MLP,-0.04168411102690497,True,7
7,rho,4,Ridge,-0.0007931762775769347,True,8
7,rho,4,MLP,-0.04519322886189854,True,8
7,rho,4,Ridge,-0.0010256748460954145,True,9
7,rho,4,MLP,-0.04697731041510287,True,9
7,rho,5,Ridge,0.8035449067412361,False,-1
7,rho,5,MLP,0.9790066385596093,False,-1
7,rho,5,Ridge,-0.0012246814673638085,True,0
7,rho,5,MLP,-0.04231681900595876,True,0
7,rho,5,Ridge,-0.0009305851181296898,True,1
7,rho,5,MLP,-0.04369042227564868,True,1
7,rho,5,Ridge,-0.00043833154905001945,True,2
7,rho,5,MLP,-0.0378786709225726,True,2
7,rho,5,Ridge,-0.0008084132156280343,True,3
7,rho,5,MLP,-0.04387178484210663,True,3
7,rho,5,Ridge,-0.0007855594622965701,True,4
7,rho,5,MLP,-0.04396841527916284,True,4
7,rho,5,Ridge,-0.0007849910751936307,True,5
7,rho,5,MLP,-0.040147950729510384,True,5
7,rho,5,Ridge,-0.0008135208990541542,True,6
7,rho,5,MLP,-0.042325757621375845,True,6
7,rho,5,Ridge,-0.0011649787976904858,True,7
7,rho,5,MLP,-0.04237200860009187,True,7
7,rho,5,Ridge,-0.0006811260728533774,True,8
7,rho,5,MLP,-0.043337235798866836,True,8
7,rho,5,Ridge,-0.001216391200077016,True,9
7,rho,5,MLP,-0.044843107119810724,True,9
9,V_t,agg,Ridge,0.9295142028998873,False,-1
9,V_t,agg,MLP,0.9705506295856579,False,-1
9,V_t,agg,Ridge,-0.0004419550687386975,True,0
9,V_t,agg,MLP,-0.011345170986444452,True,0
9,V_t,agg,Ridge,-0.0008264163119453105,True,1
9,V_t,agg,MLP,-0.011882345895076796,True,1
9,V_t,agg,Ridge,-0.0010278136068211374,True,2
9,V_t,agg,MLP,-0.011894275156229294,True,2
9,V_t,agg,Ridge,-0.0007251638159613272,True,3
9,V_t,agg,MLP,-0.012596274655372674,True,3
9,V_t,agg,Ridge,-0.0007405049190413848,True,4
9,V_t,agg,MLP,-0.010182339792902128,True,4
9,V_t,agg,Ridge,-0.0009142610205282953,True,5
9,V_t,agg,MLP,-0.01211907182394385,True,5
9,V_t,agg,Ridge,-0.0008778255064957108,True,6
9,V_t,agg,MLP,-0.012323075822521855,True,6
9,V_t,agg,Ridge,-0.000675349658480906,True,7
9,V_t,agg,MLP,-0.011063374809576665,True,7
9,V_t,agg,Ridge,-0.0005834334650021145,True,8
9,V_t,agg,MLP,-0.010103691146238747,True,8
9,V_t,agg,Ridge,-0.0006779489451239851,True,9
9,V_t,agg,MLP,-0.010650163819686798,True,9
9,mu,0,Ridge,0.4035162682130825,False,-1
9,mu,0,MLP,0.7984280460386293,False,-1
9,mu,0,Ridge,-0.0005456711544314929,True,0
9,mu,0,MLP,-0.014506921435468546,True,0
9,mu,0,Ridge,-0.0005934785765735473,True,1
9,mu,0,MLP,-0.01295068511728461,True,1
9,mu,0,Ridge,-0.0009116954635770558,True,2
9,mu,0,MLP,-0.014251784829470093,True,2
9,mu,0,Ridge,-0.0008033686460527933,True,3
9,mu,0,MLP,-0.012195258570506207,True,3
9,mu,0,Ridge,-0.0004327312170931075,True,4
9,mu,0,MLP,-0.012914787881949153,True,4
9,mu,0,Ridge,-0.0006066171998670544,True,5
9,mu,0,MLP,-0.015068992764737655,True,5
9,mu,0,Ridge,-0.0008190818255280786,True,6
9,mu,0,MLP,-0.013702671508232811,True,6
9,mu,0,Ridge,-0.0009396258314203099,True,7
9,mu,0,MLP,-0.013541596110944498,True,7
9,mu,0,Ridge,-0.001033735042989825,True,8
9,mu,0,MLP,-0.012911345037229882,True,8
9,mu,0,Ridge,-0.0004068573057520286,True,9
9,mu,0,MLP,-0.013917130795785049,True,9
9,mu,1,Ridge,0.5304106121740405,False,-1
9,mu,1,MLP,0.8774059608396693,False,-1
9,mu,1,Ridge,-0.0006729985628351365,True,0
9,mu,1,MLP,-0.012418826260740845,True,0
9,mu,1,Ridge,-0.0012756462887423936,True,1
9,mu,1,MLP,-0.013465336772693348,True,1
9,mu,1,Ridge,-0.0011542110163027975,True,2
9,mu,1,MLP,-0.01359854711558035,True,2
9,mu,1,Ridge,-0.0007337616879929066,True,3
9,mu,1,MLP,-0.011576698164098875,True,3
9,mu,1,Ridge,-0.000734219699408456,True,4
9,mu,1,MLP,-0.01354132915909938,True,4
9,mu,1,Ridge,-0.0009719514642128058,True,5
9,mu,1,MLP,-0.012906766996795094,True,5
9,mu,1,Ridge,-0.0008396042185605079,True,6
9,mu,1,MLP,-0.013643555440271982,True,6
9,mu,1,Ridge,-0.000677623397117233,True,7
9,mu,1,MLP,-0.015465759209382845,True,7
9,mu,1,Ridge,-0.0003345930960254595,True,8
9,mu,1,MLP,-0.014314729971603634,True,8
9,mu,1,Ridge,-0.0005552742756018247,True,9
9,mu,1,MLP,-0.012326225713271733,True,9
9,mu,2,Ridge,0.5247937136559149,False,-1
9,mu,2,MLP,0.875720774351888,False,-1
9,mu,2,Ridge,-0.0009270508927635923,True,0
9,mu,2,MLP,-0.010853425376580938,True,0
9,mu,2,Ridge,-0.000762966371888485,True,1
9,mu,2,MLP,-0.010897981437333648,True,1
9,mu,2,Ridge,-0.0005927195189918022,True,2
9,mu,2,MLP,-0.011581673779761381,True,2
9,mu,2,Ridge,-0.0009354757450349638,True,3
9,mu,2,MLP,-0.01376996979919154,True,3
9,mu,2,Ridge,-0.0007209329827553735,True,4
9,mu,2,MLP,-0.012858129654835172,True,4
9,mu,2,Ridge,-0.0004872097263433295,True,5
9,mu,2,MLP,-0.012219351196182292,True,5
9,mu,2,Ridge,-0.0005615718602985043,True,6
9,mu,2,MLP,-0.010646759625092317,True,6
9,mu,2,Ridge,-0.0010033791778175428,True,7
9,mu,2,MLP,-0.012371249595655076,True,7
9,mu,2,Ridge,-0.0006850946849754624,True,8
9,mu,2,MLP,-0.011477475918049197,True,8
9,mu,2,Ridge,-0.000648075832000572,True,9
9,mu,2,MLP,-0.012133493889287772,True,9
9,mu,3,Ridge,0.43297203550726254,False,-1
9,mu,3,MLP,0.8447058981629704,False,-1
9,mu,3,Ridge,-0.0009444710047506799,True,0
9,mu,3,MLP,-0.012256374535814452,True,0
9,mu,3,Ridge,-0.0008873747247611253,True,1
9,mu,3,MLP,-0.012515803329128295,True,1
9,mu,3,Ridge,-0.0009875408138792618,True,2
9,mu,3,MLP,-0.012011153811130982,True,2
9,mu,3,Ridge,-0.0009580114473231038,True,3
9,mu,3,MLP,-0.012743483333450855,True,3
9,mu,3,Ridge,-0.0006459754222004843,True,4
9,mu,3,MLP,-0.01277527142929662,True,4
9,mu,3,Ridge,-0.0008930059431782489,True,5
9,mu,3,MLP,-0.012343171898686611,True,5
9,mu,3,Ridge,-0.0007775977921664178,True,6
9,mu,3,MLP,-0.013414191774472829,True,6
9,mu,3,Ridge,-0.0008703656868973119,True,7
9,mu,3,MLP,-0.0123198540797957,True,7
9,mu,3,Ridge,-0.0012525193879906916,True,8
9,mu,3,MLP,-0.012549497671531195,True,8
9,mu,3,Ridge,-0.00046380648494119824,True,9
9,mu,3,MLP,-0.014084131799784228,True,9
9,mu,4,Ridge,0.4755907420104447,False,-1
9,mu,4,MLP,0.8536679609247951,False,-1
9,mu,4,Ridge,-0.0012010255746707887,True,0
9,mu,4,MLP,-0.01252416513008341,True,0
9,mu,4,Ridge,-0.0014162832697334426,True,1
9,mu,4,MLP,-0.0161862083640786,True,1
9,mu,4,Ridge,-0.0008387601535966294,True,2
9,mu,4,MLP,-0.013774907600436315,True,2
9,mu,4,Ridge,-0.0010697335676566944,True,3
9,mu,4,MLP,-0.01302725294544409,True,3
9,mu,4,Ridge,-0.0006172760607831007,True,4
9,mu,4,MLP,-0.014143932543662575,True,4
9,mu,4,Ridge,-0.0008843737701290433,True,5
9,mu,4,MLP,-0.012767681519149355,True,5
9,mu,4,Ridge,-0.0007132877448237984,True,6
9,mu,4,MLP,-0.01342698352558851,True,6
9,mu,4,Ridge,-0.0013366529370752555,True,7
9,mu,4,MLP,-0.013674313227242819,True,7
9,mu,4,Ridge,-0.0010363440699884484,True,8
9,mu,4,MLP,-0.01286648677633484,True,8
9,mu,4,Ridge,-0.0012148360567084016,True,9
9,mu,4,MLP,-0.013102836824818942,True,9
9,mu,5,Ridge,0.36787232564386435,False,-1
9,mu,5,MLP,0.8046667355253098,False,-1
9,mu,5,Ridge,-0.0009403204669740983,True,0
9,mu,5,MLP,-0.013222658260913978,True,0
9,mu,5,Ridge,-0.0008058839579369259,True,1
9,mu,5,MLP,-0.012117693720707656,True,1
9,mu,5,Ridge,-0.0008398864256294214,True,2
9,mu,5,MLP,-0.012652828654169923,True,2
9,mu,5,Ridge,-0.001106608465377068,True,3
9,mu,5,MLP,-0.012768029851985708,True,3
9,mu,5,Ridge,-0.0010464280619848943,True,4
9,mu,5,MLP,-0.01252487836936802,True,4
9,mu,5,Ridge,-0.0006607793356977254,True,5
9,mu,5,MLP,-0.013650749786258309,True,5
9,mu,5,Ridge,-0.0004339369239552804,True,6
9,mu,5,MLP,-0.013644908245635889,True,6
9,mu,5,Ridge,-0.0011011883213796648,True,7
9,mu,5,MLP,-0.013179444105144133,True,7
9,mu,5,Ridge,-0.0009865836728164545,True,8
9,mu,5,MLP,-0.012650004736281329,True,8
9,mu,5,Ridge,-0.0011482766096079012,True,9
9,mu,5,MLP,-0.012025949983693529,True,9
9,lambda,0,Ridge,0.7980901041422765,False,-1
9,lambda,0,MLP,0.9116087354992894,False,-1
9,lambda,0,Ridge,-0.0008720852156365755,True,0
9,lambda,0,MLP,-0.048637441487431855,True,0
9,lambda,0,Ridge,-0.0006684684291231591,True,1
9,lambda,0,MLP,-0.03141943565664627,True,1
9,lambda,0,Ridge,-0.0010619898326838407,True,2
9,lambda,0,MLP,-0.09082448530880827,True,2
9,lambda,0,Ridge,-0.0008530626954337261,True,3
9,lambda,0,MLP,-0.052083065644170645,True,3
9,lambda,0,Ridge,-0.0007874252412342298,True,4
9,lambda,0,MLP,-0.05299162513795337,True,4
9,lambda,0,Ridge,-0.0010110554774163116,True,5
9,lambda,0,MLP,-0.0332744709610532,True,5
9,lambda,0,Ridge,-0.0006815117141083515,True,6
9,lambda,0,MLP,-0.03651078914766574,True,6
9,lambda,0,Ridge,-0.0008088111218203409,True,7
9,lambda,0,MLP,-0.041811466440509815,True,7
9,lambda,0,Ridge,-0.0007789213454509447,True,8
9,lambda,0,MLP,-0.07311665095498956,True,8
9,lambda,0,Ridge,-0.0009625971281672641,True,9
9,lambda,0,MLP,-0.041483561423694894,True,9
9,lambda,1,Ridge,0.6805936195624668,False,-1
9,lambda,1,MLP,0.897243277242227,False,-1
9,lambda,1,Ridge,-0.0007835018441280983,True,0
9,lambda,1,MLP,-0.05931864278723813,True,0
9,lambda,1,Ridge,-0.0009379658579808714,True,1
9,lambda,1,MLP,-0.0714175947071963,True,1
9,lambda,1,Ridge,-0.0007488983675920657,True,2
9,lambda,1,MLP,-0.03282845356900856,True,2
9,lambda,1,Ridge,-0.0009547788206637709,True,3
9,lambda,1,MLP,-0.03465254974707168,True,3
9,lambda,1,Ridge,-0.0010795589293766783,True,4
9,lambda,1,MLP,-0.02916952704376934,True,4
9,lambda,1,Ridge,-0.00039161252434187775,True,5
9,lambda,1,MLP,-0.03103710800187538,True,5
9,lambda,1,Ridge,-0.0009923234404273895,True,6
9,lambda,1,MLP,-0.04069189852040944,True,6
9,lambda,1,Ridge,-0.0008719617465342111,True,7
9,lambda,1,MLP,-0.03766428132968715,True,7
9,lambda,1,Ridge,-0.0010881804713382514,True,8
9,lambda,1,MLP,-0.18280667567934478,True,8
9,lambda,1,Ridge,-0.0007757236074188878,True,9
9,lambda,1,MLP,-0.039203520970822046,True,9
9,lambda,2,Ridge,0.7597747810932319,False,-1
9,lambda,2,MLP,0.8928955666493594,False,-1
9,lambda,2,Ridge,-0.0012287770459959546,True,0
9,lambda,2,MLP,-0.04198000705612057,True,0
9,lambda,2,Ridge,-0.0008502351627403648,True,1
9,lambda,2,MLP,-0.03734942144684226,True,1
9,lambda,2,Ridge,-0.0008135039516155018,True,2
9,lambda,2,MLP,-0.05772829533732034,True,2
9,lambda,2,Ridge,-0.0006774942179010868,True,3
9,lambda,2,MLP,-0.04364106711832436,True,3
9,lambda,2,Ridge,-0.0010348544888591604,True,4
9,lambda,2,MLP,-0.03675346009960632,True,4
9,lambda,2,Ridge,-0.0006316319856719766,True,5
9,lambda,2,MLP,-0.048882143865020614,True,5
9,lambda,2,Ridge,-0.0007915977173945432,True,6
9,lambda,2,MLP,-0.04223921531984365,True,6
9,lambda,2,Ridge,-0.0007092415101199289,True,7
9,lambda,2,MLP,-0.03515013658501922,True,7
9,lambda,2,Ridge,-0.0009149924574776147,True,8
9,lambda,2,MLP,-0.046707617447812134,True,8
9,lambda,2,Ridge,-0.00041495850612254247,True,9
9,lambda,2,MLP,-0.06540499101309986,True,9
9,lambda,3,Ridge,0.7136373264684595,False,-1
9,lambda,3,MLP,0.9098759281107096,False,-1
9,lambda,3,Ridge,-0.0006235183386953391,True,0
9,lambda,3,MLP,-0.04781879201042631,True,0
9,lambda,3,Ridge,-0.00063470535718122,True,1
9,lambda,3,MLP,-0.055982798210620556,True,1
9,lambda,3,Ridge,-0.000717828786725816,True,2
9,lambda,3,MLP,-0.0656390158428736,True,2
9,lambda,3,Ridge,-0.0009507643414662592,True,3
9,lambda,3,MLP,-0.05173327840123969,True,3
9,lambda,3,Ridge,-0.0005310838557462727,True,4
9,lambda,3,MLP,-0.06734721118560003,True,4
9,lambda,3,Ridge,-0.0007845343322788523,True,5
9,lambda,3,MLP,-0.0752189443837417,True,5
9,lambda,3,Ridge,-0.0006888107972589542,True,6
9,lambda,3,MLP,-0.04212931877019628,True,6
9,lambda,3,Ridge,-0.000681701322824857,True,7
9,lambda,3,MLP,-0.036483792246413446,True,7
9,lambda,3,Ridge,-0.0008542488070926169,True,8
9,lambda,3,MLP,-0.05991784901675272,True,8
9,lambda,3,Ridge,-0.0008824824264516806,True,9
9,lambda,3,MLP,-0.0745591883398387,True,9
9,lambda,4,Ridge,0.732494269098156,False,-1
9,lambda,4,MLP,0.8928949122650499,False,-1
9,lambda,4,Ridge,-0.0009750498529452756,True,0
9,lambda,4,MLP,-0.03666822405049826,True,0
9,lambda,4,Ridge,-0.0010553533291684848,True,1
9,lambda,4,MLP,-0.1671241846143503,True,1
9,lambda,4,Ridge,-0.0011515287059014501,True,2
9,lambda,4,MLP,-0.04862431488990508,True,2
9,lambda,4,Ridge,-0.0006888513968585031,True,3
9,lambda,4,MLP,-0.06992669667338487,True,3
9,lambda,4,Ridge,-0.0007035252277134863,True,4
9,lambda,4,MLP,-0.03706036227715472,True,4
9,lambda,4,Ridge,-0.0001989959012347331,True,5
9,lambda,4,MLP,-0.04695970114971835,True,5
9,lambda,4,Ridge,-0.0008465444823376967,True,6
9,lambda,4,MLP,-0.06834887124857687,True,6
9,lambda,4,Ridge,-0.0006710351895194311,True,7
9,lambda,4,MLP,-0.04827120865079317,True,7
9,lambda,4,Ridge,-0.0007618000960015525,True,8
9,lambda,4,MLP,-0.07055908483473808,True,8
9,lambda,4,Ridge,-0.0009870978751556959,True,9
9,lambda,4,MLP,-0.03843662821631892,True,9
9,lambda,5,Ridge,0.7164880705040846,False,-1
9,lambda,5,MLP,0.8922489476311959,False,-1
9,lambda,5,Ridge,-0.0009049493433079369,True,0
9,lambda,5,MLP,-0.04982562285924175,True,0
9,lambda,5,Ridge,-0.0009989302252787712,True,1
9,lambda,5,MLP,-0.04766340027406155,True,1
9,lambda,5,Ridge,-0.0008802689332927827,True,2
9,lambda,5,MLP,-0.032582518362693366,True,2
9,lambda,5,Ridge,-0.0009091981476865296,True,3
9,lambda,5,MLP,-0.04017432486430916,True,3
9,lambda,5,Ridge,-0.0007612964544991829,True,4
9,lambda,5,MLP,-0.049384434630853936,True,4
9,lambda,5,Ridge,-0.0010794354203621293,True,5
9,lambda,5,MLP,-0.1701120019456901,True,5
9,lambda,5,Ridge,-0.0010249200373233514,True,6
9,lambda,5,MLP,-0.07915852913139534,True,6
9,lambda,5,Ridge,-0.0010722165022984953,True,7
9,lambda,5,MLP,-0.05197201725783396,True,7
9,lambda,5,Ridge,-0.001069499783839456,True,8
9,lambda,5,MLP,-0.045891022879761545,True,8
9,lambda,5,Ridge,-0.0008409372778712231,True,9
9,lambda,5,MLP,-0.07188307358176349,True,9
9,rho,0,Ridge,0.4992130933786775,False,-1
9,rho,0,MLP,0.9125509191097386,False,-1
9,rho,0,Ridge,-0.0006119035404521745,True,0
9,rho,0,MLP,-0.060531380011407385,True,0
9,rho,0,Ridge,-0.0008227405665459208,True,1
9,rho,0,MLP,-0.0633507150492647,True,1
9,rho,0,Ridge,-0.0008226401697893238,True,2
9,rho,0,MLP,-0.06598506756144511,True,2
9,rho,0,Ridge,-0.0008389504602180243,True,3
9,rho,0,MLP,-0.058066748205197215,True,3
9,rho,0,Ridge,-0.0006931396635167398,True,4
9,rho,0,MLP,-0.06205182536955882,True,4
9,rho,0,Ridge,-0.0008980366643072557,True,5
9,rho,0,MLP,-0.06140555580272942,True,5
9,rho,0,Ridge,-0.0006220633885464455,True,6
9,rho,0,MLP,-0.07334174546824959,True,6
9,rho,0,Ridge,-0.0009044801143543779,True,7
9,rho,0,MLP,-0.05809962762538734,True,7
9,rho,0,Ridge,-0.0008497452063562783,True,8
9,rho,0,MLP,-0.06044772875382587,True,8
9,rho,0,Ridge,-0.0009754964901889541,True,9
9,rho,0,MLP,-0.06708985737239943,True,9
9,rho,1,Ridge,0.7833292430043259,False,-1
9,rho,1,MLP,0.9590472352341166,False,-1
9,rho,1,Ridge,-0.0005554677450168244,True,0
9,rho,1,MLP,-0.06433336163758777,True,0
9,rho,1,Ridge,-0.0012371298330893677,True,1
9,rho,1,MLP,-0.06605599678347387,True,1
9,rho,1,Ridge,-0.0011408854551697711,True,2
9,rho,1,MLP,-0.06862640722349438,True,2
9,rho,1,Ridge,-0.0005960876657046032,True,3
9,rho,1,MLP,-0.06444092920689068,True,3
9,rho,1,Ridge,-0.0009451024743267755,True,4
9,rho,1,MLP,-0.05932139445108127,True,4
9,rho,1,Ridge,-0.0012028397927982936,True,5
9,rho,1,MLP,-0.06891585887706433,True,5
9,rho,1,Ridge,-0.0007693949233825937,True,6
9,rho,1,MLP,-0.06219212830818628,True,6
9,rho,1,Ridge,-0.0010756165875602352,True,7
9,rho,1,MLP,-0.05948294504892142,True,7
9,rho,1,Ridge,-0.0009823174017474568,True,8
9,rho,1,MLP,-0.07184027144603392,True,8
9,rho,1,Ridge,-0.0005958605956666973,True,9
9,rho,1,MLP,-0.0552233344641039,True,9
9,rho,2,Ridge,0.6364937422231961,False,-1
9,rho,2,MLP,0.9578291528574019,False,-1
