phase,event,trial_number,eyetracker_onset,eyetracker_offset,fix_start,fix_end,fix_duration_full,fix_duration_bounded,fix_x,fix_y,roi_x,roi_y,roi_content,thisRow.t,notes,onset,offset,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,Unnamed: 20
encoding,value,39,11393882,11399890,11398004.0,11398503.0,500.0,500.0,1891.7,701.0,1920.0,1460.0,Object_Sea_Solid_Small,,,33.31142079166602,39.319476125063375,7.0,Object_Sea_Solid_Small,1.0,,,,,,,,,,,
encoding,value,39,11393882,11399890,11398519.0,11398611.0,93.0,93.0,1887.4,644.7,1920.0,1460.0,Object_Sea_Solid_Small,,,33.31142079166602,39.319476125063375,7.0,Object_Sea_Solid_Small,1.0,,,,,,,,,,,
encoding,value,39,11393882,11399890,11398828.0,11398915.0,88.0,88.0,1900.0,538.0999999999999,1920.0,1460.0,Object_Sea_Solid_Small,,,33.31142079166602,39.319476125063375,7.0,Object_Sea_Solid_Small,1.0,,,,,,,,,,,
encoding,value,39,11393882,11399890,11399145.0,11399594.0,450.0,450.0,1884.0,701.4000000000001,1920.0,1460.0,Object_Sea_Solid_Small,,,33.31142079166602,39.319476125063375,7.0,Object_Sea_Solid_Small,1.0,,,,,,,,,,,
encoding,value,39,11393882,11399890,11399603.0,11399994.0,392.0,287.0,1904.4,736.2,1920.0,1460.0,Object_Sea_Solid_Small,,,33.31142079166602,39.319476125063375,7.0,Object_Sea_Solid_Small,1.0,,,,,,,,,,,
encoding,attention,39,11399890,11402904,11400005.0,11400343.0,339.0,339.0,1875.1,679.7,1920.0,1460.0,Object_Sea_Solid_Small,,,39.31956850003917,42.33350454166066,7.0,Object_Sea_Solid_Small,1.0,1.0,1.0,1.2810227083973589,,,,,,,,
encoding,attention,39,11399890,11402904,11400357.0,11400488.0,132.0,132.0,1932.3,652.9000000000001,1920.0,1460.0,Object_Sea_Solid_Small,,,39.31956850003917,42.33350454166066,7.0,Object_Sea_Solid_Small,1.0,1.0,1.0,1.2810227083973589,,,,,,,,
encoding,attention,39,11399890,11402904,11400709.0,11400821.0,113.0,113.0,1960.4,443.4000000000001,,,none,,,39.31956850003917,42.33350454166066,7.0,Object_Sea_Solid_Small,1.0,1.0,1.0,1.2810227083973589,,,,,,,,
encoding,attention,39,11399890,11402904,11400839.0,11401429.0,591.0,591.0,1879.7,758.5,1920.0,1460.0,Object_Sea_Solid_Small,,,39.31956850003917,42.33350454166066,7.0,Object_Sea_Solid_Small,1.0,1.0,1.0,1.2810227083973589,,,,,,,,
encoding,attention,39,11399890,11402904,11401652.0,11401908.0,257.0,257.0,1890.1,666.7,1920.0,1460.0,Object_Sea_Solid_Small,,,39.31956850003917,42.33350454166066,7.0,Object_Sea_Solid_Small,1.0,1.0,1.0,1.2810227083973589,,,,,,,,
encoding,attention,39,11399890,11402904,11402138.0,11402633.0,496.0,496.0,1883.7,714.0,1920.0,1460.0,Object_Sea_Solid_Small,,,39.31956850003917,42.33350454166066,7.0,Object_Sea_Solid_Small,1.0,1.0,1.0,1.2810227083973589,,,,,,,,
encoding,fixation,40,11402905,11404158,11403054.0,11403084.0,31.0,31.0,1947.7,537.2,1920.0,1460.0,Object_Sea_Solid_Small,,,42.33364575006999,43.58731216669548,7.0,Object_Sea_Pattern_Small,7.0,,,,,,,,,,,
encoding,fixation,40,11402905,11404158,11403249.0,11403464.0,216.0,216.0,1866.5,1060.6,1920.0,1080.0,fixation,,,42.33364575006999,43.58731216669548,7.0,Object_Sea_Pattern_Small,7.0,,,,,,,,,,,
encoding,fixation,40,11402905,11404158,11403501.0,11403919.0,419.0,419.0,1890.7,1368.9,1920.0,700.0,Animal_Land_Solid_Large,,,42.33364575006999,43.58731216669548,7.0,Object_Sea_Pattern_Small,7.0,,,,,,,,,,,
encoding,fixation,40,11402905,11404158,11403945.0,11404157.0,213.0,213.0,2021.3,1174.0,2249.0,891.0,Animal_Sea_Solid_Small,,,42.33364575006999,43.58731216669548,7.0,Object_Sea_Pattern_Small,7.0,,,,,,,,,,,
encoding,image,40,11404158,11405167,11404174.0,11404477.0,304.0,304.0,1895.6,1136.0,1920.0,1080.0,fixation,,,43.587403958430514,44.59624245844316,7.0,Object_Sea_Pattern_Small,7.0,,,,,,,,,,,
encoding,image,40,11404158,11405167,11404507.0,11404575.0,69.0,69.0,1659.8,1013.0999999999999,1591.0,1269.0,Object_Sea_Pattern_Small,,,43.587403958430514,44.59624245844316,7.0,Object_Sea_Pattern_Small,7.0,,,,,,,,,,,
encoding,image,40,11404158,11405167,11404788.0,11404935.0,148.0,148.0,1969.3,845.5999999999999,1920.0,1460.0,Object_Sea_Solid_Small,,,43.587403958430514,44.59624245844316,7.0,Object_Sea_Pattern_Small,7.0,,,,,,,,,,,
encoding,image,40,11404158,11405167,11405125.0,11405530.0,406.0,42.0,2062.8,979.3,2249.0,1269.0,Animal_Land_Pattern_Large,,,43.587403958430514,44.59624245844316,7.0,Object_Sea_Pattern_Small,7.0,,,,,,,,,,,
encoding,value,40,11405167,11411176,11405863.0,11406010.0,148.0,148.0,1590.7,750.3,1591.0,1269.0,Object_Sea_Pattern_Small,,,44.5963271666551,50.60506312502548,7.0,Object_Sea_Pattern_Small,7.0,,,,,,,,,,,
encoding,value,40,11405167,11411176,11406050.0,11406244.0,195.0,195.0,1866.9,1209.4,1920.0,700.0,Animal_Land_Solid_Large,,,44.5963271666551,50.60506312502548,7.0,Object_Sea_Pattern_Small,7.0,,,,,,,,,,,
encoding,value,40,11405167,11411176,11406268.0,11406492.0,225.0,225.0,1924.7,1373.6,1920.0,700.0,Animal_Land_Solid_Large,,,44.5963271666551,50.60506312502548,7.0,Object_Sea_Pattern_Small,7.0,,,,,,,,,,,
encoding,value,40,11405167,11411176,11406529.0,11406674.0,146.0,146.0,1819.8,1149.1,1591.0,891.0,Object_Land_Pattern_Large,,,44.5963271666551,50.60506312502548,7.0,Object_Sea_Pattern_Small,7.0,,,,,,,,,,,
encoding,value,40,11405167,11411176,11406898.0,11407036.0,139.0,139.0,1874.2,847.8,1920.0,1460.0,Object_Sea_Solid_Small,,,44.5963271666551,50.60506312502548,7.0,Object_Sea_Pattern_Small,7.0,,,,,,,,,,,
encoding,value,40,11405167,11411176,11407069.0,11407363.0,295.0,295.0,2111.5,946.8,2249.0,1269.0,Animal_Land_Pattern_Large,,,44.5963271666551,50.60506312502548,7.0,Object_Sea_Pattern_Small,7.0,,,,,,,,,,,
encoding,value,40,11405167,11411176,11407406.0,11407662.0,257.0,257.0,1556.2,887.8,1591.0,1269.0,Object_Sea_Pattern_Small,,,44.5963271666551,50.60506312502548,7.0,Object_Sea_Pattern_Small,7.0,,,,,,,,,,,
encoding,value,40,11405167,11411176,11407953.0,11408325.0,373.0,373.0,1544.2,907.7,1591.0,1269.0,Object_Sea_Pattern_Small,,,44.5963271666551,50.60506312502548,7.0,Object_Sea_Pattern_Small,7.0,,,,,,,,,,,
encoding,value,40,11405167,11411176,11408339.0,11408750.0,412.0,412.0,1567.5,904.4000000000001,1591.0,1269.0,Object_Sea_Pattern_Small,,,44.5963271666551,50.60506312502548,7.0,Object_Sea_Pattern_Small,7.0,,,,,,,,,,,
encoding,value,40,11405167,11411176,11408929.0,11409001.0,73.0,73.0,1534.3,725.8,1591.0,1269.0,Object_Sea_Pattern_Small,,,44.5963271666551,50.60506312502548,7.0,Object_Sea_Pattern_Small,7.0,,,,,,,,,,,
encoding,value,40,11405167,11411176,11409240.0,11409398.0,159.0,159.0,1623.0,967.2,1591.0,1269.0,Object_Sea_Pattern_Small,,,44.5963271666551,50.60506312502548,7.0,Object_Sea_Pattern_Small,7.0,,,,,,,,,,,
encoding,value,40,11405167,11411176,11409423.0,11409626.0,204.0,204.0,1882.1,1112.8,1920.0,1080.0,fixation,,,44.5963271666551,50.60506312502548,7.0,Object_Sea_Pattern_Small,7.0,,,,,,,,,,,
encoding,value,40,11405167,11411176,11409658.0,11410146.0,489.0,489.0,1905.8,1402.8,1920.0,700.0,Animal_Land_Solid_Large,,,44.5963271666551,50.60506312502548,7.0,Object_Sea_Pattern_Small,7.0,,,,,,,,,,,
encoding,value,40,11405167,11411176,11410186.0,11410379.0,194.0,194.0,1726.9,1022.9000000000001,1591.0,1269.0,Object_Sea_Pattern_Small,,,44.5963271666551,50.60506312502548,7.0,Object_Sea_Pattern_Small,7.0,,,,,,,,,,,
encoding,value,40,11405167,11411176,11410401.0,11410632.0,232.0,232.0,1570.1,942.8,1591.0,1269.0,Object_Sea_Pattern_Small,,,44.5963271666551,50.60506312502548,7.0,Object_Sea_Pattern_Small,7.0,,,,,,,,,,,
encoding,value,40,11405167,11411176,11410790.0,11410929.0,140.0,140.0,1742.2,984.5999999999999,1591.0,1269.0,Object_Sea_Pattern_Small,,,44.5963271666551,50.60506312502548,7.0,Object_Sea_Pattern_Small,7.0,,,,,,,,,,,
encoding,value,40,11405167,11411176,11410971.0,11411138.0,168.0,168.0,1872.5,1302.0,1920.0,700.0,Animal_Land_Solid_Large,,,44.5963271666551,50.60506312502548,7.0,Object_Sea_Pattern_Small,7.0,,,,,,,,,,,
encoding,value,40,11405167,11411176,11411156.0,11411452.0,297.0,20.0,1857.4,1475.4,1920.0,700.0,Animal_Land_Solid_Large,,,44.5963271666551,50.60506312502548,7.0,Object_Sea_Pattern_Small,7.0,,,,,,,,,,,
encoding,attention,40,11411176,11414190,11411513.0,11411750.0,238.0,238.0,1535.0,914.5999999999999,1591.0,1269.0,Object_Sea_Pattern_Small,,,50.605161041603424,53.61917470837943,7.0,Object_Sea_Pattern_Small,7.0,7.0,1.0,1.6723492082674056,,,,,,,,
encoding,attention,40,11411176,11414190,11411761.0,11411945.0,185.0,185.0,1591.1,879.9000000000001,1591.0,1269.0,Object_Sea_Pattern_Small,,,50.605161041603424,53.61917470837943,7.0,Object_Sea_Pattern_Small,7.0,7.0,1.0,1.6723492082674056,,,,,,,,
encoding,attention,40,11411176,11414190,11412156.0,11412676.0,521.0,521.0,1543.2,883.9000000000001,1591.0,1269.0,Object_Sea_Pattern_Small,,,50.605161041603424,53.61917470837943,7.0,Object_Sea_Pattern_Small,7.0,7.0,1.0,1.6723492082674056,,,,,,,,
encoding,attention,40,11411176,11414190,11412703.0,11412975.0,273.0,273.0,1874.7,986.8,1920.0,1460.0,Object_Sea_Solid_Small,,,50.605161041603424,53.61917470837943,7.0,Object_Sea_Pattern_Small,7.0,7.0,1.0,1.6723492082674056,,,,,,,,
encoding,attention,40,11411176,11414190,11413170.0,11413404.0,235.0,235.0,2045.7,899.7,2249.0,1269.0,Animal_Land_Pattern_Large,,,50.605161041603424,53.61917470837943,7.0,Object_Sea_Pattern_Small,7.0,7.0,1.0,1.6723492082674056,,,,,,,,
encoding,attention,40,11411176,11414190,11413443.0,11413653.0,211.0,211.0,1615.4,848.7,1591.0,1269.0,Object_Sea_Pattern_Small,,,50.605161041603424,53.61917470837943,7.0,Object_Sea_Pattern_Small,7.0,7.0,1.0,1.6723492082674056,,,,,,,,
encoding,attention,40,11411176,11414190,11413850.0,11413957.0,108.0,108.0,1816.6,817.5,1920.0,1460.0,Object_Sea_Solid_Small,,,50.605161041603424,53.61917470837943,7.0,Object_Sea_Pattern_Small,7.0,7.0,1.0,1.6723492082674056,,,,,,,,
encoding,fixation,41,11414191,11415694,11414218.0,11414364.0,147.0,147.0,2136.5,985.4000000000001,2249.0,1269.0,Animal_Land_Pattern_Large,,,53.61932241660543,55.122882708441466,7.0,Object_Land_Pattern_Large,-9.0,,,,,,,,,,,
encoding,fixation,41,11414191,11415694,11414399.0,11414466.0,68.0,68.0,1869.7,1130.0,1591.0,891.0,Object_Land_Pattern_Large,,,53.61932241660543,55.122882708441466,7.0,Object_Land_Pattern_Large,-9.0,,,,,,,,,,,
encoding,fixation,41,11414191,11415694,11414641.0,11414903.0,263.0,263.0,1849.0,1278.2,1920.0,700.0,Animal_Land_Solid_Large,,,53.61932241660543,55.122882708441466,7.0,Object_Land_Pattern_Large,-9.0,,,,,,,,,,,
encoding,fixation,41,11414191,11415694,11414922.0,11415293.0,372.0,372.0,1890.8,1409.2,1920.0,700.0,Animal_Land_Solid_Large,,,53.61932241660543,55.122882708441466,7.0,Object_Land_Pattern_Large,-9.0,,,,,,,,,,,
encoding,fixation,41,11414191,11415694,11415361.0,11415475.0,115.0,115.0,1849.3,999.0,1591.0,1269.0,Object_Sea_Pattern_Small,,,53.61932241660543,55.122882708441466,7.0,Object_Land_Pattern_Large,-9.0,,,,,,,,,,,
encoding,fixation,41,11414191,11415694,11415671.0,11415873.0,203.0,23.0,1820.7,912.9000000000001,1591.0,1269.0,Object_Sea_Pattern_Small,,,53.61932241660543,55.122882708441466,7.0,Object_Land_Pattern_Large,-9.0,,,,,,,,,,,
encoding,image,41,11415694,11416704,11415910.0,11416180.0,271.0,271.0,1587.9,1258.4,1591.0,891.0,Object_Land_Pattern_Large,,,55.12297262507491,56.132174125057645,7.0,Object_Land_Pattern_Large,-9.0,,,,,,,,,,,
encoding,image,41,11415694,11416704,11416347.0,11417028.0,682.0,357.0,1573.1,1165.5,1591.0,891.0,Object_Land_Pattern_Large,,,55.12297262507491,56.132174125057645,7.0,Object_Land_Pattern_Large,-9.0,,,,,,,,,,,
encoding,value,41,11416704,11422715,11417132.0,11417259.0,128.0,128.0,1575.0,1166.3,1591.0,891.0,Object_Land_Pattern_Large,,,56.13227762503084,62.14333458337933,7.0,Object_Land_Pattern_Large,-9.0,,,,,,,,,,,
encoding,value,41,11416704,11422715,11417408.0,11417701.0,294.0,294.0,1576.6,1219.1,1591.0,891.0,Object_Land_Pattern_Large,,,56.13227762503084,62.14333458337933,7.0,Object_Land_Pattern_Large,-9.0,,,,,,,,,,,
encoding,value,41,11416704,11422715,11417874.0,11418637.0,764.0,764.0,1568.0,1240.1,1591.0,891.0,Object_Land_Pattern_Large,,,56.13227762503084,62.14333458337933,7.0,Object_Land_Pattern_Large,-9.0,,,,,,,,,,,
encoding,value,41,11416704,11422715,11418794.0,11419331.0,538.0,538.0,1567.6,1227.5,1591.0,891.0,Object_Land_Pattern_Large,,,56.13227762503084,62.14333458337933,7.0,Object_Land_Pattern_Large,-9.0,,,,,,,,,,,
encoding,value,41,11416704,11422715,11419533.0,11419790.0,258.0,258.0,1551.6,1201.7,1591.0,891.0,Object_Land_Pattern_Large,,,56.13227762503084,62.14333458337933,7.0,Object_Land_Pattern_Large,-9.0,,,,,,,,,,,
encoding,value,41,11416704,11422715,11419800.0,11420046.0,247.0,247.0,1564.5,1196.0,1591.0,891.0,Object_Land_Pattern_Large,,,56.13227762503084,62.14333458337933,7.0,Object_Land_Pattern_Large,-9.0,,,,,,,,,,,
encoding,value,41,11416704,11422715,11420213.0,11420671.0,459.0,459.0,1553.6,1236.9,1591.0,891.0,Object_Land_Pattern_Large,,,56.13227762503084,62.14333458337933,7.0,Object_Land_Pattern_Large,-9.0,,,,,,,,,,,
encoding,value,41,11416704,11422715,11420885.0,11420985.0,101.0,101.0,1860.6,1072.7,1920.0,1080.0,fixation,,,56.13227762503084,62.14333458337933,7.0,Object_Land_Pattern_Large,-9.0,,,,,,,,,,,
encoding,value,41,11416704,11422715,11421153.0,11421607.0,455.0,455.0,2043.7,1279.3,2249.0,891.0,Animal_Sea_Solid_Small,,,56.13227762503084,62.14333458337933,7.0,Object_Land_Pattern_Large,-9.0,,,,,,,,,,,
encoding,value,41,11416704,11422715,11421641.0,11421706.0,66.0,66.0,1595.4,1270.1,1591.0,891.0,Object_Land_Pattern_Large,,,56.13227762503084,62.14333458337933,7.0,Object_Land_Pattern_Large,-9.0,,,,,,,,,,,
encoding,value,41,11416704,11422715,11421864.0,11422093.0,230.0,230.0,1570.5,1169.9,1591.0,891.0,Object_Land_Pattern_Large,,,56.13227762503084,62.14333458337933,7.0,Object_Land_Pattern_Large,-9.0,,,,,,,,,,,
encoding,value,41,11416704,11422715,11422113.0,11422217.0,105.0,105.0,1719.1,1289.0,1591.0,891.0,Object_Land_Pattern_Large,,,56.13227762503084,62.14333458337933,7.0,Object_Land_Pattern_Large,-9.0,,,,,,,,,,,
encoding,value,41,11416704,11422715,11422385.0,11422566.0,182.0,182.0,1859.2,1338.0,1920.0,700.0,Animal_Land_Solid_Large,,,56.13227762503084,62.14333458337933,7.0,Object_Land_Pattern_Large,-9.0,,,,,,,,,,,
encoding,value,41,11416704,11422715,11422589.0,11422954.0,366.0,126.0,1954.8,1480.5,1920.0,700.0,Animal_Land_Solid_Large,,,56.13227762503084,62.14333458337933,7.0,Object_Land_Pattern_Large,-9.0,,,,,,,,,,,
encoding,attention,41,11422715,11425730,11422996.0,11423223.0,228.0,228.0,1594.7,1225.6,1591.0,891.0,Object_Land_Pattern_Large,,,62.1434598750202,65.15801308338996,7.0,Object_Land_Pattern_Large,-9.0,-9.0,1.0,0.8038411249872297,,,,,,,,
encoding,attention,41,11422715,11425730,11423386.0,11423535.0,150.0,150.0,1561.5,1071.9,1591.0,1269.0,Object_Sea_Pattern_Small,,,62.1434598750202,65.15801308338996,7.0,Object_Land_Pattern_Large,-9.0,-9.0,1.0,0.8038411249872297,,,,,,,,
encoding,attention,41,11422715,11425730,11423549.0,11423758.0,210.0,210.0,1563.0,1269.8,1591.0,891.0,Object_Land_Pattern_Large,,,62.1434598750202,65.15801308338996,7.0,Object_Land_Pattern_Large,-9.0,-9.0,1.0,0.8038411249872297,,,,,,,,
encoding,attention,41,11422715,11425730,11424108.0,11424168.0,61.0,61.0,1891.5,999.3,1920.0,1460.0,Object_Sea_Solid_Small,,,62.1434598750202,65.15801308338996,7.0,Object_Land_Pattern_Large,-9.0,-9.0,1.0,0.8038411249872297,,,,,,,,
encoding,attention,41,11422715,11425730,11424350.0,11424588.0,239.0,239.0,2052.0,1356.4,1920.0,700.0,Animal_Land_Solid_Large,,,62.1434598750202,65.15801308338996,7.0,Object_Land_Pattern_Large,-9.0,-9.0,1.0,0.8038411249872297,,,,,,,,
encoding,attention,41,11422715,11425730,11424624.0,11424862.0,239.0,239.0,2132.9,1186.8,2249.0,891.0,Animal_Sea_Solid_Small,,,62.1434598750202,65.15801308338996,7.0,Object_Land_Pattern_Large,-9.0,-9.0,1.0,0.8038411249872297,,,,,,,,
encoding,attention,41,11422715,11425730,11424897.0,11425120.0,224.0,224.0,2035.1,989.0999999999999,2249.0,1269.0,Animal_Land_Pattern_Large,,,62.1434598750202,65.15801308338996,7.0,Object_Land_Pattern_Large,-9.0,-9.0,1.0,0.8038411249872297,,,,,,,,
encoding,fixation,42,11425730,11426733,11425828.0,11426127.0,300.0,300.0,1817.7,993.5,1591.0,1269.0,Object_Sea_Pattern_Small,,,65.1581865834305,66.16155545844231,7.0,Animal_Sea_Solid_Small,-7.0,,,,,,,,,,,
encoding,fixation,42,11425730,11426733,11426150.0,11426612.0,463.0,463.0,1615.0,914.8,1591.0,1269.0,Object_Sea_Pattern_Small,,,65.1581865834305,66.16155545844231,7.0,Animal_Sea_Solid_Small,-7.0,,,,,,,,,,,
encoding,fixation,42,11425730,11426733,11426635.0,11426908.0,274.0,98.0,1818.8,894.3,1920.0,1460.0,Object_Sea_Solid_Small,,,65.1581865834305,66.16155545844231,7.0,Animal_Sea_Solid_Small,-7.0,,,,,,,,,,,
encoding,image,42,11426734,11427742,11427074.0,11427263.0,190.0,190.0,1900.0,903.7,1920.0,1460.0,Object_Sea_Solid_Small,,,66.16165629168972,67.17059191665612,7.0,Animal_Sea_Solid_Small,-7.0,,,,,,,,,,,
encoding,image,42,11426734,11427742,11427301.0,11427386.0,86.0,86.0,2155.1,1298.6,2249.0,891.0,Animal_Sea_Solid_Small,,,66.16165629168972,67.17059191665612,7.0,Animal_Sea_Solid_Small,-7.0,,,,,,,,,,,
encoding,image,42,11426734,11427742,11427558.0,11428289.0,732.0,184.0,2157.2,1273.3,2249.0,891.0,Animal_Sea_Solid_Small,,,66.16165629168972,67.17059191665612,7.0,Animal_Sea_Solid_Small,-7.0,,,,,,,,,,,
encoding,value,42,11427743,11433752,11428480.0,11428755.0,276.0,276.0,2158.6,1235.2,2249.0,891.0,Animal_Sea_Solid_Small,,,67.17069279169664,73.1794634583639,7.0,Animal_Sea_Solid_Small,-7.0,,,,,,,,,,,
encoding,value,42,11427743,11433752,11428769.0,11428972.0,204.0,204.0,2169.7,1241.9,2249.0,891.0,Animal_Sea_Solid_Small,,,67.17069279169664,73.1794634583639,7.0,Animal_Sea_Solid_Small,-7.0,,,,,,,,,,,
encoding,value,42,11427743,11433752,11428987.0,11429167.0,181.0,181.0,2149.4,1289.1,2249.0,891.0,Animal_Sea_Solid_Small,,,67.17069279169664,73.1794634583639,7.0,Animal_Sea_Solid_Small,-7.0,,,,,,,,,,,
encoding,value,42,11427743,11433752,11429336.0,11429529.0,194.0,194.0,2172.6,1176.1,2249.0,891.0,Animal_Sea_Solid_Small,,,67.17069279169664,73.1794634583639,7.0,Animal_Sea_Solid_Small,-7.0,,,,,,,,,,,
encoding,value,42,11427743,11433752,11429937.0,11430104.0,168.0,168.0,2172.7,1149.0,2249.0,891.0,Animal_Sea_Solid_Small,,,67.17069279169664,73.1794634583639,7.0,Animal_Sea_Solid_Small,-7.0,,,,,,,,,,,
encoding,value,42,11427743,11433752,11430295.0,11430497.0,203.0,203.0,2184.8,1161.8,2249.0,891.0,Animal_Sea_Solid_Small,,,67.17069279169664,73.1794634583639,7.0,Animal_Sea_Solid_Small,-7.0,,,,,,,,,,,
encoding,value,42,11427743,11433752,11430512.0,11430618.0,107.0,107.0,2179.5,1296.8,2249.0,891.0,Animal_Sea_Solid_Small,,,67.17069279169664,73.1794634583639,7.0,Animal_Sea_Solid_Small,-7.0,,,,,,,,,,,
encoding,value,42,11427743,11433752,11430763.0,11431009.0,247.0,247.0,2178.0,1261.0,2249.0,891.0,Animal_Sea_Solid_Small,,,67.17069279169664,73.1794634583639,7.0,Animal_Sea_Solid_Small,-7.0,,,,,,,,,,,
encoding,value,42,11427743,11433752,11431209.0,11431502.0,294.0,294.0,1970.4,1236.0,1920.0,700.0,Animal_Land_Solid_Large,,,67.17069279169664,73.1794634583639,7.0,Animal_Sea_Solid_Small,-7.0,,,,,,,,,,,
encoding,value,42,11427743,11433752,11431527.0,11431717.0,191.0,191.0,1745.4,1304.2,1591.0,891.0,Object_Land_Pattern_Large,,,67.17069279169664,73.1794634583639,7.0,Animal_Sea_Solid_Small,-7.0,,,,,,,,,,,
encoding,value,42,11427743,11433752,11431907.0,11432134.0,228.0,228.0,2154.0,1195.2,2249.0,891.0,Animal_Sea_Solid_Small,,,67.17069279169664,73.1794634583639,7.0,Animal_Sea_Solid_Small,-7.0,,,,,,,,,,,
encoding,value,42,11427743,11433752,11432143.0,11432545.0,403.0,403.0,2174.4,1281.9,2249.0,891.0,Animal_Sea_Solid_Small,,,67.17069279169664,73.1794634583639,7.0,Animal_Sea_Solid_Small,-7.0,,,,,,,,,,,
encoding,value,42,11427743,11433752,11432733.0,11433436.0,704.0,704.0,2166.9,1253.5,2249.0,891.0,Animal_Sea_Solid_Small,,,67.17069279169664,73.1794634583639,7.0,Animal_Sea_Solid_Small,-7.0,,,,,,,,,,,
encoding,value,42,11427743,11433752,11433613.0,11433753.0,141.0,139.0,2161.6,1200.2,2249.0,891.0,Animal_Sea_Solid_Small,,,67.17069279169664,73.1794634583639,7.0,Animal_Sea_Solid_Small,-7.0,,,,,,,,,,,
encoding,attention,42,11433752,11436763,11433767.0,11433978.0,212.0,212.0,2188.2,1222.0,2249.0,891.0,Animal_Sea_Solid_Small,,,73.1795698334463,76.19017362501472,7.0,Animal_Sea_Solid_Small,-7.0,,,,,,,,,,,
encoding,attention,42,11433752,11436763,11433985.0,11434166.0,182.0,182.0,2151.5,1212.3,2249.0,891.0,Animal_Sea_Solid_Small,,,73.1795698334463,76.19017362501472,7.0,Animal_Sea_Solid_Small,-7.0,,,,,,,,,,,
encoding,attention,42,11433752,11436763,11434179.0,11434259.0,81.0,81.0,2191.5,1263.3,2249.0,891.0,Animal_Sea_Solid_Small,,,73.1795698334463,76.19017362501472,7.0,Animal_Sea_Solid_Small,-7.0,,,,,,,,,,,
encoding,attention,42,11433752,11436763,11434443.0,11434609.0,167.0,167.0,2201.2,1231.5,2249.0,891.0,Animal_Sea_Solid_Small,,,73.1795698334463,76.19017362501472,7.0,Animal_Sea_Solid_Small,-7.0,,,,,,,,,,,
encoding,attention,42,11433752,11436763,11434628.0,11434828.0,201.0,201.0,2239.6,1216.3,2249.0,891.0,Animal_Sea_Solid_Small,,,73.1795698334463,76.19017362501472,7.0,Animal_Sea_Solid_Small,-7.0,,,,,,,,,,,
encoding,attention,42,11433752,11436763,11434841.0,11434988.0,148.0,148.0,2179.6,1242.5,2249.0,891.0,Animal_Sea_Solid_Small,,,73.1795698334463,76.19017362501472,7.0,Animal_Sea_Solid_Small,-7.0,,,,,,,,,,,
encoding,attention,42,11433752,11436763,11435159.0,11435390.0,232.0,232.0,2179.8,1222.0,2249.0,891.0,Animal_Sea_Solid_Small,,,73.1795698334463,76.19017362501472,7.0,Animal_Sea_Solid_Small,-7.0,,,,,,,,,,,
encoding,attention,42,11433752,11436763,11435594.0,11435881.0,288.0,288.0,2168.7,1227.8,2249.0,891.0,Animal_Sea_Solid_Small,,,73.1795698334463,76.19017362501472,7.0,Animal_Sea_Solid_Small,-7.0,,,,,,,,,,,
encoding,attention,42,11433752,11436763,11435896.0,11436120.0,225.0,225.0,2216.8,1193.1,2249.0,891.0,Animal_Sea_Solid_Small,,,73.1795698334463,76.19017362501472,7.0,Animal_Sea_Solid_Small,-7.0,,,,,,,,,,,
choice,choice,1,9113951,9147624,9114023.0,9114335.0,313.0,313.0,1100.1,1704.9,,,none,,,166.19149170815945,200.86801991658285,1.0,,,1.0,0.0,33.667738749994896,,,,Solid,,,,
choice,choice,1,9113951,9147624,9114380.0,9114625.0,246.0,246.0,1643.1,1316.6,1591.0,891.0,Animal_Land_Pattern_Small,,,166.19149170815945,200.86801991658285,1.0,,,1.0,0.0,33.667738749994896,,,,Solid,,,,
choice,choice,1,9113951,9147624,9114675.0,9114901.0,227.0,227.0,1918.0,1059.9,1920.0,1080.0,fixation,,,166.19149170815945,200.86801991658285,1.0,,,1.0,0.0,33.667738749994896,,,,Solid,,,,
choice,choice,1,9113951,9147624,9115057.0,9115190.0,134.0,134.0,2513.0,522.9000000000001,,,none,,,166.19149170815945,200.86801991658285,1.0,,,1.0,0.0,33.667738749994896,,,,Solid,,,,
choice,choice,1,9113951,9147624,9115456.0,9115517.0,62.0,62.0,2191.0,-551.0999999999999,,,none,,,166.19149170815945,200.86801991658285,1.0,,,1.0,0.0,33.667738749994896,,,,Solid,,,,
choice,choice,1,9113951,9147624,9115567.0,9115807.0,241.0,241.0,1975.1,-1110.0,,,none,,,166.19149170815945,200.86801991658285,1.0,,,1.0,0.0,33.667738749994896,,,,Solid,,,,
choice,choice,1,9113951,9147624,9115898.0,9115929.0,32.0,32.0,1162.2,-418.5999999999999,,,none,,,166.19149170815945,200.86801991658285,1.0,,,1.0,0.0,33.667738749994896,,,,Solid,,,,
choice,choice,1,9113951,9147624,9115949.0,9116158.0,210.0,210.0,1127.8,-327.0999999999999,,,none,,,166.19149170815945,200.86801991658285,1.0,,,1.0,0.0,33.667738749994896,,,,Solid,,,,
choice,choice,1,9113951,9147624,9116293.0,9116323.0,31.0,31.0,549.6,532.9000000000001,,,none,,,166.19149170815945,200.86801991658285,1.0,,,1.0,0.0,33.667738749994896,,,,Solid,,,,
choice,choice,1,9113951,9147624,9116331.0,9116356.0,26.0,26.0,558.0,508.20000000000005,,,none,,,166.19149170815945,200.86801991658285,1.0,,,1.0,0.0,33.667738749994896,,,,Solid,,,,
